date,close,high,low,open,volume
2024-03-25,267.95196533203125,268.4385757523313,262.78986478396723,263.7631147437356,2954400
2024-03-26,268.8584899902344,271.4634041402836,267.837542551634,269.2210819729346,3343000
2024-03-27,273.1808776855469,273.67706838766884,269.6027137491181,271.196202234577,2256300
2024-03-28,271.2916259765625,275.346878441035,271.18665135904166,274.66939176940116,2289900
2024-04-01,270.0703125,270.82409149332915,266.21542860623924,269.18290560740536,1868600
2024-04-02,263.55322265625,270.90039724962674,263.3910288719768,270.356509367642,2220500
2024-04-03,261.84527587890625,263.8013271613673,261.1391650689441,263.0570702356457,1669200
2024-04-04,255.8053436279297,264.0494480193084,255.48092689759883,263.4005854394715,2451200
2024-04-05,257.58013916015625,260.5571672769316,252.93327187365134,253.71570414308434,2293800
2024-04-08,256.864501953125,257.82820107930866,255.2996374406273,257.1316703919446,1830800
2024-04-09,257.9713134765625,258.8587203331748,256.27287935923266,257.80911967208897,1792600
2024-04-10,254.24046325683594,256.08201780550553,252.50385419681953,255.6812506688979,1949500
2024-04-11,257.6277770996094,260.4903079562717,256.1488144713351,257.83769719386476,2169600
2024-04-12,255.03240966796875,256.95983659109197,253.97328724879034,256.4541239810108,2140100
2024-04-15,253.34356689453125,258.51519038314655,252.23671798277488,257.56101329913315,1740000
2024-04-16,253.4676055908203,255.25191201561603,251.72144528222802,254.60304949091267,2017600
2024-04-17,251.9695587158203,256.454173702065,251.32072526372656,255.2805544823726,2175100
2024-04-18,250.71002197265625,253.7347760587491,250.54779906037106,253.467607647294,2082700
2024-04-19,256.6068420410156,257.03623338623987,248.73488091918338,252.50389213427584,3380100
2024-04-22,259.4502868652344,260.6239351273512,257.4751333701497,257.4751333701497,2165800
2024-04-23,261.005615234375,261.9025440487234,258.62969442568954,259.6697731021033,2493300
2024-04-24,260.4998779296875,262.26508212393423,257.29382799582476,258.22893195969556,2467100
2024-04-25,257.0362243652344,261.77848557877866,254.99427145354755,260.9197320376436,1794000
2024-04-26,257.6087341308594,259.230817667584,253.54393052151613,253.54393052151613,2436900
2024-04-29,263.7154541015625,264.1734404429766,256.6640718220947,256.8453677886285,2678900
2024-04-30,261.3872985839844,263.4673978443223,259.8701603646089,263.45784675440166,2477300
2024-05-01,264.66009521484375,267.0169137956563,260.85293793782887,261.6162679633724,2323700
2024-05-02,265.63336181640625,265.86235498931387,262.30326412478803,264.965426236529,3177500
2024-05-03,297.02581787109375,307.81755927861343,294.53540032826356,299.0295957415968,9644700
2024-05-06,285.7569274902344,298.39977225565167,283.8867196761136,296.63453904947636,4717600
2024-05-07,286.53936767578125,289.02978501566776,284.8314116552761,287.92293610007084,2452100
2024-05-08,293.2281494140625,293.4762447673198,285.1939948910799,286.36761403634785,2859600
2024-05-09,298.5237731933594,300.1840608128327,292.2834771864077,295.34637690498806,2921300
2024-05-10,295.93798828125,300.46080702492077,295.6231226862866,298.55245304068677,2611800
2024-05-13,294.3159484863281,297.84638640889995,292.9896282935113,297.84638640889995,1558500
2024-05-14,297.1402893066406,298.08491530193174,293.3808292650852,294.5831017094003,1631100
2024-05-15,304.420654296875,306.7106733938793,298.5333690837826,300.39402597963317,3466000
2024-05-16,302.43145751953125,303.796025163727,298.6260877213648,302.34497517479906,2367800
2024-05-17,300.2693786621094,302.96965778543245,298.2513688518048,302.96965778543245,1974200
2024-05-20,302.2585144042969,303.4789155683905,300.41346960701344,302.1335856776589,1394600
2024-05-21,302.5564270019531,304.3053706337089,299.721600463382,301.84530097280316,1705900
2024-05-22,297.32879638671875,302.70052601174484,296.47353320500383,302.4122515268917,2849100
2024-05-23,294.5324401855469,299.80806896311714,292.495222126667,296.425520990448,2139700
2024-05-24,293.898193359375,295.49338065700005,292.03394009142716,294.4555631503238,2425800
2024-05-28,288.4688415527344,291.6592165118435,286.6622429776727,291.2748113738345,2636700
2024-05-29,284.7980041503906,287.3829734087302,284.2598721206839,287.3637648812393,2475900
2024-05-30,289.2471923828125,291.7168515287711,283.9523257558726,285.57634057745685,2727100
2024-05-31,293.9078063964844,293.9558423692974,287.8057422237052,290.21774630912904,4488900
2024-06-03,295.4165344238281,299.3180058835284,291.98592110809386,294.81112862387585,2447400
2024-06-04,295.36846923828125,298.7798740299374,295.06095687532763,295.9738750384734,1830200
2024-06-05,295.37811279296875,298.1937016189219,294.4363671001468,295.7816971427528,1748600
2024-06-06,293.7540588378906,297.90538755509954,292.4279374982829,294.9360429288435,1927900
2024-06-07,293.1101989746094,295.93540627781925,292.5913048931151,294.74383261899277,1925000
2024-06-10,292.8219299316406,293.6003003943513,289.1414886898109,292.658554833767,1992800
2024-06-11,288.95892333984375,290.76549249990956,288.09404114792676,290.4868369123741,1740200
2024-06-12,289.32403564453125,291.68800374817766,287.7384673098352,289.5258571119583,1640100
2024-06-13,286.8448486328125,287.6520466977852,283.76978324872863,285.3649708506974,1732700
2024-06-14,286.9601135253906,288.036377443518,284.3463171559417,285.98954048358286,1713600
2024-06-17,291.4381408691406,292.10120150461944,284.9805285297747,286.8351627937707,1875900
2024-06-18,294.0423583984375,294.5804903899453,290.22736915357336,290.9288762581433,2166200
2024-06-20,297.7900695800781,298.18403494025415,291.6975949949532,292.9276150263558,2890200
2024-06-21,296.1276550292969,301.2014921220078,295.2916295526677,300.903598660818,6596800
2024-06-24,305.7275390625,305.9101226863925,295.89699745203563,297.89576906360674,3389300
2024-06-25,306.84228515625,313.38638095269914,305.96781330971487,306.7654217232117,3150600
2024-06-26,300.6056823730469,305.093321803101,299.54862694941755,304.7954283645318,2800200
2024-06-27,301.4416809082031,304.42064435426954,298.58764618187996,299.558219165125,2082200
2024-06-28,300.2501220703125,304.3149391689775,298.4627321841116,301.4513147024933,3518100
2024-07-01,298.8663330078125,306.54434659945036,298.11679001048356,301.1053430748365,1769400
2024-07-02,298.63568115234375,300.23086840296213,295.62791959364955,298.13599560103785,1542700
2024-07-03,297.29998779296875,300.3366063052954,294.157649078831,299.3275868923368,1000700
2024-07-05,298.74139404296875,301.17260656993415,296.52159257599993,298.8855312825142,1274400
2024-07-08,299.29876708984375,303.161821486523,298.4819502087653,299.20266581101225,1167200
2024-07-09,303.5750427246094,303.7383885149134,295.6183431771229,299.4525410240727,1852500
2024-07-10,309.1101379394531,310.2728842632375,302.3546313591954,304.6801240067641,2192100
2024-07-11,312.3965759277344,315.183337051357,307.67828761030074,309.42723117255787,2254000
2024-07-12,317.9124450683594,320.8145453382941,313.28066840370934,315.01999305013044,2191300
2024-07-15,317.2590026855469,319.8151442108601,315.0680284247059,318.9214639010682,1688800
2024-07-16,320.1322937011719,322.79412625650036,315.19297507624356,317.5569141780369,1879400
2024-07-17,322.5634765625,323.46674643914156,315.76952401805175,317.1148538966574,1933200
2024-07-18,318.0469665527344,325.7442179610758,317.7586920650024,321.15085872527186,2228400
2024-07-19,318.3545227050781,320.93949182947375,315.60617846448883,320.6223605233315,1848700
2024-07-22,322.85174560546875,323.9280094901602,319.4884063028123,320.2187407928492,1733700
2024-07-23,320.2283630371094,323.88000653356255,318.3737284993867,321.3046270315185,1458200
2024-07-24,322.5058288574219,324.0145340077737,317.4416107199807,320.2379909946725,2459300
2024-07-25,321.2469482421875,333.3069399558084,320.0169281505999,322.8709630392201,2435700
2024-07-26,321.7755126953125,325.705811768205,320.26680759608155,321.49682777213104,1515500
2024-07-29,319.5268859863281,321.7658963377782,318.3641103057692,321.0355617716082,1611200
2024-07-30,320.26678466796875,325.3502401221022,318.7196626270541,319.99771869015785,1584000
2024-07-31,319.48846435546875,323.2746264902175,317.6626571246095,318.6043735318334,2120500
2024-08-01,322.4289245605469,327.57965373111875,320.43974255652785,322.96705650472717,2387700
2024-08-02,320.94903564453125,325.1388105764493,313.01157508697344,324.2451303429818,2106200
2024-08-05,312.521484375,320.3244267451375,308.8602517078591,319.728639912835,2974900
2024-08-06,316.10589599609375,319.9785402512064,310.8878923994374,312.5311451970671,2436500
2024-08-07,300.29815673828125,310.38817480468754,294.6189144789279,308.45664767622947,4618400
2024-08-08,312.01220703125,312.4254102797916,300.5768584483489,301.7396047649867,2746700
2024-08-09,309.8981018066406,312.3485525429141,306.8614831014274,311.10891344870504,1786400
2024-08-12,307.50531005859375,311.25302515973453,305.51612804591423,311.25302515973453,1828700
2024-08-13,310.82061767578125,311.34913070429604,306.7077352703815,309.2158114134677,1632800
2024-08-14,310.12872314453125,311.6950536729613,307.0824857844243,307.9185111481974,1656100
2024-08-15,312.68487548828125,314.3857537249831,309.3695720406504,311.23382538134825,1886800
2024-08-16,311.0398864746094,314.31053209136104,310.13029759195575,313.1783741739512,1442500
2024-08-19,317.35858154296875,317.5617787563471,311.0108317110575,311.05920215656164,1214200
2024-08-20,317.9197998046875,319.8067196449242,316.052251766623,317.5037194805939,1352600
2024-08-21,318.5003967285156,320.28086026934585,317.30052618647903,318.88744888431586,1138200
2024-08-22,314.0299072265625,318.8391052302106,312.66552390031586,318.8391052302106,2172000
2024-08-23,318.1617126464844,320.5711691439874,314.852382779349,315.7135716048203,1771100
2024-08-26,316.20709228515625,319.5745081588873,314.9685076299082,317.7843586610976,1769900
2024-08-27,316.35223388671875,319.15839902287524,315.0459069782806,317.7940452958219,1444300
2024-08-28,318.82940673828125,319.81642373924865,314.8620850518894,315.3942780985455,1444200
2024-08-29,320.3002624511719,323.45476587381495,318.597197367897,320.93891185739994,1294300
2024-08-30,323.0289611816406,324.7997683087856,319.6228609504049,321.20981314019195,2173400
2024-09-03,319.8164367675781,322.36134846601317,318.4520534396274,321.15179191962307,2120500
2024-09-04,319.9422302246094,320.38733875806514,317.00058048267374,319.25518085557985,1622100
2024-09-05,313.8653564453125,321.1226948336727,311.4946436232261,320.1937637884145,1977400
2024-09-06,310.1883239746094,316.3909328708032,308.67879991736567,314.1943890320388,2242400
2024-09-09,315.37493896484375,317.2037730509913,309.74323677096356,312.0849216357861,1707800
2024-09-10,318.2875061035156,318.57781736115606,311.9591282035203,316.41995808645794,1408400
2024-09-11,319.3035583496094,319.9518640654825,309.93673082176116,317.2037553734505,1711000
2024-09-12,319.3809814453125,321.62592546049194,315.8490822707643,319.5358082253444,1590000
2024-09-13,321.69366455078125,323.6289549868691,316.56512717703527,317.34891744123576,1397000
2024-09-16,324.4127197265625,326.6382917408821,322.14843363811434,324.9739409155886,2360600
2024-09-17,322.0323181152344,323.7547254294313,320.3679671519506,323.7547254294313,2014000
2024-09-18,322.1484375,328.0317070400618,320.2905458119777,323.12573902451874,1366600
2024-09-19,325.0804138183594,327.74143809434474,323.78374327549585,326.1254576316456,1626100
2024-09-20,326.4641418457031,328.00269416793566,323.4547499222008,324.3062824218437,4068200
2024-09-23,324.75140380859375,328.19624802001897,322.57420202538725,328.03173533644906,1677500
2024-09-24,320.2131652832031,324.55788281825744,319.806741302486,322.37099519811727,2101000
2024-09-25,302.7374267578125,318.8390551275113,302.0600929172304,318.35523258558794,4249500
2024-09-26,308.7756042480469,309.4335959288132,303.23098635143214,303.53095401561063,2555700
2024-09-27,312.2300720214844,317.36826538051787,310.1496113349786,312.2591001946354,2432600
2024-09-30,311.7849426269531,312.77195960179296,308.47561267534957,310.9237537795006,1966900
2024-10-01,309.95611572265625,311.7752934127541,306.6661279681031,311.63012300946014,2097400
2024-10-02,309.38519287109375,310.29478166989503,305.95003488790576,307.35313216036354,2614400
2024-10-03,307.2080078125,309.3852095060198,305.2533456149975,306.8499542842078,1525300
2024-10-04,309.3174743652344,310.36251820886355,306.19196967582366,308.40788549661795,1467800
2024-10-07,307.1789855957031,309.8496663110257,305.6984895966021,309.7238677081301,1262300
2024-10-08,307.40155029296875,309.59812401240265,306.2403936568392,308.8433618633516,1453300
2024-10-09,311.9784851074219,312.53970631688446,304.5179490600749,306.4145253388296,1379400
2024-10-10,310.6238098144531,312.13333403553713,308.43692210921034,310.56575346211827,1254600
2024-10-11,317.726318359375,318.5197945381743,309.7432451821555,311.77530607875826,1567200
2024-10-14,314.116943359375,316.37157294857394,312.1526250143334,315.05556027479986,1613300
2024-10-15,314.57177734375,316.73929316151634,313.5460757849721,315.4813662023173,1956200
2024-10-16,311.2237243652344,316.15872069556707,310.92375672146676,315.6458699307204,1776700
2024-10-17,310.93341064453125,315.37492797799035,310.1302781437129,315.37492797799035,1635600
2024-10-18,311.2527770996094,312.12365192540125,308.85300622992105,310.23673186102735,1552100
2024-10-21,306.4919128417969,311.38819489813164,305.6500662930472,309.80127222087407,1533200
2024-10-22,309.3174743652344,310.69151403982437,303.8212566064972,305.0404695023664,2106500
2024-10-23,304.71148681640625,308.2433861134071,303.5503302211923,305.7855884119332,1526300
2024-10-24,305.4759216308594,306.97575990863817,303.48257484159717,304.2566792049304,1326600
2024-10-25,306.7241516113281,308.8723248948026,304.69209101395745,308.1852756183806,1604400
2024-10-28,306.9080505371094,309.78195805089933,305.67912219590977,307.769239435956,1816000
2024-10-29,305.77587890625,308.8820116861806,304.63406467352866,306.7532099941863,1466500
2024-10-30,305.3307800292969,307.61440856684163,300.57963847038064,301.85693724401847,2223600
2024-10-31,309.80126953125,312.9364303145987,305.43718052885373,307.4111848699406,2713500
2024-11-01,308.8916931152344,311.29146377365765,306.65643512940176,308.378842355069,1826700
2024-11-04,306.65643310546875,310.20767432783947,304.43083150552184,310.20767432783947,2090100
2024-11-05,308.95947265625,309.1820121734433,302.89231779366105,305.930738176232,1472300
2024-11-06,311.3785705566406,314.86209933236825,307.8756995069495,314.48470351366103,2208600
2024-11-07,311.4946594238281,312.52036093899704,308.23369993407545,311.58174394528356,2654700
2024-11-08,314.7556457519531,317.6295533257809,310.8850647517913,312.04625086391565,1978100
2024-11-11,311.39788818359375,316.9811901547291,311.2043473385206,315.3652392660975,2457000
2024-11-12,289.17108154296875,310.8269853584088,284.29414157582664,309.24971899293115,6680300
2024-11-13,291.6869812011719,297.48316669327147,289.23883994454087,296.0994410982603,3725600
2024-11-14,286.355224609375,288.8227374811598,282.8716961334467,288.27117265368224,3515600
2024-11-15,274.433837890625,282.06857260668187,270.5729430359946,282.06857260668187,5324700
2024-11-18,271.8978576660156,274.43383042765646,269.7520025039577,272.50259054814035,3174600
2024-11-19,273.05859375,274.6679704009177,268.7766463516275,270.8347207966882,3210300
2024-11-20,280.7835998535156,281.37859917477294,271.70278325758926,274.18026529809,4759200
2024-11-21,282.76361083984375,283.94381629043585,277.14542331024387,281.08595038432605,3553200
2024-11-22,287.2796630859375,288.20628919497426,281.6712087023759,283.6804960654405,3053200
2024-11-25,286.7626953125,290.0009750701538,286.2750036538053,286.3237609131401,4695700
2024-11-26,273.1170959472656,273.43895934919976,251.4538107412326,257.71578482134817,17010300
2024-11-27,273.17559814453125,275.7310975359563,271.15654764226736,272.1319309071676,6622800
2024-11-29,275.90667724609375,276.6577414591566,270.80544149078867,272.5806165254442,2232800
2024-12-02,271.2541198730469,275.438522845219,270.07391433547866,275.1361266169117,4677800
2024-12-03,271.46868896484375,274.45335950094136,269.6934842033818,270.18117585655244,5468800
2024-12-04,271.4101867675781,272.5318716927289,267.1184761153415,269.02048559832537,4173900
2024-12-05,267.576904296875,272.1709813584493,266.42595907494115,270.1811909676508,3187000
2024-12-06,265.8699645996094,268.58152896034306,264.7970667916256,268.24016862125865,3970200
2024-12-09,270.7956848144531,273.1073385963871,265.57737792729034,266.4357200397787,3222100
2024-12-10,268.9619445800781,271.05901271873176,265.6553809100919,271.01998905221495,2791400
2024-12-11,266.6795654296875,269.47891088298246,263.9192138786491,269.20580473549853,4493500
2024-12-12,267.31353759765625,269.08874229963595,265.45055197300746,267.0696917792415,3749200
2024-12-13,263.9582214355469,267.3233056958749,263.3729855077069,266.24061476442057,2906300
2024-12-16,259.9396667480469,265.9772921581359,259.6665605965261,263.9582414488547,3711100
2024-12-17,259.4032287597656,263.60712885876467,258.2912773889648,258.9252706496642,4742500
2024-12-18,252.40969848632812,260.6126759136229,252.31215419946577,258.65214588313677,4093600
2024-12-19,254.76039123535156,255.3651241774332,247.0646168467264,251.64891582504487,4725800
2024-12-20,256.8964538574219,262.97307266048927,255.7552423190431,262.37810314565803,13687600
2024-12-23,257.501220703125,258.28151552599263,254.44826586171985,256.63311517882073,3025700
2024-12-24,257.9791259765625,258.03764659472665,254.92617140820698,256.0186257353902,1520600
2024-12-26,256.70135498046875,258.21321686828367,255.3163274433061,255.7552320432516,1637300
2024-12-27,256.1844177246094,257.01349948265937,254.09711294165103,254.67258551653993,2157400
2024-12-30,252.91690063476562,255.1212766171608,252.13660583079962,254.4092360279462,3039300
2024-12-31,254.22393798828125,255.1017770754156,252.4779934066846,254.3312158720435,1966200
2025-01-02,252.8973846435547,257.0915209902101,251.95126163764675,255.72599030290388,2357400
2025-01-03,254.78964233398438,255.62845773522903,253.39485127395875,253.59967344485884,2979700
2025-01-06,252.224365234375,254.76036778030425,250.72226661030106,252.67303322004108,4668200
2025-01-07,255.60894775390625,258.68139922613665,252.96566731924275,253.8142460360521,3173700
2025-01-08,257.7060241699219,257.74504783813313,253.42410678177808,255.52117501148882,2421500
2025-01-10,255.7747802734375,258.2717592065009,254.13611366346592,254.37022590279722,2721800
2025-01-13,263.538818359375,263.83142144522884,254.8481495134793,255.65770456189924,3365900
2025-01-14,260.52490234375,264.92386107201895,258.38881039638096,264.92386107201895,2942300
2025-01-15,262.3196105957031,266.1041029015309,261.96845709773356,262.69999463830317,3737500
2025-01-16,262.79754638671875,263.65588855462187,260.57367339094225,262.3001210861282,2684500
2025-01-17,265.41156005859375,270.15193881416053,263.1389298562819,270.15193881416053,3244000
2025-01-21,268.04510498046875,269.69350527830505,263.6266194481179,265.44084801817866,3928500
2025-01-22,266.7088317871094,268.24992441864043,265.3725613292512,265.94803394712903,3518300
2025-01-23,271.0395202636719,271.15656149882733,265.6163914150022,266.70881596490165,2496000
2025-01-24,268.6401062011719,270.532322591544,266.76735699636663,269.4594246762933,2008600
2025-01-27,275.9847106933594,276.2578168208198,269.38134684422363,270.5420553275143,3493200
2025-01-28,273.3999328613281,276.52117139382483,273.0780694627139,273.23413436597247,2735500
2025-01-29,274.7459716796875,276.0725084987115,272.4343179297626,273.1365951242253,2454900
2025-01-30,277.0283508300781,278.6572540187444,274.70696360762105,277.9842371685033,2556100
2025-01-31,278.3939208984375,279.6326470016565,275.03859988901655,275.23365869363977,3799900
2025-02-03,281.75897216796875,282.45148598391455,276.42362426837946,279.84722921378346,4473500
2025-02-04,281.9052734375,283.3293545013428,277.51604854410084,278.54995247101687,3262400
2025-02-05,300.2327575683594,300.63266832845346,282.392987109489,283.53419876793697,5890600
2025-02-06,290.4496765136719,301.87140814120846,289.8059198780908,301.87140814120846,4624500
2025-02-07,286.31402587890625,292.2345799632225,285.3776364671666,291.7956753324099,3388300
2025-02-10,287.53326416015625,289.57181177607686,283.5146895476171,289.57181177607686,2375600
2025-02-11,289.35723876953125,290.6154916716408,281.2615388085353,283.4073941635797,3506900
2025-02-12,287.7966003417969,288.90855161568993,285.42642601545015,286.5871345488634,2629900
2025-02-13,289.6595764160156,291.005610116943,286.32375247170285,290.2252856262351,2061700
2025-02-14,286.2869873046875,290.2200410717416,285.5888786629447,289.8168994598003,2189300
2025-02-18,287.8995361328125,288.4206645790965,284.16314689607657,286.8769637142908,2162200
2025-02-19,289.34490966796875,291.01646944926557,286.91624787177415,287.1129125543329,2806900
2025-02-20,292.94366455078125,293.1403292382013,289.0106108569281,289.7382461949274,2319000
2025-02-21,297.9386901855469,300.2198387573911,292.21608927084685,294.2219552629026,3261400
2025-02-24,304.5363464355469,308.49889680216734,299.3053778602451,300.1706544675062,4286600
2025-02-25,310.3474426269531,312.97273919320423,305.1066317173404,306.5815268690649,4365700
2025-02-26,301.25225830078125,308.3809182585877,300.4361328397241,306.72904287689806,2786900
2025-02-27,300.70166015625,305.79495804357003,298.0271821525093,300.1903439159271,3249100
2025-02-28,302.9041442871094,303.45476943361655,298.44011970016453,303.34662485443334,3173000
