date,open,high,low,close,volume,vwap,macd_line,macd_signal_line,macd_histogram,evwma_short,evwma_long,evwma_oscillator,evwma_signal,evwma_histogram
2024-06-24,176.14999389648438,180.6000061035156,175.58999633789062,179.10000610351562,7388300,178.43000284830728,0.0,0.0,0.0,179.10000610351562,179.10000610351562,0.0,0.0,0.0
2024-06-25,176.2899932861328,178.75999450683594,173.2899932861328,175.10000610351562,7434000,177.0691508685991,-0.3190883190883369,-0.06381766381766739,-0.2552706552706695,178.3657838812934,178.8522061035156,-0.48642222222221676,-0.09728444444444335,-0.3891377777777734
2024-06-26,174.9600067138672,178.82000732421875,173.75999450683594,178.5,6553900,177.0561254847207,-0.2942253714284675,-0.10989920533982742,-0.18432616608864008,178.38750336327837,178.83297007366704,-0.445466710388672,-0.1669208976332891,-0.2785458127553829
2024-06-27,178.91000366210938,183.67999267578125,178.00999450683594,182.50999450683597,8199000,178.26035663474,0.04849274333960807,-0.07822081560394031,0.12671355894354838,179.22207879256302,179.0842027680633,0.13787602449971814,-0.10596151320668766,0.24383753770640582
2024-06-28,182.6000061035156,184.44000244140625,180.6499938964844,182.00999450683597,5899900,178.94328072945143,0.2765654230771304,-0.007263567867726167,0.2838289909448566,179.62821271657882,179.22805175705983,0.4001609595189848,-0.004737018661553183,0.40489797818053797
2024-07-01,182.1999969482422,189.47000122070312,182.1999969482422,186.6999969482422,9056700,180.40353088050875,0.8262343506978596,0.159436015845391,0.6667983348524685,181.20962082153946,179.79197814050133,1.4176426810381315,0.27973892127838373,1.1379037597597477
2024-07-02,186.33999633789065,189.22999572753903,184.5200042724609,185.4199981689453,4110500,180.9094152405579,1.145362703611255,0.3566213533985638,0.7887413502126912,181.63694813231754,179.98476127655897,1.652186855758572,0.5542285081744214,1.0979583475841506
2024-07-03,185.0500030517578,185.4199981689453,182.8500061035156,184.30999755859372,2764800,181.086032447722,1.2937924162804677,0.5440555659749446,0.7497368503055231,181.81942830648467,180.08441472049705,1.7350135859876161,0.7903855237370603,0.9446280622505558
2024-07-05,184.0,185.3800048828125,182.22999572753903,184.8300018310547,3290400,181.2701489706298,1.4368212508896363,0.7226087029578829,0.7142125479317534,182.0640206799475,180.21453871906854,1.8494819608789612,1.0022048111654405,0.8472771497135207
2024-07-08,186.94000244140625,191.5,182.27999877929688,185.83999633789065,9878100,182.07627542358705,1.6130762101642233,0.900702204399151,0.7123740057650723,182.98499512801484,180.67761232660592,2.30738280140892,1.2632404092141365,1.0441423921947837
2024-07-09,185.1100006103516,186.25,183.1499938964844,183.2400054931641,3942900,182.19925250029118,1.5253783905274645,1.0256374416248137,0.49974094890265075,183.00982180378637,180.7618061600761,2.2480156437102607,1.4601954561133614,0.7878201875968993
2024-07-10,183.6000061035156,184.8999938964844,182.8000030517578,183.72999572753903,3583200,182.27930084440666,1.4783735831208844,1.1161846699240279,0.36218891319685653,183.0735385248627,180.85043630056055,2.2231022243021528,1.6127768097511197,0.6103254145510331
2024-07-11,184.1699981689453,186.1000061035156,183.3999938964844,183.91000366210935,4840600,182.41712235794992,1.4390584999262046,1.1807594359244633,0.2582990640017413,183.17351366420485,180.97385414864647,2.1996595155583805,1.730153350912572,0.4695061646458085
2024-07-12,183.72999572753903,184.4900054931641,180.4499969482422,182.30999755859372,5129300,182.4170938782164,1.2642207427277015,1.197451697285111,0.06676904544259044,183.06414988246382,181.0309664852518,2.0331833972120137,1.7907593601724605,0.24242403703955318
2024-07-15,183.5,183.72000122070312,178.8800048828125,179.11000061035156,5189000,182.3072555488752,0.8575621081086524,1.1294737794498193,-0.2719116713411669,182.55753060905664,180.94790071921133,1.6096298898453085,1.7545334661070302,-0.14490357626172168
2024-07-16,180.0500030517578,187.44000244140625,179.1999969482422,186.0500030517578,8546400,182.47877276715957,1.0828005565608123,1.120139134872018,-0.037338578311205683,183.2945199049653,181.31127244733528,1.9832474576300285,1.80027626441163,0.1829711932183986
2024-07-17,185.32000732421875,188.4499969482422,183.7899932861328,184.83999633789065,4899600,182.6351680681612,1.1504050668451953,1.1261923212666534,0.024212745578541917,183.48148820942856,181.45535024378665,2.026137965641908,1.8454486046576855,0.1806893609842226
2024-07-18,184.2400054931641,187.3699951171875,179.8800048828125,180.22999572753903,5354800,182.62800708156178,0.8225121978166783,1.0654562965766585,-0.24294409875998024,183.0515847046873,181.40067084075662,1.6509138639306684,1.8065416565122823,-0.15562779258161386
2024-07-19,181.3999938964844,181.5,177.38999938964844,179.6699981689453,5121300,182.48484595276634,0.511570547062405,0.9546791466738078,-0.4431085996114028,182.62397682504545,181.32681005780537,1.2971667672400713,1.7046666786578402,-0.40749991141776887
2024-07-22,181.3600006103516,182.72000122070312,177.22999572753906,178.89999389648438,4883500,182.3641668192466,0.20070058759066,0.8038834348571783,-0.6031828472665183,182.17493804401758,181.2280487517736,0.9468892922439807,1.5531112013750683,-0.6062219091310876
2024-07-23,179.10000610351562,187.0399932861328,179.0,186.47999572753903,7614300,182.47554661399042,0.5595268270904796,0.7550121133038386,-0.19548528621335892,182.9843207778358,181.56129791725334,1.4230228605824493,1.5270935332165445,-0.1040706726340952
2024-07-24,185.6199951171875,187.0,179.97000122070312,180.07000732421875,5109100,182.47043404289317,0.32294401586861454,0.6685984938167938,-0.3456544779481793,182.61667833670307,181.49780497751271,1.11887335919036,1.4454494984113078,-0.32657613922094786
2024-07-25,179.4499969482422,188.3500061035156,179.4499969482422,184.3500061035156,6128000,182.54217856611567,0.4753312428510128,0.6299450436236376,-0.15461380077262477,182.87894580719757,181.64345738168058,1.2354884255169907,1.4034572838324444,-0.16796885831545372
2024-07-26,185.8600006103516,189.58999633789065,184.6300048828125,186.88999938964844,6272000,182.74183513177417,0.7919266116843175,0.6623413572357736,0.12958525444854396,183.50011440149711,181.9176766439637,1.5824377575334267,1.439253378572641,0.14318437896078584
2024-07-29,186.6999969482422,187.0800018310547,183.8300018310547,185.42999267578125,3608600,182.80924377823374,0.9144788395878152,0.7127688537061819,0.20170998588163325,183.6720689383016,182.02329784090048,1.6487710974011236,1.4811569223383376,0.16761417506278598
2024-07-30,186.1000061035156,188.1300048828125,185.1499938964844,186.8600006103516,4789000,182.9342323060292,1.1141488381151134,0.7930448505879684,0.3211039875271451,184.04903201922622,182.216322587258,1.832709431968226,1.5514674242643154,0.2812420077039106
2024-07-31,189.8800048828125,196.9499969482422,183.8600006103516,190.6000061035156,15417000,183.63832922815317,1.5562366103405623,0.9456832025384871,0.6105534078020751,186.54276948731237,183.2934163270092,3.2493531603031727,1.891044571472087,1.3583085888310857
2024-08-01,190.0,191.1699981689453,176.69000244140625,178.30999755859375,13887000,183.51554757949012,0.9044672418586117,0.9374400104025121,-0.03297276854390041,183.7198434681984,182.71671019003432,1.0031332781640856,1.7134623128104867,-0.7103290346464011
2024-08-02,175.22000122070312,175.4600067138672,167.25,169.9499969482422,11742800,182.73762544362435,-0.283380229337439,0.6932759624545219,-0.976656191791961,179.72733596907392,181.46740218790333,-1.740066218829412,1.0227566064825069,-2.762822825311919
2024-08-05,162.52000427246094,167.67999267578125,162.5,167.02999877929688,9255100,181.9504609612289,-1.4437348800270229,0.2658737939582129,-1.7096086739852359,176.82572793388613,180.35390541884505,-3.528177484958917,0.11256978819422214,-3.640747273153139
