date,close,high,low,open,volume
2024-03-18,6.389695167541504,6.507519002109699,6.353441613493374,6.507519002109699,811700
2024-03-19,6.47126579284668,6.480329397929843,6.294529815489774,6.353441952000902,934200
2024-03-20,6.435011386871338,6.475796740005311,6.36250428448935,6.444074990757296,813200
2024-03-21,6.42581844329834,6.554518989456947,6.407432713611449,6.471782986690753,875700
2024-03-22,6.352275848388672,6.559115865848826,6.33389011776448,6.435011855372734,1214200
2024-03-25,6.24196195602417,6.416626629879169,6.1684190277379445,6.379855165736057,840500
2024-03-26,6.379855155944824,6.435012352074843,6.122454468987642,6.269540763684787,2144900
2024-03-27,6.42581844329834,6.471782986690753,6.269539960134955,6.416625797630081,750700
2024-03-28,6.4809770584106445,6.5637126354353725,6.416626775524354,6.416626775524354,486200
2024-04-01,6.5912909507751465,6.614273224221515,6.421222828632672,6.490169210621371,828800
2024-04-02,6.398240566253662,6.5453264152041895,6.356872561648724,6.462590844344721,1340600
2024-04-03,6.5912909507751465,6.628062412949173,6.402837097545659,6.407433201554608,2329600
2024-04-04,6.333889961242676,6.715394191029802,6.333889961242676,6.6648335426503165,1129200
2024-04-05,6.333889961242676,6.356872233542582,6.255750498433228,6.306311585163097,710700
2024-04-08,6.416626453399658,6.4533979165314275,6.2787332474803135,6.379854990267889,1510300
2024-04-09,6.554518699645996,6.600482802655714,6.379854056168223,6.416625513916138,1156700
2024-04-10,6.435011863708496,6.444204948207698,6.287926018524429,6.407433048561286,919300
2024-04-11,6.508554458618164,6.554519002099233,6.384450892579875,6.490168728895811,941100
2024-04-12,6.232769012451172,6.4901692491993614,6.200593654094841,6.4809766027764155,858300
2024-04-15,6.278732776641846,6.343083051472062,6.195996771624479,6.260347046454696,1142000
2024-04-16,6.324697494506836,6.366065498148513,6.232768841053328,6.25115457174403,881400
2024-04-17,6.343083381652832,6.389047490338115,6.287926188220249,6.3338902969055315,797200
2024-04-18,6.324697494506836,6.453397609341746,6.260347217914182,6.343083225197537,564600
2024-04-19,6.324697494506836,6.35227587136769,6.232768841053328,6.287926033125433,538100
2024-04-22,6.389047145843506,6.435011690400808,6.2879258491780545,6.352275685537817,742700
2024-04-23,6.4809770584106445,6.5453269029464956,6.356873035347893,6.3706622251269405,737000
2024-04-24,6.5453267097473145,6.5637124416934975,6.416626586124029,6.4993625990570685,835000
2024-04-25,6.4809770584106445,6.508555437968741,6.435012508013231,6.4625913259217675,523200
2024-04-26,6.582098007202148,6.655640933127247,6.536133897674169,6.536133897674169,652600
2024-04-29,6.646448612213135,6.738377274123671,6.6188697944647545,6.65564125922897,1005200
2024-04-30,6.6648335456848145,6.687815817995184,6.5545191646155025,6.618869001064076,856100
2024-05-01,6.913041114807129,7.119880688676515,6.66483353849379,6.66483353849379,1032300
2024-05-02,7.041741371154785,7.050934455598779,6.80272687416605,6.986584179542,1178400
2024-05-03,7.133670330047607,7.202616708698814,7.07851270110618,7.1796344363649505,734100
2024-05-06,7.1980204582214355,7.2623707356936125,7.101495261188373,7.115284449807267,1338600
2024-05-07,7.234791278839111,7.308334196088499,7.170441445421079,7.198019820214418,868500
2024-05-08,7.124477863311768,7.253177985846378,7.106092131521109,7.161249326893085,597500
2024-05-09,8.154080390930176,8.301166257352673,7.207214468309667,7.207214468309667,2701200
2024-05-10,7.887485504150391,8.209236431870346,7.767978041760142,8.209236431870346,1267000
2024-05-13,8.03457260131836,8.108115531747291,7.933451291153799,7.942644376632637,1300700
2024-05-14,8.154080390930176,8.236816409968059,8.052959076939938,8.052959076939938,1735500
2024-05-15,8.246007919311523,8.255200126679862,8.048360995329862,8.18165720752865,974800
2024-05-16,8.26439380645752,8.32690520457188,8.163272504510832,8.209237051468714,817200
