date,open,high,low,close,volume,vwap,macd_line,macd_signal_line,macd_histogram,evwma_short,evwma_long,evwma_oscillator,evwma_signal,evwma_histogram
2024-06-24,206.51869484312465,211.46988977828624,205.39522511371305,206.93626403808597,80727000,207.93379297669506,0.0,0.0,0.0,206.93626403808597,206.93626403808597,0.0,0.0,0.0
2024-06-25,207.94044013256496,210.1575545458077,207.40356972919952,207.8609161376953,55549700,208.15399999951688,0.07376142105144368,0.014752284210288735,0.05900913684115494,207.8609161376953,207.36429859423322,0.49661754346209364,0.09932350869241874,0.3972940347696749
2024-06-26,210.2768443064002,213.61741321993355,209.4218172877416,212.0167236328125,66213200,209.30872360859715,0.4622285292230117,0.10424753321283334,0.3579809960101784,212.0167236328125,209.93139817393705,2.0853254588754453,0.4965238987290241,1.5888015601464212
2024-06-27,213.4484006592916,214.4923313013169,211.1219370597224,212.86181640625,49772700,210.00257425158586,0.8287303477031855,0.2491440961109038,0.5795862515922817,212.86181640625,211.14685507019908,1.7149613360509193,0.7402113861934032,0.9747499498575161
2024-06-28,214.52215724323332,214.82042530908265,209.08379028418835,209.4019317626953,82542700,210.27363813292246,0.8304292328077452,0.3654011234502721,0.4650281093574731,209.4019317626953,209.9465993944133,-0.5446676317179993,0.48323558261112276,-1.027903214329122
2024-07-01,210.86342163866271,216.25207446959735,210.6944066158183,215.49647521972656,60402900,210.86573535751324,1.3084710939741626,0.5540151175550502,0.7544559764191124,215.49647521972656,212.7401710151534,2.756304204573155,0.9378493070035292,1.8184548975696258
2024-07-02,214.8999410071237,219.10548871515067,213.85602557275527,218.99612426757807,58046200,211.69220244824749,1.947268247206921,0.8326657434854243,1.1146025037214966,218.99612426757807,215.76629029582753,3.229833971750537,1.396246239952931,1.8335877317976061
2024-07-03,218.7276683957665,220.26870727539065,217.76327700783267,220.26870727539065,37369800,212.2818454528496,2.5270758493976473,1.171547764667869,1.3555280847297784,220.17035074869793,217.16841047951817,3.001940269179755,1.717385045798296,1.2845552233814592
2024-07-05,220.36812707547224,225.14037030398515,220.36812707547224,225.031005859375,60412400,213.51318132948552,3.332440942150953,1.603726400164486,1.728714541986467,225.031005859375,221.12672928890203,3.904276570472973,2.1547633507332318,1.7495132197397414
2024-07-08,225.7766827586142,226.53229721329785,221.95889400104969,226.50247192382807,59085900,214.62539111176608,4.042830362502059,2.0915471926320004,1.9512831698700586,226.50247192382807,223.7736508868435,2.728821036984556,2.269574887983497,0.45924614900105887
2024-07-09,226.61180512644188,228.0733048889389,225.0608295018841,227.3574676513672,48076100,215.51687837820074,4.621535916683371,2.5975449374422745,2.023990979241096,227.3574676513672,225.2094503297845,2.1480173215826994,2.2452633747033377,-0.09724605312063828
2024-07-10,227.97388876032915,231.73202661360727,227.92417489200207,231.63259887695312,62627700,216.81254345576508,5.3633067373373535,3.1506972974212903,2.212609439916063,231.63259887695312,228.56167549868042,3.0709233782727097,2.4103953754172123,0.6605280028554974
2024-07-11,230.0517907167564,231.04600736969545,224.4642979818121,226.2538909912109,64710600,217.67274530421176,5.454275192977548,3.611412876532542,1.8428623164450055,226.2538909912109,227.31719116410494,-1.0633001728940314,1.7156562657549637,-2.7789564386489953
2024-07-12,227.59609977127653,231.29458734662404,227.357482286545,229.20672607421875,53046500,218.40738491793508,5.698943588571183,4.028919018940271,1.670024569630912,229.20672607421875,228.1524679441829,1.054258130035862,1.5833766386111434,-0.5291185085752814
2024-07-15,235.11237576276483,235.8580383346859,231.7419815445035,233.04440307617188,62631300,219.45961501967523,6.131829601359357,4.4495011354240885,1.6823284659352682,233.04440307617188,230.70570341778406,2.33869965838781,1.734441242566477,0.6042584158213331
2024-07-16,233.64094209406048,234.9036016458956,230.9863851256273,233.4619903564453,43234300,220.084827774699,6.434418715202554,4.846484651379782,1.5879340638227717,233.4619903564453,231.6987545543854,1.76323580205991,1.7402001544651637,0.02303564759474619
2024-07-17,228.1230311101644,230.1214164943178,225.3292844594588,227.55633544921875,57345900,220.51897040995203,6.1270568748713,5.1025990960780865,1.0244577787932139,227.55633544921875,229.7191649563606,-2.1628295071418506,0.9595942221437609,-3.1224237292856114
2024-07-18,228.9482429378798,229.1073212664266,220.98457185049296,222.88351440429688,66034600,220.7543437647187,5.443661653081023,5.170811607478674,0.2728500456023486,222.88351440429688,225.95758620681636,-3.0740718025194838,0.1528610172111119,-3.2269328197305955
2024-07-19,223.5198165983548,225.4883615119168,221.9887143107171,223.01275634765625,49151500,220.87501415608716,4.856511914646262,5.107951668912192,-0.2514397542659301,223.01275634765625,224.75139616662878,-1.7386398189725298,-0.22543915002561649,-1.5132006689469133
2024-07-22,225.6971439398997,226.4626951020567,221.799816014305,222.664794921875,48201800,220.98949806600734,4.3133918415693415,4.949039703443622,-0.6356478618742809,222.664794921875,223.91324670096733,-1.2484517790923348,-0.4300416758389602,-0.8184101032533746
2024-07-23,223.0723963761116,225.6275405798551,221.392167723929,223.7086944580078,39960300,221.07526610306473,3.921988991282376,4.743629561011374,-0.8216405697289977,223.6947835301152,223.84513029268123,-0.15034676256604484,-0.37410269318437717,0.22375593061833232
2024-07-24,222.70455320631825,223.4999296447353,215.8742889513949,217.276123046875,61777600,220.96838860822203,3.0574997055109634,4.406403589911291,-1.348903884400328,217.276123046875,220.4633177757769,-3.1871947289018863,-0.936721100327879,-2.2504736285740075
2024-07-25,217.6638522810165,219.57276167257183,213.37878078186108,216.2321929931641,51391200,220.79008968599325,2.2620735120264044,3.977537574334314,-1.7154640623079098,216.2321929931641,218.65129627637515,-2.419103283211058,-1.233197536904515,-1.185905746306543
2024-07-26,217.4351887967129,218.22062848355827,214.76074345207397,216.6994781494141,41601300,220.6606950732786,1.6503740451279327,3.5121048684930383,-1.8617308233651055,216.6994781494141,217.97464484766562,-1.2751666982515246,-1.2415913691739169,-0.03357532907760774
2024-07-29,215.7052633263403,218.0317267787177,214.50225443638584,216.9778594970703,36311800,220.55258999840092,1.1745217036942392,3.0445882355332787,-1.8700665318390395,216.9490714289159,217.6730192618844,-0.7239478329685198,-1.1380626619328376,0.4141148289643177
2024-07-30,217.92236610782675,219.05577256608925,214.87011348402856,217.5346221923828,41643800,220.45414505706898,0.8327321730951383,2.6022170230456507,-1.7694848499505125,217.5346221923828,217.62499109619347,-0.09036890381065632,-0.9285239103084014,0.8381550064977451
2024-07-31,220.1593561933901,222.5255968769169,219.3540430654452,220.795654296875,50036300,220.46886163412884,0.8155978406696249,2.2448931865704456,-1.4292953459008206,220.795654296875,218.94705988876234,1.8485944081126604,-0.37310024662418906,2.2216946547368495
