date,open,high,low,close,volume,vwap,macd_line,macd_signal_line,macd_histogram,evwma_short,evwma_long,evwma_oscillator,evwma_signal,evwma_histogram
2024-06-24,29.420000076293945,29.700000762939453,28.75,29.549999237060547,910100,29.333333333333332,0.0,0.0,0.0,29.549999237060547,29.549999237060547,0.0,0.0,0.0
2024-06-25,29.600000381469727,30.34000015258789,29.32999992370605,29.38999938964844,866800,29.505694850034487,-0.012763520591281718,-0.0025527041182563438,-0.010210816473025375,29.546574845264576,29.548843504829406,-0.0022686595648302443,-0.00045373191296604887,-0.0018149276518641955
2024-06-26,30.0,30.850000381469727,29.40999984741211,29.43000030517578,1462500,29.682207951898302,-0.01942702043592348,-0.005927567381789772,-0.01349945305413371,29.5423652090947,29.547395103333628,-0.0050298942389268575,-0.0013689643781582105,-0.0036609298607686467
2024-06-27,29.479999542236328,30.299999237060547,29.13999938964844,30.1200008392334,1008100,29.722822741201067,0.030616456994497554,0.0013812374934676934,0.02923521950102986,29.556743344372304,29.552205468686633,0.004537875685670656,-0.0001875963653924374,0.0047254720510630935
2024-06-28,30.3799991607666,31.190000534057617,29.43000030517578,30.420000076293945,5212900,30.06657539329934,0.09340696725969266,0.01978638344671269,0.07362058381297998,29.66785620901019,29.589903189603266,0.07795301940692312,0.015440526789070675,0.06251249261785244
2024-07-01,30.68000030517578,32.08000183105469,29.86100006103516,32.0,1482000,30.23547711520886,0.26757722457496413,0.06934455167236298,0.19823267290260116,29.753195396621223,29.619667885211665,0.13352751140955732,0.039057923713168005,0.09446958769638931
2024-07-02,32.0,32.720001220703125,30.850000381469727,31.440000534057617,1148800,30.371772992217092,0.3563137682131803,0.12673839498052644,0.22957537323265384,29.801042353211024,29.637094536436617,0.16394781677440662,0.06403590232541573,0.09991191444899089
2024-07-03,31.950000762939453,32.41999816894531,31.51000022888184,31.88999938964844,802900,30.469424543888294,0.45767349010548486,0.19292541400551816,0.2647480760999667,29.84245528171857,29.65216834732532,0.19028693439325295,0.08928610873898318,0.10100082565426977
2024-07-05,31.76000022888184,32.36000061035156,31.75,32.189998626708984,627900,30.54514101846375,0.5558022883894118,0.2655007888822969,0.2903014995071149,29.878850898170906,29.665447544262193,0.21340335390871346,0.11410955777292925,0.0992937961357842
2024-07-08,32.86000061035156,34.27899932861328,31.0,31.350000381469727,2118000,30.77055438919344,0.5593414892663944,0.3242689289591164,0.23507256030727797,29.955786567445642,29.69517990183891,0.2606066656067334,0.14340897933969007,0.11719768626704333
2024-07-09,31.799999237060547,32.08000183105469,31.020000457763672,31.440000534057617,705400,30.802609703284777,0.5629196048121692,0.371999064129727,0.19092054068244219,29.981637543545595,29.70543653912197,0.2762010044236263,0.16996738435647732,0.10623362006714895
2024-07-10,31.3799991607666,32.16999816894531,30.790000915527344,31.780000686645508,882400,30.842427273171804,0.5864304527560442,0.4148853418549905,0.17154511090105373,30.020819658051064,29.720691500820095,0.30012815723096864,0.19599953893137562,0.10412861829959302
2024-07-11,32.0,32.43000030517578,31.049999237060547,31.25,937300,30.88031324354918,0.5558884075921284,0.4430859550024181,0.11280245258971033,30.04926683668091,29.73263667462244,0.3166301620584697,0.22012566355679447,0.09650449850167525
2024-07-12,30.51000022888184,31.020000457763672,29.7450008392334,30.3799991607666,1740700,30.836708172124283,0.45622276785145033,0.44571331757222454,0.010509450279225785,30.063481793632416,29.7420272069527,0.3214545866797174,0.24039144818137909,0.0810631384983383
2024-07-15,30.530000686645508,30.59000015258789,29.61000061035156,29.690000534057617,1311300,30.782730208161766,0.3178954073159943,0.4201497355209785,-0.1022543282049842,30.05138930040574,29.741458685484638,0.30993061492110385,0.2542992815293241,0.05563133339177978
2024-07-16,30.0,30.614999771118164,29.75,30.600000381469727,1155700,30.758913293152293,0.2784891108801695,0.3918176105928167,-0.11332849971264725,30.067044357847365,29.74972715746839,0.3173172003789766,0.26690286529925455,0.05041433507972204
2024-07-17,29.780000686645508,30.399999618530277,28.75,29.46999931335449,1286900,30.692614059639464,0.1542990314767536,0.3443138947696041,-0.1900148632928505,30.048073067285443,29.746727309446804,0.30134575783863937,0.27379144380713155,0.02755431403150782
2024-07-18,30.299999237060547,31.309999465942383,29.15800094604492,29.229999542236328,1778100,30.637163805035033,0.0360954373082194,0.2826702032773272,-0.24657476596910782,30.012156609633845,29.739070695756162,0.2730859138776829,0.2736503378212418,-0.0005644239435589338
2024-07-19,29.25,29.520000457763672,28.32999992370605,28.59000015258789,1364900,30.544287118438262,-0.10797964262265225,0.20454023409733132,-0.3125198767199836,29.964228181282685,29.726000975886407,0.23822720539627795,0.26656571133624907,-0.028338505939971115
2024-07-22,29.020000457763672,29.059999465942383,27.56999969482422,28.399999618530277,1196400,30.450240467106045,-0.23478517927254927,0.11667515142335522,-0.3514603306959045,29.918019710851155,29.712780742353566,0.20523896849758927,0.2543003627685171,-0.049061394270927816
2024-07-23,28.11000061035156,29.280000686645508,28.100000381469727,28.780000686645508,850600,30.399226347590513,-0.3011451563506249,0.03311108986855919,-0.3342562462191841,29.89411850141932,29.70616888639202,0.1879496150272999,0.24103021322027368,-0.05308059819297378
2024-07-24,28.559999465942383,28.649999618530277,26.90999984741211,26.979999542236328,1090200,30.294142465394145,-0.4932945726313207,-0.07217004263141678,-0.4211245299999039,29.815674736251385,29.68140163790037,0.13427309835101653,0.21967879024642226,-0.08540569189540573
2024-07-25,26.76000022888184,27.459999084472656,26.01000022888184,26.780000686645508,840500,30.19736491402497,-0.654171721187474,-0.18857037834262824,-0.4656013428448458,29.752675130357712,29.661079742070953,0.09159538828675906,0.19406210985448963,-0.10246672156773057
2024-07-26,27.21999931335449,28.459999084472656,27.09000015258789,28.440000534057617,830300,30.139560442180677,-0.6403384825568601,-0.2789239991854746,-0.3614144833713855,29.72576368054764,29.652630891517507,0.07313278903013298,0.16987624568961832,-0.09674345665948533
2024-07-29,29.43000030517578,29.90999984741211,28.600000381469727,28.770000457763672,963900,30.108602023977575,-0.5958783901995481,-0.34231487738828936,-0.2535635128112588,29.70301651584538,29.645541162558377,0.05747535328700337,0.14739606720909534,-0.08992071392209197
2024-07-30,28.649999618530277,29.26000022888184,28.190000534057617,28.43000030517578,597300,30.081917999961462,-0.5813768668759067,-0.39012727528581287,-0.19124959159009386,29.68424188417543,29.639490807940756,0.044751076234675224,0.12686706901421133,-0.0821159927795361
2024-07-31,28.90999984741211,29.940000534057617,28.899999618530277,29.43000030517578,629600,30.06965094642716,-0.48361781735594533,-0.40882538369983934,-0.074792433656106,29.68028952619671,29.63839168110292,0.04189784509378924,0.10987322423012691,-0.06797537913633767
2024-08-01,29.43000030517578,29.749000549316406,27.25,27.440000534057617,1045800,30.01193040044198,-0.5602610757716029,-0.43911252211419205,-0.12114855365741084,29.622440285999698,29.61923270225642,0.00320758374327923,0.08854009613275737,-0.08533251238947814
2024-08-02,26.299999237060547,26.71999931335449,25.40399932861328,25.559999465942383,1269700,29.867187189112965,-0.7638960662799974,-0.5040692309473531,-0.2598268353326443,29.495080258611384,29.576282631921853,-0.08120237331046809,0.054591602244112275,-0.13579397555458037
2024-08-05,22.18000030517578,24.8799991607666,21.299999237060547,24.729999542236328,1808500,29.570081083546988,-0.9809446018596475,-0.5994443051298121,-0.38150029672983543,29.28229881477029,29.503245107191052,-0.2209462924207628,-0.000515976688862739,-0.22043031573190006
2024-08-06,25.399999618530277,25.76000022888184,24.209999084472656,25.540000915527344,1253400,29.429314968763496,-1.0752025232978752,-0.6945959487634247,-0.38060657453445057,29.166481624970015,29.461849021609122,-0.29536739663910794,-0.05948626067891178,-0.23588113596019616
