"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"DOMH","Dominari Holdings Inc","Financial","Capital Markets","USA",83.19,0.94,6.55%,10.80%,2.75,-17.71%,234.35%,1.00,320.46
"EGHT","8X8 Inc","Technology","Software - Application","USA",285.60,,75.82%,2.55%,4.95,5.64%,-30.17%,2.33,683.12
"LZM","Lifezone Metals Ltd","Basic Materials","Other Industrial Metals & Mining","United Kingdom",348.11,,19.11%,7.93%,13.41,-3.73%,-37.11%,1.00,166.38
"NVOX","Defiance Daily Target 2X Long NVO ETF","Financial","Exchange Traded Fund","USA",,,,,0.03,-19.49%,,,17319.07
"CELU","Celularity Inc","Healthcare","Biotechnology","USA",49.11,,13.95%,4.48%,4.76,-48.31%,-40.45%,2.00,143.76
"CPIX","Cumberland Pharmaceuticals Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",30.66,,23.44%,0.64%,1.27,-30.03%,70.83%,1.00,42.10
"NVD","GraniteShares 2x Short NVDA Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.04,-19.87%,-72.65%,,21530.84
"LCTX","Lineage Cell Therapeutics Inc","Healthcare","Biotechnology","USA",430.71,,42.78%,14.62%,18.10,81.55%,106.58%,1.43,1755.45
"CMPX","Compass Therapeutics Inc","Healthcare","Biotechnology","USA",782.59,,47.60%,12.05%,9.22,41.94%,139.13%,1.09,1666.07
"BRCC","BRC Inc","Consumer Defensive","Packaged Foods","USA",320.62,,37.98%,6.78%,10.32,-18.35%,-57.84%,2.00,690.07
"SOXS","Direxion Daily Semiconductor Bear 3X Shares","Financial","Exchange Traded Fund","USA",,,,,0.16,-46.29%,-81.52%,,213386.43
"EVTL","Vertical Aerospace Ltd","Industrials","Aerospace & Defense","United Kingdom",431.55,,8.39%,3.11%,1.75,-19.63%,5.54%,1.29,1592.57
"HUMA","Humacyte Inc","Healthcare","Biotechnology","USA",258.48,,28.67%,17.83%,5.06,-22.46%,-73.76%,1.43,5381.43
"RAIL","FreightCar America Inc","Industrials","Railroads","USA",185.35,3.91,40.69%,2.05%,1.91,4.08%,-33.49%,1.00,154.44
"PBYI","Puma Biotechnology Inc","Healthcare","Biotechnology","USA",243.39,6.52,57.71%,8.84%,4.94,-8.87%,59.41%,4.00,680.16
"RDW","Redwire Corporation","Industrials","Aerospace & Defense","USA",1040.45,,20.26%,12.83%,2.28,-34.78%,-25.97%,1.56,6588.29
"TDUP","ThredUp Inc","Consumer Cyclical","Internet Retail","USA",988.62,,60.63%,17.23%,8.00,-24.83%,705.88%,1.33,1970.96
"TLS","Telos Corp","Technology","Software - Infrastructure","USA",575.81,,57.55%,2.21%,0.70,42.19%,73.30%,1.80,1585.65
"OPTT","Ocean Power Technologies","Industrials","Specialty Industrial Machinery","USA",84.65,,8.67%,10.59%,2.89,-8.96%,211.45%,1.00,6135.99
"SNCR","Synchronoss Technologies Inc","Technology","Software - Infrastructure","USA",64.91,,47.61%,2.68%,3.53,-20.45%,-49.96%,1.00,77.78
"AQST","Aquestive Therapeutics Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",694.20,,40.60%,10.61%,3.93,41.90%,12.01%,1.10,3118.86
"PSNY","Polestar Automotive Holding UK PLC ADR","Consumer Cyclical","Auto Manufacturers","Sweden",1778.08,,2.92%,1.64%,8.55,-26.42%,-38.35%,4.00,4360.24
"EVC","Entravision Communications Corp","Communication Services","Advertising Agencies","USA",270.20,,52.90%,1.35%,2.11,12.50%,25.32%,1.00,401.58
"ABL","Abacus Global Management Inc","Financial","Insurance - Life","USA",651.03,85.28,29.03%,14.89%,6.91,5.21%,-24.40%,1.00,789.62
"IMUX","Immunic Inc","Healthcare","Biotechnology","USA",76.50,,70.16%,9.93%,6.73,-6.49%,-34.28%,1.00,1410.63
"OSS","One Stop Systems Inc","Technology","Computer Hardware","USA",134.84,,31.45%,0.45%,0.13,-1.96%,131.09%,1.00,699.49
"CLNE","Clean Energy Fuels Corp","Energy","Oil & Gas Refining & Marketing","USA",521.94,,46.94%,5.48%,4.98,1.71%,-26.99%,1.25,1560.91
"BLMN","Bloomin Brands Inc","Consumer Cyclical","Restaurants","USA",552.20,,107.37%,11.25%,4.09,-9.25%,-61.38%,2.92,2289.94
"LRMR","Larimar Therapeutics Inc","Healthcare","Biotechnology","USA",307.27,,45.84%,18.13%,3.43,-3.49%,-60.64%,1.09,2569.93
"GTE","Gran Tierra Energy Inc","Energy","Oil & Gas E&P","Canada",158.47,,50.04%,3.63%,2.83,19.10%,-32.88%,2.20,406.27
"CMPS","Compass Pathways Plc ADR","Healthcare","Medical Care Facilities","United Kingdom",556.80,,51.90%,6.04%,2.95,35.20%,9.43%,1.20,1856.28
