"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"QNCX","Quince Therapeutics Inc","Healthcare","Biotechnology","USA",105.27,,13.76%,2.17%,3.41,13.29%,180.00%,1.00,261.80
"SNBR","Sleep Number Corp","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",142.32,,79.60%,42.03%,10.76,-14.85%,-59.94%,3.00,644.30
"NKTX","Nkarta Inc","Healthcare","Biotechnology","USA",160.51,,72.40%,16.09%,11.93,24.18%,-42.64%,1.29,716.61
"CADL","Candel Therapeutics Inc","Healthcare","Biotechnology","USA",355.17,,37.50%,19.12%,9.16,3.52%,7.92%,1.33,788.09
"CINT","CI&T Inc","Technology","Software - Infrastructure","Brazil",555.76,24.70,7.62%,0.98%,0.88,-25.40%,-41.84%,1.40,235.28
"ANIX","Anixa Biosciences Inc","Healthcare","Biotechnology","USA",148.78,,16.34%,1.38%,2.86,41.25%,47.71%,1.00,150.56
"RDNW","RideNow Group Inc","Consumer Cyclical","Auto & Truck Dealerships","USA",135.85,,43.05%,6.07%,1.92,35.74%,-26.09%,2.33,694.02
"RXRX","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology","USA",2403.69,,53.78%,40.06%,4.71,5.94%,-10.08%,2.43,28313.56
"CCLD","CareCloud Inc","Healthcare","Health Information Services","USA",136.70,,19.20%,0.81%,0.59,39.83%,35.71%,2.00,492.73
"MLSS","Milestone Scientific Inc","Healthcare","Medical Instruments & Supplies","USA",42.32,,5.96%,0.40%,0.54,-16.23%,-37.72%,1.00,376.85
"TLYS","Tillys Inc","Consumer Cyclical","Apparel Retail","USA",49.37,,71.55%,2.70%,2.88,11.72%,-64.24%,3.00,209.61
"BWEN","Broadwind Inc","Industrials","Specialty Industrial Machinery","USA",50.92,,26.77%,0.09%,0.07,1.38%,-0.90%,1.00,273.30
"NINE","Nine Energy Service Inc","Energy","Oil & Gas Equipment & Services","USA",25.57,,23.80%,5.05%,2.94,-25.84%,-50.02%,5.00,639.29
"OPTT","Ocean Power Technologies","Industrials","Specialty Industrial Machinery","USA",98.37,,8.56%,10.08%,2.60,-1.92%,256.67%,1.00,6474.14
"ALLO","Allogene Therapeutics Inc","Healthcare","Biotechnology","USA",281.79,,60.65%,12.49%,4.88,2.42%,-51.89%,1.69,3935.93
"SMSI","Smith Micro Software, Inc","Technology","Software - Application","USA",16.74,,6.83%,1.63%,0.96,-24.10%,-28.84%,1.00,266.73
"LTRX","Lantronix Inc","Technology","Communication Equipment","USA",196.93,,27.65%,1.16%,0.75,59.68%,32.72%,1.00,448.70
"LOOP","Loop Industries Inc","Basic Materials","Specialty Chemicals","Canada",80.17,,6.55%,2.40%,2.10,36.59%,-1.75%,1.00,247.54
"ACB","Aurora Cannabis Inc","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",304.83,,11.29%,11.60%,3.88,20.27%,1.50%,2.20,1677.12
"ENTX","Entera Bio Ltd","Healthcare","Biotechnology","Israel",123.29,,22.36%,0.16%,0.34,43.62%,53.41%,1.00,151.48
"KZR","Kezar Life Sciences Inc","Healthcare","Biotechnology","USA",31.41,,60.18%,12.16%,14.34,-7.14%,-50.36%,1.80,52.90
"CDZI","Cadiz Inc","Utilities","Utilities - Regulated Water","USA",437.98,,40.21%,11.28%,9.07,84.14%,76.82%,1.00,640.77
"RCKT","Rocket Pharmaceuticals Inc","Healthcare","Biotechnology","USA",374.43,,85.83%,13.89%,3.71,23.49%,-79.13%,2.12,3695.28
"DLPN","Dolphin Entertainment Inc","Communication Services","Advertising Agencies","USA",16.66,,3.79%,2.28%,0.67,13.47%,2.21%,1.00,242.27
"PSNL","Personalis Inc","Healthcare","Diagnostics & Research","USA",729.81,,43.42%,15.67%,8.49,30.43%,62.97%,1.25,979.35
"OBIO","Orchestra BioMed Holdings Inc","Healthcare","Biotechnology","USA",172.12,,34.92%,1.77%,2.49,9.25%,-36.20%,1.50,299.97
