"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CMND","Clearmind Medicine Inc","Healthcare","Biotechnology","Canada",6.40,,18.60%,4.80%,0.17,34.24%,-11.19%,,821.23
"NUKK","Nukkleus Inc","Technology","Software - Application","USA",44.06,0.31,3.04%,17.73%,0.21,-41.06%,317.34%,,3882.03
"PSKY","Paramount Skydance Corp","Communication Services","Entertainment","USA",20143.24,,81.70%,11.17%,3.35,53.20%,81.23%,3.54,16819.46
"WBD","Warner Bros. Discovery Inc","Communication Services","Entertainment","USA",47856.67,64.01,71.28%,4.02%,1.33,83.75%,128.76%,2.11,70378.63
"HBI","Hanesbrands Inc","Consumer Cyclical","Apparel Manufacturing","USA",2278.31,14.48,88.82%,6.13%,2.63,45.37%,-5.29%,2.88,8123.39
"ONDS","Ondas Holdings Inc","Technology","Communication Equipment","USA",2156.72,,17.37%,3.43%,0.27,325.32%,807.25%,1.71,35371.05
"GENI","Genius Sports Limited","Communication Services","Internet Content & Information","United Kingdom",3235.12,,94.13%,11.81%,4.58,33.09%,61.69%,1.11,5620.58
"MFG","Mizuho Financial Group, Inc. ADR","Financial","Banks - Regional","Japan",82978.09,14.05,1.53%,0.02%,1.09,21.83%,68.96%,1.73,2832.79
"SMFG","Sumitomo Mitsui Financial Group Inc ADR","Financial","Banks - Diversified","Japan",107472.21,13.75,1.88%,0.04%,1.10,13.40%,35.04%,1.69,2097.40
"BKR","Baker Hughes Co","Energy","Oil & Gas Equipment & Services","USA",46671.52,15.49,98.12%,2.57%,3.71,21.38%,36.31%,1.73,6819.56
