"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CSTE","Caesarstone Ltd","Industrials","Building Products & Equipment","Israel",42.81,,31.50%,0.21%,0.58,-31.93%,-70.50%,1.00,74.76
"PACK","Ranpak Holdings Corp","Consumer Cyclical","Packaging & Containers","USA",406.27,,76.92%,4.23%,4.05,36.02%,-18.11%,1.67,802.84
"CYBN","Cybin Inc","Healthcare","Biotechnology","Canada",175.35,,30.27%,10.13%,3.10,-3.26%,-29.24%,1.00,708.12
"LAB","Standard BioTools Inc","Healthcare","Medical Devices","USA",454.46,,73.95%,3.24%,8.82,-9.87%,-32.02%,2.33,1342.40
"VRA","Vera Bradley Inc","Consumer Cyclical","Footwear & Accessories","USA",64.82,,56.93%,9.14%,8.57,21.47%,-55.64%,1.00,203.13
"AKBA","Akebia Therapeutics Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",572.50,,41.67%,11.51%,7.44,-42.57%,26.27%,1.00,3939.38
"SERA","Sera Prognostics Inc","Healthcare","Medical Devices","USA",130.75,,44.73%,2.13%,6.59,32.63%,-51.48%,1.67,80.81
"OPFI","OppFi Inc","Financial","Credit Services","USA",857.91,,17.93%,18.91%,4.75,-4.13%,93.09%,1.67,1022.13
"CYH","Community Health Systems, Inc","Healthcare","Medical Care Facilities","USA",581.79,1.73,78.06%,9.37%,5.42,68.67%,2.69%,3.00,2056.53
"FULC","Fulcrum Therapeutics Inc","Healthcare","Biotechnology","USA",472.82,,91.17%,7.40%,6.55,25.53%,169.65%,1.71,541.90
"GCI","Gannett Co Inc","Communication Services","Publishing","USA",780.74,8.20,77.13%,13.44%,9.06,27.70%,-6.25%,2.20,1775.95
"NNVC","NanoViricides Inc","Healthcare","Biotechnology","USA",29.98,,7.67%,0.28%,0.26,8.18%,19.44%,1.00,178.05
