"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"QUBT","Quantum Computing Inc","Technology","Computer Hardware","USA",3720.49,,35.42%,20.25%,1.34,23.25%,3247.72%,2.00,19478.37
"RGTI","Rigetti Computing Inc","Technology","Computer Hardware","USA",9245.20,,38.21%,16.27%,1.17,157.87%,3293.62%,1.12,44013.90
"QBTS","D-Wave Quantum Inc","Technology","Computer Hardware","USA",9193.45,,45.85%,20.13%,1.54,71.76%,2593.66%,1.00,42737.80
"BBAI","BigBear.ai Holdings Inc","Technology","Information Technology Services","USA",2539.32,,34.20%,20.12%,0.61,71.25%,328.12%,1.67,118337.11
"NUKK","Nukkleus Inc","Technology","Software - Application","USA",44.06,0.31,3.04%,17.73%,0.21,-41.06%,317.34%,,3882.03
"KVYO","Klaviyo Inc","Technology","Software - Infrastructure","USA",10568.45,,31.90%,6.23%,3.46,9.99%,4.73%,1.18,1939.75
"SOUN","SoundHound AI Inc","Technology","Software - Application","USA",6624.91,,43.22%,32.94%,2.16,69.80%,238.54%,1.60,55628.51
"RFIL","RF Industries Ltd","Industrials","Electrical Equipment & Parts","USA",82.68,,28.40%,0.51%,0.22,59.47%,103.95%,1.00,193.83
"OS","OneStream Inc","Technology","Software - Infrastructure","USA",4818.04,,46.67%,7.44%,3.61,-28.58%,-34.74%,1.33,1701.80
"MO","Altria Group Inc","Consumer Defensive","Tobacco","USA",109008.13,12.54,62.03%,2.15%,4.18,8.60%,28.50%,2.82,8652.11
"SAIL","Sailpoint Inc","Technology","Software - Infrastructure","USA",12657.89,,11.65%,17.26%,4.21,0.62%,,1.58,2465.50
"KVUE","Kenvue Inc","Consumer Defensive","Household & Personal Products","USA",35195.74,24.92,101.30%,2.29%,2.07,-14.26%,-21.59%,2.60,21227.08
"TRIN","Trinity Capital Inc","Financial","Asset Management","USA",1158.07,7.38,25.77%,1.80%,1.58,15.42%,18.32%,1.75,757.40
"NI","NiSource Inc","Utilities","Utilities - Regulated Gas","USA",18984.88,21.42,97.92%,2.33%,2.54,2.02%,17.96%,2.00,4306.88
"BAC","Bank Of America Corp","Financial","Banks - Diversified","USA",387013.00,15.30,75.39%,1.32%,2.52,14.84%,32.11%,1.68,38756.48
