"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"KALA","Kala Bio Inc","Healthcare","Biotechnology","USA",7.47,,12.72%,5.86%,0.40,-91.40%,-86.60%,3.00,1154.11
"MNDR","Mobile health Network Solutions","Healthcare","Health Information Services","Singapore",3.25,,8.50%,10.15%,0.03,-47.52%,-77.07%,1.00,2569.84
"MBOT","Microbot Medical Inc","Healthcare","Medical Instruments & Supplies","USA",153.80,,13.54%,6.91%,1.16,-42.75%,133.67%,1.00,3987.45
"SANA","Sana Biotechnology Inc","Healthcare","Biotechnology","USA",1070.80,,49.04%,19.96%,6.88,33.55%,54.02%,1.25,4810.61
"HOOD","Robinhood Markets Inc","Financial","Capital Markets","USA",115276.01,53.22,63.28%,6.01%,1.29,23.64%,249.80%,1.65,35412.68
"OSCR","Oscar Health Inc","Healthcare","Healthcare Plans","USA",4806.66,,53.26%,15.21%,1.84,5.34%,13.64%,3.50,17339.61
"CDE","Coeur Mining Inc","Basic Materials","Gold","USA",10397.50,23.74,77.71%,6.48%,2.39,28.90%,146.42%,1.62,17101.26
"PENG","Penguin Solutions Inc","Technology","Information Technology Services","USA",1073.57,67700.00,110.19%,11.83%,4.83,-17.51%,15.07%,1.50,1244.46
"WSC","WillScot Holdings Corp","Industrials","Rental & Leasing Services","USA",3671.66,16.68,106.49%,11.02%,6.72,-17.83%,-44.41%,2.10,2898.93
"IE","Ivanhoe Electric Inc","Basic Materials","Copper","USA",1875.50,,60.04%,9.50%,5.00,45.78%,35.14%,1.14,2090.87
"GDOT","Green Dot Corp","Financial","Credit Services","USA",681.70,,90.17%,3.22%,2.05,-9.16%,20.23%,2.33,766.39
"FMC","FMC Corp","Basic Materials","Agricultural Inputs","USA",1742.64,,92.49%,9.71%,2.88,-64.51%,-76.25%,2.55,4176.51
"ASO","Academy Sports and Outdoors Inc","Consumer Cyclical","Specialty Retail","USA",3212.68,9.04,113.48%,12.30%,4.56,-10.14%,3.39%,2.18,1773.40
"NVO","Novo Nordisk ADR","Healthcare","Drug Manufacturers - General","Denmark",164084.99,14.19,9.02%,0.82%,1.70,-13.19%,-53.64%,2.16,16269.48
"NWL","Newell Brands Inc","Consumer Defensive","Household & Personal Products","USA",1496.54,,101.27%,10.00%,4.45,-39.70%,-60.86%,2.30,9361.86
"ADSK","Autodesk Inc","Technology","Software - Application","USA",64193.94,58.51,92.45%,1.45%,2.07,4.47%,-6.19%,1.58,1490.66
"CAVA","Cava Group Inc","Consumer Cyclical","Restaurants","USA",5758.72,42.80,74.52%,16.05%,3.75,-27.21%,-65.76%,1.92,4250.66
"KMB","Kimberly-Clark Corp","Consumer Defensive","Household & Personal Products","USA",35936.95,18.34,83.69%,5.20%,4.05,-15.87%,-21.77%,2.47,4257.15
