"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"ZJK","ZJK Industrial Co Ltd","Industrials","Specialty Industrial Machinery","China",203.79,49.78,0.34%,0.25%,0.49,-1.28%,-37.36%,,25.83
"WRD","WeRide Inc. ADR","Technology","Software - Application","China",2675.66,,15.43%,2.54%,1.09,-15.37%,-53.33%,1.00,7138.49
"IONQ","IonQ Inc","Technology","Computer Hardware","USA",16566.11,,49.12%,14.28%,1.68,14.75%,62.02%,1.80,29319.03
"WTF","Waton Financial Ltd","Financial","Asset Management","Hong Kong",168.44,,0.12%,1.33%,0.55,-26.40%,,,150.69
"SOFI","SoFi Technologies Inc","Financial","Credit Services","USA",33041.74,49.68,53.31%,9.24%,1.47,6.95%,86.78%,2.88,74780.12
"NESR","National Energy Services Reunited Corp","Energy","Oil & Gas Equipment & Services","USA",1381.21,19.95,69.43%,4.47%,3.62,64.22%,66.32%,1.20,990.73
"FIG","Figma Inc","Technology","Software - Application","USA",17578.64,,15.72%,8.46%,1.40,-49.42%,,2.60,10338.15
"STGW","Stagwell Inc","Communication Services","Advertising Agencies","USA",1384.13,71.58,38.75%,7.28%,3.19,-1.96%,-27.76%,1.50,2373.97
"LUCK","Lucky Strike Entertainment Corp","Consumer Cyclical","Leisure","USA",1020.74,,54.08%,5.09%,14.08,-30.78%,-36.82%,1.55,275.52
"GDOT","Green Dot Corp","Financial","Credit Services","USA",654.53,,90.17%,3.02%,2.12,-12.06%,15.44%,1.67,692.79
