"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"BGSF","BGSF Inc","Industrials","Staffing & Employment Services","USA",87.49,,25.71%,0.40%,0.30,97.48%,4.39%,1.00,133.06
"WBD","Warner Bros. Discovery Inc","Communication Services","Entertainment","USA",47646.24,63.73,71.28%,4.02%,1.44,89.42%,174.15%,2.00,64927.54
"IMPP","Imperial Petroleum Inc","Energy","Oil & Gas Midstream","Greece",154.66,3.74,16.74%,13.89%,10.55,39.14%,8.56%,1.00,260.20
"PSKY","Paramount Skydance Corp","Communication Services","Entertainment","USA",19845.14,,81.73%,11.17%,3.44,56.11%,84.74%,3.62,16413.43
"MJID","Majestic Ideal Holdings Ltd","Consumer Cyclical","Textile Manufacturing","USA",,,,,0.43,,,,1087.82
"HRTG","Heritage Insurance Holdings Inc","Financial","Insurance - Property & Casualty","USA",757.95,7.06,58.78%,8.19%,4.67,2.33%,62.37%,1.67,422.49
"RGR","Sturm, Ruger & Co., Inc","Industrials","Aerospace & Defense","USA",606.16,121.30,69.23%,5.89%,4.79,-0.94%,-8.21%,2.00,195.07
"FITB","Fifth Third Bancorp","Financial","Banks - Regional","USA",30185.37,14.19,87.34%,3.67%,4.78,17.00%,11.31%,1.85,5056.75
"ENB","Enbridge Inc","Energy","Oil & Gas Midstream","Canada",106900.00,24.11,53.00%,1.63%,9.61,4.73%,21.77%,2.24,3688.19
"FUNC","First United Corp","Financial","Banks - Regional","USA",239.58,10.08,46.34%,1.26%,2.09,24.29%,28.54%,2.00,36.93
"RYAN","Ryan Specialty Holdings Inc","Financial","Insurance - Specialty","USA",13686.16,2256.52,81.10%,4.53%,3.94,-21.66%,-18.78%,2.06,1246.03
"FFIN","First Financial Bankshares, Inc","Financial","Banks - Regional","USA",5183.22,21.13,60.21%,5.26%,12.90,-1.20%,0.56%,3.00,562.47
"CWT","California Water Service Group","Utilities","Utilities - Regulated Water","USA",2771.72,20.31,86.12%,1.47%,2.58,-0.34%,-15.37%,1.33,337.36
"FBNC","First Bancorp","Financial","Banks - Regional","USA",2296.60,23.60,70.59%,4.23%,6.21,33.63%,33.92%,2.20,272.94
"KMI","Kinder Morgan Inc","Energy","Oil & Gas Midstream","USA",61405.77,22.67,67.85%,1.93%,2.57,-0.09%,30.84%,1.95,14539.63
"MPLX","MPLX LP","Energy","Oil & Gas Midstream","USA",51926.50,12.09,21.24%,2.14%,6.01,-1.76%,19.19%,2.06,1302.11
"MFC","Manulife Financial Corp","Financial","Insurance - Life","Canada",54109.54,14.19,51.57%,0.69%,5.24,-0.88%,16.01%,1.88,2244.12
"RWT","Redwood Trust Inc","Real Estate","REIT - Mortgage","USA",803.76,,80.86%,3.95%,4.60,6.87%,-14.57%,2.25,1094.89
"HMN","Horace Mann Educators Corp","Financial","Insurance - Property & Casualty","USA",1936.71,14.11,101.98%,1.48%,2.48,10.34%,40.09%,2.20,240.86
"HST","Host Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel","USA",12159.20,18.72,107.86%,6.57%,4.76,12.72%,6.05%,1.89,9357.41
