"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CTMX","CytomX Therapeutics Inc","Healthcare","Biotechnology","USA",674.50,7.15,65.77%,23.14%,7.62,88.48%,310.77%,1.38,3728.93
"CURV","Torrid Holdings Inc","Consumer Cyclical","Apparel Retail","USA",124.95,40.38,27.46%,6.20%,3.31,-43.24%,-65.29%,3.29,679.17
"PACK","Ranpak Holdings Corp","Consumer Cyclical","Packaging & Containers","USA",445.50,,76.91%,4.50%,4.04,22.51%,-13.16%,1.67,805.05
"DLHC","DLH Holdings Corp","Industrials","Specialty Business Services","USA",87.90,19.28,67.60%,0.73%,1.05,9.89%,-24.57%,1.00,84.18
"MERC","Mercer International Inc","Basic Materials","Paper & Paper Products","Canada",130.62,,49.02%,4.04%,2.45,-38.49%,-70.09%,3.00,653.01
"CYRX","CryoPort Inc","Industrials","Integrated Freight & Logistics","USA",461.62,,94.01%,6.18%,3.65,5.37%,38.44%,1.22,809.71
"WYY","Widepoint Corp","Technology","Information Technology Services","USA",67.07,,14.27%,0.20%,0.20,102.36%,87.43%,1.00,80.71
"SY","So-Young International Inc ADR","Healthcare","Health Information Services","China",349.61,,8.29%,0.69%,0.52,-28.60%,306.42%,1.00,1186.97
"IRD","Opus Genetics Inc","Healthcare","Biotechnology","USA",130.00,,23.09%,1.19%,0.86,97.27%,80.83%,1.00,361.24
"PRPL","Purple Innovation Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",87.50,,64.79%,1.73%,3.41,-1.78%,-9.60%,2.20,523.27
"OMI","Owens & Minor, Inc","Healthcare","Medical Distribution","USA",269.94,,102.93%,11.35%,3.67,-45.72%,-72.54%,3.00,2295.71
