"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CMCO","Columbus Mckinnon Corp","Industrials","Farm & Heavy Construction Machinery","USA",482.88,,95.94%,2.52%,2.12,19.14%,-48.89%,1.50,331.09
"VRRM","Verra Mobility Corp","Technology","Information Technology Services","USA",4050.74,106.95,100.26%,1.56%,2.55,3.04%,-3.61%,1.43,967.38
"INBS","Intelligent Bio Solutions Inc","Healthcare","Medical Devices","USA",9.05,,7.80%,5.87%,2.12,-32.18%,-37.30%,1.00,249.04
"CELU","Celularity Inc","Healthcare","Biotechnology","USA",53.65,,13.29%,4.59%,4.76,-35.58%,17.62%,2.00,143.62
"ABEV","Ambev S.A. ADR","Consumer Defensive","Beverages - Brewers","Brazil",35394.29,13.92,7.47%,0.78%,3.13,4.13%,1.52%,2.79,38811.27
"QTWO","Q2 Holdings Inc","Technology","Software - Application","USA",3921.38,1024.47,103.73%,5.15%,2.41,-17.94%,-25.68%,1.71,1276.87
"IQST","iQSTEL Inc","Communication Services","Telecom Services","USA",21.64,,3.94%,4.52%,1.59,-32.28%,-61.93%,1.00,93.89
"NGD","New Gold Inc","Basic Materials","Gold","Canada",5613.15,22.70,56.59%,2.15%,0.99,66.43%,147.90%,1.80,16402.74
"AIEQ","Amplify AI Powered Equity ETF","Financial","Exchange Traded Fund","USA",,,,,0.27,10.35%,22.30%,,5.04
"RNST","Renasant Corp","Financial","Banks - Regional","USA",3230.66,17.11,86.01%,3.78%,6.38,-4.28%,-2.13%,1.29,551.81
"SEE","Sealed Air Corp","Consumer Cyclical","Packaging & Containers","USA",4998.27,16.66,98.50%,6.06%,5.85,19.35%,-7.31%,1.65,1504.73
"ALIT","Alight Inc","Technology","Software - Application","USA",1558.55,,97.07%,5.79%,3.22,-43.33%,-59.75%,1.29,8377.90
"EXC","Exelon Corp","Utilities","Utilities - Regulated Electric","USA",47903.70,18.01,86.77%,2.90%,4.72,6.18%,17.90%,2.55,6214.85
"KGC","Kinross Gold Corp","Basic Materials","Gold","Canada",28275.70,18.69,60.65%,2.27%,1.57,43.12%,122.22%,1.90,17482.16
"GSK","GSK Plc ADR","Healthcare","Drug Manufacturers - General","United Kingdom",92567.41,21.46,19.16%,0.66%,2.75,22.60%,21.57%,2.83,4847.24
"EXLS","ExlService Holdings Inc","Technology","Information Technology Services","USA",6125.85,26.14,97.16%,3.79%,4.08,-8.44%,-0.36%,1.45,1443.06
"ZWS","Zurn Elkay Water Solutions Corp","Industrials","Pollution & Treatment Controls","USA",8032.84,42.72,91.50%,3.81%,5.30,6.71%,33.11%,2.44,1064.95
