"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"LODE","Comstock Inc","Basic Materials","Other Precious Metals & Mining","USA",198.54,,6.87%,3.49%,1.62,13.20%,-11.91%,3.00,1010.08
"TRX","TRX Gold Corp","Basic Materials","Gold","Canada",222.06,603.85,2.18%,0.43%,0.73,128.20%,104.64%,1.00,1636.67
"ATER","Aterian Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",10.88,,6.44%,1.74%,1.19,-20.44%,-61.07%,2.00,107.28
"CGEN","Compugen Ltd","Healthcare","Biotechnology","Israel",215.13,,16.47%,0.99%,2.89,45.57%,33.72%,1.00,314.05
"SLN","Silence Therapeutics Plc ADR","Healthcare","Biotechnology","United Kingdom",264.96,,21.98%,1.69%,9.79,-11.65%,-70.78%,1.67,75.95
"CAPT","Captivision Inc","Basic Materials","Building Materials","United Kingdom",27.45,,8.22%,0.14%,0.18,-43.09%,-57.17%,,219.19
"SPWH","Sportsman's Warehouse Holdings Inc","Consumer Cyclical","Specialty Retail","USA",108.76,,70.37%,2.28%,1.75,-18.21%,-1.39%,1.40,467.76
"VTGN","Vistagen Therapeutics Inc","Healthcare","Biotechnology","USA",122.11,,55.81%,4.85%,2.43,61.13%,31.79%,1.00,553.71
"TRUE","Truecar Inc","Communication Services","Internet Content & Information","USA",128.24,,62.37%,1.17%,2.04,-26.77%,-59.72%,3.00,390.11
"ABVC","ABVC BioPharma Inc","Healthcare","Biotechnology","USA",70.62,,1.56%,3.43%,3.86,-14.77%,532.11%,3.00,164.73
