"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"COSM","Cosmos Health Inc","Healthcare","Medical Distribution","Greece",25.75,,3.33%,2.04%,0.68,72.85%,-22.52%,1.00,654.62
"UDMY","Udemy Inc","Consumer Defensive","Education & Training Services","USA",1068.19,,45.44%,4.77%,2.59,-3.20%,-7.49%,1.80,1538.65
"RMNI","Rimini Street Inc","Technology","Software - Application","USA",435.76,,38.02%,1.93%,2.27,37.32%,157.38%,1.50,406.69
"CLRB","Cellectar Biosciences Inc","Healthcare","Biotechnology","USA",16.66,,3.33%,2.17%,0.42,-59.24%,-91.83%,2.00,153.49
"LIXT","Lixte Biotechnology Holdings Inc","Healthcare","Biotechnology","USA",23.49,,3.59%,0.60%,0.01,318.70%,165.46%,,2102.29
"ECVT","Ecovyst Inc","Basic Materials","Specialty Chemicals","USA",1089.83,,104.31%,3.68%,2.60,15.59%,46.09%,1.17,1580.66
"BTCM","BIT Mining Ltd ADR","Technology","Information Technology Services","USA",45.30,,1.22%,1.84%,0.08,33.33%,41.29%,3.00,3438.02
"WERN","Werner Enterprises, Inc","Industrials","Trucking","USA",1700.45,33.18,102.77%,7.25%,5.02,3.50%,-21.66%,3.12,848.70
"BWEN","Broadwind Inc","Industrials","Specialty Industrial Machinery","USA",50.69,,26.80%,0.30%,0.27,17.02%,4.76%,1.00,223.93
"MSS","Maison Solutions Inc","Consumer Defensive","Grocery Stores","USA",15.41,16.72,3.17%,0.39%,0.08,25.49%,39.29%,,136.83
"PPTA","Perpetua Resources Corp","Basic Materials","Other Precious Metals & Mining","USA",1864.72,,77.74%,9.21%,3.33,5.12%,101.10%,1.00,2959.38
