"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"RELI","Reliance Global Group Inc","Financial","Insurance Brokers","USA",7.65,,1.68%,16.03%,0.15,-16.79%,-38.55%,1.00,4842.86
"BLNE","Beeline Holdings Inc","Financial","Mortgage Finance","USA",50.80,,9.29%,5.77%,0.74,18.83%,-66.62%,1.00,1669.40
"ATAT","Atour Lifestyle Holdings Ltd ADR","Consumer Cyclical","Lodging","China",4397.48,28.19,65.02%,3.44%,2.91,3.81%,52.66%,1.10,1325.89
"COCO","Vita Coco Company Inc","Consumer Defensive","Beverages - Non-Alcoholic","USA",2964.72,45.03,82.37%,9.26%,4.26,50.25%,42.12%,1.55,1033.05
"HRL","Hormel Foods Corp","Consumer Defensive","Packaged Foods","USA",12636.43,16.75,44.34%,5.35%,3.19,-20.83%,-24.67%,2.62,4864.35
"IDV","iShares International Select Dividend ETF","Financial","Exchange Traded Fund","USA",,,,,1.61,3.43%,33.41%,,684.29
"BIZD","VanEck BDC Income ETF","Financial","Exchange Traded Fund","USA",,,,,1.59,-10.58%,-13.29%,,2703.33
"MPLX","MPLX LP","Energy","Oil & Gas Midstream","USA",54362.13,11.33,20.56%,2.38%,5.49,6.81%,10.73%,2.00,1586.46
"FFIC","Flushing Financial Corp","Financial","Banks - Regional","USA",535.73,,70.18%,1.81%,2.28,15.85%,-8.96%,2.67,250.13
"PFE","Pfizer Inc","Healthcare","Drug Manufacturers - General","USA",143902.41,14.75,66.75%,2.23%,1.88,0.96%,0.71%,2.37,67169.69
"DIVO","Amplify CPW Enhanced Dividend Income ETF","Financial","Exchange Traded Fund","USA",,,,,0.36,2.23%,6.74%,,646.17
"VZ","Verizon Communications Inc","Communication Services","Telecom Services","USA",170005.85,8.59,68.41%,2.41%,3.94,-8.92%,-5.13%,2.42,25800.41
"CAG","Conagra Brands Inc","Consumer Defensive","Packaged Foods","USA",8399.85,9.90,88.83%,6.48%,2.63,-8.35%,-35.37%,2.89,11729.60
"SPYD","State Street SPDR Portfolio S&P 500 High Dividend ETF","Financial","Exchange Traded Fund","USA",,,,,0.29,-4.28%,-7.35%,,2155.66
"ASB","Associated Banc-Corp","Financial","Banks - Regional","USA",4245.96,27.58,86.20%,2.68%,2.90,-5.01%,-4.19%,2.55,1513.27
"OCSL","Oaktree Specialty Lending Corp","Financial","Asset Management","USA",1198.89,35.77,39.48%,2.80%,3.25,-2.29%,-12.14%,3.00,755.13
