"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"ERNA","Ernexa Therapeutics Inc","Healthcare","Biotechnology","USA",9.82,,0.65%,1.34%,0.52,-49.41%,-94.31%,1.00,87.68
"IQ","iQIYI Inc ADR","Communication Services","Entertainment","China",1431.96,215.08,42.25%,16.90%,4.20,56.65%,37.56%,2.24,21202.69
"NVO","Novo Nordisk ADR","Healthcare","Drug Manufacturers - General","Denmark",194797.94,15.94,9.36%,0.77%,1.60,-22.15%,-57.76%,2.03,16145.59
"ZION","Zions Bancorporation N.A","Financial","Banks - Regional","USA",8408.65,10.39,79.14%,4.30%,4.29,20.47%,22.52%,2.77,1458.07
"KRC","Kilroy Realty Corp","Real Estate","REIT - Office","USA",5314.11,24.15,119.55%,12.29%,9.44,27.08%,21.78%,2.94,1526.56
"BTI","British American Tobacco Plc ADR","Consumer Defensive","Tobacco","United Kingdom",122573.05,31.32,12.23%,0.38%,1.53,15.15%,43.40%,2.75,5347.86
"KDP","Keurig Dr Pepper Inc","Consumer Defensive","Beverages - Non-Alcoholic","USA",36800.01,24.04,92.60%,2.46%,2.18,-17.58%,-27.97%,1.86,14607.57
"PMT","Pennymac Mortgage Investment Trust","Real Estate","REIT - Mortgage","USA",1061.60,16.84,70.41%,4.96%,5.33,-0.49%,-14.02%,3.00,801.61
"UPWK","Upwork Inc","Communication Services","Internet Content & Information","USA",2276.85,9.87,89.74%,10.09%,4.12,26.62%,67.68%,1.91,3011.62
"AEO","American Eagle Outfitters Inc","Consumer Cyclical","Apparel Retail","USA",3376.61,19.20,94.38%,17.85%,1.92,103.47%,0.81%,3.27,14464.82
"PFE","Pfizer Inc","Healthcare","Drug Manufacturers - General","USA",136339.49,12.76,66.94%,1.82%,2.47,-0.08%,-18.07%,2.50,41845.96
"BAC","Bank Of America Corp","Financial","Banks - Diversified","USA",376482.54,14.89,75.39%,1.32%,2.53,14.92%,31.51%,1.64,38622.98
"MO","Altria Group Inc","Consumer Defensive","Tobacco","USA",108940.93,12.53,62.03%,2.15%,4.19,9.93%,22.45%,2.82,8618.69
"BMY","Bristol-Myers Squibb Co","Healthcare","Drug Manufacturers - General","USA",94358.13,18.71,82.22%,1.53%,2.52,-1.85%,-5.64%,2.66,12361.56
"VRNS","Varonis Systems Inc","Technology","Software - Infrastructure","USA",6405.73,,104.31%,5.39%,3.87,15.08%,6.36%,1.52,1487.23
