"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"GGAL","Grupo Financiero Galicia ADR","Financial","Banks - Regional","Argentina",6511.05,6.92,23.97%,5.47%,2.55,-6.84%,-1.27%,1.57,2836.56
"CROX","Crocs Inc","Consumer Cyclical","Footwear & Accessories","USA",4767.55,23.44,103.11%,13.02%,3.10,-16.31%,-33.51%,2.53,2224.33
"HUT","Hut 8 Corp","Financial","Capital Markets","USA",5255.39,35.29,66.96%,15.80%,2.29,152.79%,229.58%,1.00,6456.89
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",5677.88,23.01,62.07%,21.18%,2.04,72.21%,65.17%,1.38,28229.65
"APP","Applovin Corp","Communication Services","Advertising Agencies","USA",217528.51,95.54,60.24%,7.69%,2.30,77.83%,303.45%,1.64,7477.03
"LRCX","Lam Research Corp","Technology","Semiconductor Equipment & Materials","USA",197855.95,34.57,86.04%,2.58%,2.73,58.58%,115.34%,1.71,11861.04
"NVDA","NVIDIA Corp","Technology","Semiconductors","USA",4653207.14,54.50,67.95%,0.90%,1.22,9.10%,37.21%,1.32,172678.89
"KLAC","KLA Corp","Technology","Semiconductor Equipment & Materials","USA",160013.81,39.97,91.06%,2.24%,2.94,32.64%,82.83%,2.27,1002.78
"BOOT","Boot Barn Holdings Inc","Consumer Cyclical","Apparel Retail","USA",6174.37,31.88,116.28%,11.74%,6.38,15.40%,24.69%,1.33,558.70
"INMD","Inmode Ltd","Healthcare","Medical Devices","Israel",1088.59,6.34,51.64%,4.81%,3.25,9.36%,-12.28%,2.86,930.28
"WSM","Williams-Sonoma, Inc","Consumer Cyclical","Specialty Retail","USA",23488.48,21.20,92.30%,5.64%,5.40,3.07%,39.38%,2.48,1225.23
"NVMI","Nova Ltd","Technology","Semiconductor Equipment & Materials","Israel",10343.04,47.99,84.29%,4.83%,3.57,29.83%,92.03%,1.38,398.21
"GAP","Gap, Inc","Consumer Cyclical","Apparel Retail","USA",8856.90,10.26,57.38%,8.35%,2.21,20.19%,11.13%,2.24,9266.82
"PRG","PROG Holdings Inc","Industrials","Rental & Leasing Services","USA",1248.46,8.01,98.03%,4.97%,4.71,-1.87%,-25.65%,2.00,404.71
"YETI","YETI Holdings Inc","Consumer Cyclical","Leisure","USA",2929.76,17.21,105.36%,12.25%,5.47,-4.85%,0.17%,2.41,1802.60
"IBP","Installed Building Products Inc","Consumer Cyclical","Residential Construction","USA",7418.30,30.19,103.11%,10.30%,5.04,31.47%,20.77%,3.00,474.37
"AMAT","Applied Materials Inc","Technology","Semiconductor Equipment & Materials","USA",184287.30,27.58,80.68%,2.33%,2.25,22.78%,26.62%,1.86,8248.16
"XPEL","XPEL Inc","Consumer Cyclical","Auto Parts","USA",996.22,20.50,73.35%,7.47%,8.24,6.76%,-9.73%,1.00,227.25
"ISRG","Intuitive Surgical Inc","Healthcare","Medical Instruments & Supplies","USA",195415.96,72.96,86.72%,2.10%,3.06,10.94%,7.54%,1.97,2414.12
"GCT","GigaCloud Technology Inc","Technology","Software - Infrastructure","USA",1075.75,8.60,31.20%,13.38%,3.37,24.83%,15.11%,1.50,1000.56
"AYI","Acuity Inc","Industrials","Electrical Equipment & Parts","USA",11352.68,29.57,95.73%,2.03%,2.17,19.19%,24.99%,2.00,285.45
"RL","Ralph Lauren Corp","Consumer Cyclical","Apparel Manufacturing","USA",20454.39,26.95,63.96%,3.64%,2.21,12.22%,71.78%,1.70,618.06
"MU","Micron Technology Inc","Technology","Semiconductors","USA",247054.77,29.03,80.52%,2.25%,1.09,96.59%,109.52%,1.41,23145.06
"BLD","TopBuild Corp","Industrials","Engineering & Construction","USA",12762.93,22.35,103.50%,5.04%,3.89,18.55%,22.30%,1.53,361.75
"ITRI","Itron Inc","Technology","Scientific & Technical Instruments","USA",6222.67,23.25,112.60%,8.73%,5.78,-0.37%,32.97%,1.50,680.76
"NSSC","NAPCO Security Technologies Inc","Industrials","Security & Protection Services","USA",1572.45,37.06,90.39%,7.41%,6.86,42.76%,11.42%,1.33,367.99
