"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"DBD","Diebold Nixdorf Inc","Technology","Software - Application","USA",2316.70,,121.35%,2.38%,4.54,5.40%,35.88%,1.00,188.54
"LC","LendingClub Corp","Financial","Banks - Regional","USA",2208.02,21.55,81.73%,4.33%,2.87,25.16%,34.76%,1.36,1686.70
"KRT","Karat Packaging Inc","Consumer Cyclical","Packaging & Containers","USA",509.55,15.96,31.80%,2.56%,2.28,-5.16%,-4.91%,1.67,97.23
"JYNT","Joint Corp","Healthcare","Medical Care Facilities","USA",127.20,,76.28%,3.75%,5.97,-22.52%,-25.18%,1.80,85.96
"DFLI","Dragonfly Energy Holdings Corp","Industrials","Electrical Equipment & Parts","USA",131.66,,3.69%,5.03%,0.14,326.45%,-77.01%,1.00,39473.06
"EHLD","Euroholdings Ltd","Industrials","Marine Shipping","Greece",19.71,5.23,1.05%,0.79%,1.34,-8.53%,,,6.25
"OCCI","OFS Credit Company Inc","Financial","Closed-End Fund - Debt","USA",129.47,33.71,4.22%,2.13%,1.81,-13.87%,-32.67%,,319.69
"ANIX","Anixa Biosciences Inc","Healthcare","Biotechnology","USA",133.97,,16.37%,1.61%,2.98,35.22%,11.20%,1.00,167.67
"DVAX","Dynavax Technologies Corp","Healthcare","Drug Manufacturers - Specialty & Generic","USA",1207.86,,96.02%,12.18%,8.51,-6.87%,-12.56%,1.80,1669.27
"STEX","Streamex Corp","Healthcare","Medical Devices","USA",163.66,,26.78%,8.65%,1.96,26.09%,318.02%,1.00,1156.09
"SLGN","Silgan Holdings Inc","Consumer Cyclical","Packaging & Containers","USA",4210.18,13.37,77.08%,9.42%,6.29,-15.59%,-25.25%,1.27,1209.87
"PBA","Pembina Pipeline Corporation","Energy","Oil & Gas Midstream","Canada",21953.35,17.81,66.14%,2.11%,8.78,2.44%,-9.16%,1.95,1396.97
"CAAP","Corporacion America Airports S.A","Industrials","Airports & Air Services","Luxembourg",3605.85,25.01,15.02%,4.99%,6.99,5.29%,20.29%,1.33,213.57
"UBS","UBS Group AG","Financial","Banks - Diversified","Switzerland",121601.05,17.26,44.93%,0.32%,5.27,-1.46%,25.29%,2.57,1782.64
"PASG","Passage Bio Inc","Healthcare","Biotechnology","USA",20.91,,47.49%,2.77%,2.33,19.41%,-46.77%,1.00,35.43
"GLXY","Galaxy Digital Inc","Financial","Capital Markets","USA",6002.52,,58.46%,10.46%,2.15,11.93%,158.44%,1.15,9090.76
