"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"MWG","Multi Ways Holdings Ltd","Industrials","Rental & Leasing Services","Singapore",9.67,,0.40%,2.11%,0.34,20.46%,-1.19%,,568.35
"PCSA","Processa Pharmaceuticals Inc","Healthcare","Biotechnology","USA",18.26,,0.76%,31.43%,1.35,72.58%,-72.32%,2.00,10197.16
"AERT","Aeries Technology Inc","Industrials","Consulting Services","Singapore",37.70,,0.90%,1.24%,0.02,-11.04%,-57.85%,,5490.86
"NXPL","NextPlat Corp","Technology","Software - Application","USA",22.35,,4.46%,0.64%,0.68,26.17%,-21.75%,,172.10
"TOMZ","TOMI Environmental Solutions Inc","Industrials","Pollution & Treatment Controls","USA",20.68,,4.62%,0.14%,0.44,6.19%,21.18%,1.00,40.92
"MSAI","MultiSensor AI Holdings Inc","Technology","Software - Infrastructure","USA",36.99,,43.58%,0.43%,0.04,52.00%,-46.09%,1.00,2598.52
"BFRI","Biofrontera Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",11.68,,19.49%,0.77%,0.38,1.39%,20.65%,1.00,175.34
"ENLV","Enlivex Therapeutics Ltd","Healthcare","Biotechnology","Israel",26.25,,12.56%,0.76%,0.32,-26.17%,-25.17%,1.00,541.05
"LOBO","Lobo Technologies Ltd","Consumer Cyclical","Auto Manufacturers","China",13.45,,0.22%,1.86%,0.01,214.32%,-58.29%,,8855.77
"BGI","Birks Group Inc","Consumer Cyclical","Luxury Goods","Canada",23.32,,1.51%,8.43%,0.19,65.28%,-46.34%,,1138.93
"VSEE","VSee Health Inc","Healthcare","Health Information Services","USA",20.59,,9.03%,0.15%,0.00,-6.20%,-36.65%,1.00,10490.08
"MIGI","Mawson Infrastructure Group Inc","Financial","Capital Markets","USA",22.20,,4.96%,3.54%,0.32,216.42%,-20.68%,1.00,1327.45
"ANTX","AN2 Therapeutics Inc","Healthcare","Biotechnology","USA",35.52,,29.22%,0.25%,0.50,22.64%,21.50%,2.00,81.37
"EVGN","Evogene Ltd","Healthcare","Biotechnology","Israel",11.48,,2.23%,1.14%,1.10,9.71%,-46.48%,1.00,89.25
"HUDI","Huadi International Group Co Ltd","Basic Materials","Steel","China",20.63,,0.70%,0.78%,0.04,27.71%,-28.47%,,785.71
"NAUT","Nautilus Biotechnology Inc","Healthcare","Biotechnology","USA",190.72,,27.39%,0.30%,0.45,98.68%,-43.87%,1.00,398.28
"EDUC","Educational Development Corp","Communication Services","Publishing","USA",13.56,,22.72%,0.61%,0.08,18.83%,-21.78%,,509.78
"VRAR","Glimpse Group Inc","Technology","Software - Infrastructure","USA",33.91,,12.16%,1.18%,0.91,8.05%,123.74%,1.00,197.61
"RDZN","Roadzen Inc","Technology","Software - Application","USA",123.16,,5.30%,1.53%,1.86,28.57%,82.35%,1.00,371.07
"POWW","Outdoor Holding Co","Industrials","Aerospace & Defense","USA",191.47,,50.48%,4.98%,8.62,38.56%,40.95%,2.00,509.77
"RXT","Rackspace Technology Inc","Technology","Software - Infrastructure","USA",396.14,,16.01%,6.15%,5.75,36.78%,-33.53%,3.00,1008.48
"SID","Companhia Siderurgica Nacional ADR","Basic Materials","Steel","Brazil",2314.03,,2.37%,0.60%,3.02,20.34%,-16.51%,3.58,2629.18
"DSX","Diana Shipping Inc","Industrials","Marine Shipping","Greece",203.19,13.46,9.42%,0.86%,1.66,14.71%,-22.69%,2.00,332.31
"VANI","Vivani Medical Inc","Healthcare","Biotechnology","USA",104.12,,6.84%,0.93%,1.09,31.16%,39.48%,1.00,223.98
"CHRS","Coherus Oncology Inc","Healthcare","Biotechnology","USA",206.31,,46.58%,28.54%,23.90,88.79%,126.40%,1.60,1262.32
"DLPN","Dolphin Entertainment Inc","Communication Services","Advertising Agencies","USA",21.93,,3.93%,2.15%,0.63,61.95%,40.77%,1.00,244.45
"SWAG","Stran & Company Inc","Communication Services","Advertising Agencies","USA",34.14,,5.97%,0.23%,0.25,26.90%,65.77%,1.00,93.28
"SPWR","SunPower Inc","Technology","Solar","USA",162.48,,19.64%,20.31%,5.72,24.52%,-13.50%,1.00,1867.14
"IRD","Opus Genetics Inc","Healthcare","Biotechnology","USA",119.51,,23.10%,1.19%,0.96,79.73%,70.51%,1.00,320.44
"NAK","Northern Dynasty Minerals Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",1109.02,,14.50%,6.24%,2.52,154.72%,406.42%,1.00,13442.30
"PSHG","Performance Shipping Inc","Industrials","Marine Shipping","Greece",25.00,1.01,4.68%,4.37%,3.98,18.29%,-2.85%,1.00,111.91
"PALI","Palisade Bio Inc","Healthcare","Biotechnology","USA",268.66,,43.67%,4.45%,0.75,98.04%,-42.78%,1.00,7920.19
"PACB","Pacific Biosciences of California Inc","Healthcare","Medical Devices","USA",614.56,,56.82%,12.96%,4.62,48.26%,15.59%,2.27,7475.91
"SLS","SELLAS Life Sciences Group Inc","Healthcare","Biotechnology","USA",257.04,,21.56%,20.49%,8.75,29.25%,67.07%,1.00,2867.41
"REFR","Research Frontiers Inc","Technology","Electronic Components","USA",69.15,,13.08%,1.08%,4.47,30.06%,-6.16%,1.00,62.65
"CIG","Cia Energetica DE Minas Gerais - Cemig ADR","Utilities","Utilities - Diversified","Brazil",3940.11,5.15,7.61%,0.07%,0.49,14.33%,11.74%,2.56,2518.55
"IPHA","Innate Pharma ADR","Healthcare","Biotechnology","France",195.86,,0.11%,,3.74,0.71%,15.16%,1.67,14.21
"CLYM","Climb Bio Inc","Healthcare","Biotechnology","USA",147.05,,73.80%,1.48%,1.17,55.00%,-49.06%,1.17,733.68
"WTI","W & T Offshore Inc","Energy","Oil & Gas E&P","USA",322.64,,35.48%,21.48%,12.23,22.88%,1.16%,1.00,1712.25
"QSI","Quantum-Si Incorporated","Healthcare","Medical Devices","USA",448.65,,28.64%,12.79%,1.68,49.70%,197.40%,1.67,11859.55
"ABOS","Acumen Pharmaceuticals Inc","Healthcare","Biotechnology","USA",139.32,,54.75%,2.84%,3.91,64.29%,-20.69%,1.00,340.95
"BWEN","Broadwind Inc","Industrials","Specialty Industrial Machinery","USA",53.80,,26.76%,0.19%,0.16,-9.85%,15.02%,1.00,231.54
"BTE","Baytex Energy Corp","Energy","Oil & Gas E&P","Canada",1820.87,7.00,33.32%,5.62%,1.61,11.27%,-20.20%,2.27,23216.48
"ORMP","Oramed Pharmaceuticals, Inc","Healthcare","Biotechnology","USA",97.59,,18.11%,0.60%,2.02,10.70%,0.63%,3.00,103.07
"PLX","Protalix BioTherapeutics Inc","Healthcare","Biotechnology","USA",190.16,32.23,15.60%,6.19%,5.93,63.36%,120.83%,1.00,793.58
"FORA","Forian Inc","Healthcare","Health Information Services","USA",74.98,,11.79%,3.51%,1.85,20.50%,15.87%,1.00,149.42
"HYLN","Hyliion Holdings Corporation","Consumer Cyclical","Auto Parts","USA",422.81,,28.06%,14.14%,11.84,60.67%,0.42%,2.00,1421.62
"WHWK","Whitehawk Therapeutics Inc","Healthcare","Biotechnology","USA",115.70,,46.66%,0.80%,0.13,40.29%,22.14%,3.00,1659.92
"ERAS","Erasca Inc","Healthcare","Biotechnology","USA",699.25,,50.44%,9.98%,11.49,74.20%,-6.63%,1.56,1405.03
"BRLT","Brilliant Earth Group Inc","Consumer Cyclical","Luxury Goods","USA",253.37,,28.03%,1.27%,0.15,69.33%,66.01%,2.33,1135.97
"RLMD","Relmada Therapeutics Inc","Healthcare","Biotechnology","USA",85.30,,24.85%,2.43%,0.77,312.92%,-29.01%,3.00,727.97
"WRAP","Wrap Technologies Inc","Technology","Scientific & Technical Instruments","USA",138.30,,8.75%,16.59%,15.96,95.99%,46.72%,3.00,356.63
"ENTX","Entera Bio Ltd","Healthcare","Biotechnology","Israel",123.29,,22.36%,0.30%,0.69,39.90%,43.62%,1.00,140.64
"OKYO","OKYO Pharma Limited","Healthcare","Biotechnology","United Kingdom",103.43,,7.37%,0.10%,0.16,1.85%,118.25%,1.00,149.06
"TRAW","Traws Pharma Inc","Healthcare","Biotechnology","USA",19.73,0.18,15.13%,1.21%,0.45,79.79%,-44.12%,1.00,165.92
"TV","Grupo Televisa SAB ADR","Communication Services","Telecom Services","Mexico",1224.77,,47.76%,0.36%,0.95,0.11%,31.61%,2.38,1641.28
"TALK","Talkspace Inc","Healthcare","Health Information Services","USA",483.14,178.09,48.64%,4.18%,4.26,18.72%,3.78%,1.29,1378.27
"CLNE","Clean Energy Fuels Corp","Energy","Oil & Gas Refining & Marketing","USA",651.29,,45.96%,5.48%,4.87,46.31%,3.85%,1.25,1594.98
"BORR","Borr Drilling Ltd","Energy","Oil & Gas Drilling","Bermuda",825.30,16.40,64.51%,6.83%,2.90,52.71%,-34.04%,2.56,4851.88
"DNN","Denison Mines Corp","Energy","Uranium","Canada",2873.44,,57.27%,10.64%,1.16,54.83%,46.35%,1.08,81505.01
"MAMO","Massimo Group","Consumer Cyclical","Recreational Vehicles","USA",133.46,,0.12%,0.75%,0.94,28.71%,-15.88%,,37.67
"AVIR","Atea Pharmaceuticals Inc","Healthcare","Biotechnology","USA",261.49,,63.52%,9.42%,17.87,-9.48%,-1.64%,2.00,338.69
"KTCC","Key Tronic Corp","Technology","Computer Hardware","USA",37.87,,41.21%,0.41%,1.61,19.54%,-40.74%,1.00,25.50
"GGB","Gerdau S.A. ADR","Basic Materials","Steel","Brazil",4448.48,12.57,24.62%,1.88%,1.54,18.75%,12.66%,1.31,15462.28
"PLUT","Plutus Financial Group Ltd","Financial","Capital Markets","USA",,,,,0.80,22.87%,,,26.98
"BLDP","Ballard Power Systems Inc","Industrials","Electrical Equipment & Parts","Canada",1101.63,,26.48%,5.65%,2.13,100.27%,141.12%,3.27,6619.19
"FMST","Foremost Clean Energy Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",45.37,,0.57%,0.59%,0.09,43.82%,55.21%,1.00,552.04
"ZURA","Zura Bio Ltd","Healthcare","Biotechnology","USA",249.02,,42.70%,6.40%,1.65,173.57%,-19.20%,1.29,1589.91
"PYPD","Polypid Ltd","Healthcare","Biotechnology","Israel",61.05,,21.18%,0.66%,0.83,14.29%,15.66%,1.00,69.58
"DBI","Designer Brands Inc","Consumer Cyclical","Footwear & Accessories","USA",191.24,,72.07%,24.42%,9.00,36.88%,-30.70%,3.00,924.91
"BTBT","Bit Digital Inc","Financial","Capital Markets","USA",1243.95,,38.24%,17.50%,1.61,32.99%,-1.53%,1.00,33497.86
"RIG","Transocean Ltd","Energy","Oil & Gas Drilling","Switzerland",4282.86,,56.36%,16.18%,3.64,33.22%,-6.04%,2.41,40407.93
"ACIU","AC Immune SA","Healthcare","Biotechnology","Switzerland",389.84,,25.11%,2.58%,6.94,82.41%,29.18%,1.00,227.21
"ALTI","AlTi Global Inc","Financial","Asset Management","USA",585.14,,30.16%,2.83%,11.43,-2.44%,0.00%,1.00,140.11
"MAMK","MaxsMaking Inc","Industrials","Conglomerates","China",30.14,267.11,,10.15%,0.06,48.72%,,,308.16
"GCI","Gannett Co Inc","Communication Services","Publishing","USA",604.06,6.35,77.15%,13.44%,10.16,8.14%,-26.30%,2.20,1584.40
"EVO","Evotec SE ADR","Healthcare","Drug Manufacturers - Specialty & Generic","Germany",1474.16,,1.42%,0.16%,11.82,4.27%,17.90%,1.70,45.94
"FCUV","Focus Universal Inc","Technology","Scientific & Technical Instruments","USA",30.91,,4.50%,2.39%,1.70,64.51%,67.00%,,48.04
"CPSH","CPS Technologies Corporation","Technology","Electronic Components","USA",76.86,,26.19%,0.48%,0.19,47.41%,200.00%,,347.11
"NPWR","NET Power Inc","Industrials","Specialty Industrial Machinery","USA",937.18,,39.03%,7.05%,3.27,48.44%,-52.66%,2.25,1595.69
"GNFT","Genfit ADR","Healthcare","Biotechnology","France",216.13,,0.11%,0.05%,4.12,10.29%,-27.00%,1.00,5.43
"SOPH","SOPHiA Genetics SA","Healthcare","Health Information Services","Switzerland",297.35,,24.46%,0.04%,0.24,40.58%,22.22%,1.00,90.10
"ABSI","Absci Corp","Healthcare","Biotechnology","USA",666.87,,59.98%,23.79%,5.70,57.60%,9.58%,1.00,5451.80
"LRMR","Larimar Therapeutics Inc","Healthcare","Biotechnology","USA",382.59,,42.04%,18.13%,3.31,29.19%,-44.19%,1.09,2663.99
"RMNI","Rimini Street Inc","Technology","Software - Application","USA",420.03,,37.71%,2.28%,3.63,-5.42%,163.95%,1.40,299.87
"BRBS","Blue Ridge Bankshares Inc (VA)","Financial","Banks - Regional","USA",418.25,102.71,33.99%,3.49%,5.54,23.71%,54.42%,,355.29
"TGB","Taseko Mines Ltd","Basic Materials","Copper","Canada",1629.04,,31.34%,1.76%,1.31,47.88%,96.54%,1.00,4721.01
"PPSI","Pioneer Power Solutions Inc","Industrials","Electrical Equipment & Parts","USA",50.82,,6.66%,0.96%,0.05,46.79%,-3.06%,1.00,1686.54
"SB","Safe Bulkers, Inc","Industrials","Marine Shipping","Monaco",475.79,10.90,29.67%,2.91%,4.03,18.32%,9.15%,1.00,366.23
"ADCT","Adc Therapeutics SA","Healthcare","Biotechnology","Switzerland",523.12,,58.95%,7.23%,7.31,67.87%,57.63%,1.00,871.84
"SOTK","Sono-Tek Corp","Technology","Scientific & Technical Instruments","USA",74.75,49.62,42.10%,0.21%,0.96,43.78%,5.76%,2.00,27.15
"CURI","CuriosityStream Inc","Communication Services","Broadcasting","USA",275.75,,21.44%,5.72%,3.64,-1.86%,85.32%,1.00,616.01
"ABUS","Arbutus Biopharma Corp","Healthcare","Biotechnology","USA",912.49,,61.72%,6.61%,9.08,45.12%,19.90%,1.50,1086.25
"MARPS","Marine Petroleum Trust","Energy","Oil & Gas Midstream","USA",9.58,13.16,3.85%,0.82%,1.25,6.21%,18.27%,,10.57
"POM","Pomdoctor Ltd. ADR","Healthcare","Pharmaceutical Retailers","China",20.71,,,,0.04,,,,3190.38
"UROY","Uranium Royalty Corp","Energy","Uranium","Canada",657.31,,21.09%,7.60%,2.16,89.90%,70.19%,2.00,3967.33
"SRTA","Strata Critical Medical Inc","Industrials","Airports & Air Services","USA",418.28,,57.52%,4.20%,2.04,28.32%,44.63%,1.00,1168.27
"GSM","Ferroglobe Plc","Basic Materials","Other Industrial Metals & Mining","United Kingdom",956.46,,58.96%,4.69%,4.24,21.16%,19.46%,2.00,1309.06
"LTRX","Lantronix Inc","Technology","Communication Equipment","USA",202.58,,27.57%,1.26%,0.79,60.69%,26.74%,1.00,467.77
"GALT","Galectin Therapeutics Inc","Healthcare","Biotechnology","USA",332.15,,16.26%,18.95%,26.96,42.45%,106.57%,1.00,311.06
"TSHA","Taysha Gene Therapies Inc","Healthcare","Biotechnology","USA",1426.72,,87.00%,18.88%,7.05,91.58%,162.81%,1.08,5956.11
"TARA","Protara Therapeutics Inc","Healthcare","Biotechnology","USA",203.32,,71.50%,8.40%,6.94,70.00%,133.19%,1.00,411.24
"MGRT","Mega Fortune Co Ltd","Technology","Information Technology Services","Hong Kong",72.65,463.51,,0.41%,0.10,114.80%,,,151.52
"PBYI","Puma Biotechnology Inc","Healthcare","Biotechnology","USA",266.21,5.39,56.86%,8.91%,5.40,69.94%,79.15%,4.00,621.88
"IZEA","IZEA Worldwide Inc","Communication Services","Internet Content & Information","USA",90.46,,9.39%,0.52%,0.39,42.59%,87.94%,1.00,160.32
"AIOT","PowerFleet Inc","Technology","Software - Infrastructure","USA",713.25,,83.61%,10.69%,8.28,31.65%,4.80%,1.14,1615.22
