"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"RELL","Richardson Electronics, Ltd","Technology","Electronic Components","USA",181.89,553.91,59.93%,2.42%,6.48,30.27%,0.39%,3.00,44.62
"UUUU","Energy Fuels Inc","Energy","Uranium","USA",4366.68,,59.08%,12.60%,1.71,186.82%,250.56%,1.29,16627.11
"ALLY","Ally Financial Inc","Financial","Credit Services","USA",12296.93,25.95,93.41%,3.25%,3.06,-1.21%,13.49%,1.86,3235.23
"ODC","Oil-Dri Corp. Of America","Basic Materials","Specialty Chemicals","USA",841.39,17.99,51.95%,1.98%,2.95,6.04%,87.76%,,66.07
"PBA","Pembina Pipeline Corporation","Energy","Oil & Gas Midstream","Canada",23992.41,19.47,65.21%,2.52%,10.74,12.05%,-3.12%,2.00,1360.91
"SEVN","Seven Hills Realty Trust","Real Estate","REIT - Mortgage","USA",154.46,9.84,43.71%,1.63%,3.69,-8.15%,-25.62%,1.00,64.30
"UE","Urban Edge Properties","Real Estate","REIT - Retail","USA",2608.32,23.69,96.95%,4.73%,5.60,4.18%,-5.85%,2.00,1061.30
"RMR","RMR Group Inc","Real Estate","Real Estate Services","USA",476.45,12.99,70.07%,2.07%,3.27,-15.63%,-41.35%,2.33,96.75
"TASK","TaskUs Inc","Technology","Information Technology Services","USA",1348.05,22.23,16.58%,3.33%,1.42,-10.93%,23.04%,3.00,387.86
"VZ","Verizon Communications Inc","Communication Services","Telecom Services","USA",174555.87,9.62,67.56%,2.20%,4.78,-0.53%,-5.57%,2.32,19458.13
"SCM","Stellus Capital Investment Corp","Financial","Asset Management","USA",345.24,8.44,11.95%,2.54%,3.64,-18.84%,-11.96%,,190.31
"BHC","Bausch Health Companies Inc","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",2348.23,24.25,67.65%,2.42%,3.10,-1.09%,-22.18%,3.17,2558.05
"IQST","iQSTEL Inc","Communication Services","Telecom Services","USA",23.56,,3.94%,4.17%,1.38,-31.15%,-53.88%,1.00,99.36
"CARR","Carrier Global Corp","Industrials","Building Products & Equipment","USA",50925.20,23.88,86.06%,1.60%,2.37,-21.90%,-25.59%,1.96,5399.16
