"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"LB","Landbridge Company LLC","Energy","Oil & Gas Equipment & Services","USA",4382.52,148.43,105.67%,16.22%,7.07,-17.19%,47.13%,1.89,571.09
"PSKY","Paramount Skydance Corp","Communication Services","Entertainment","USA",21005.61,,81.68%,11.17%,3.38,61.59%,88.62%,3.54,16687.67
"EGHT","8X8 Inc","Technology","Software - Application","USA",315.01,,77.69%,2.69%,4.33,24.86%,22.22%,2.71,811.16
"SILO","SILO Pharma Inc","Healthcare","Biotechnology","USA",7.71,,4.30%,2.55%,0.34,31.98%,-23.08%,1.00,677.12
"PRVA","Privia Health Group Inc","Healthcare","Health Information Services","USA",2881.70,200.86,92.43%,2.73%,3.09,6.68%,20.78%,1.24,957.14
"INTC","Intel Corp","Technology","Semiconductors","USA",137025.48,,62.63%,2.57%,1.02,30.11%,38.79%,3.09,105727.76
"BTE","Baytex Energy Corp","Energy","Oil & Gas E&P","Canada",1890.02,7.27,32.31%,5.64%,1.31,35.91%,-21.41%,2.20,28557.14
"ALKT","Alkami Technology Inc","Technology","Software - Application","USA",2667.65,,74.49%,14.80%,6.91,-16.81%,-20.03%,1.40,1407.94
"ERJ","Embraer S.A. ADR","Industrials","Aerospace & Defense","Brazil",11135.44,29.53,44.42%,1.94%,1.80,14.07%,74.48%,1.50,1971.82
"PWP","Perella Weinberg Partners","Financial","Capital Markets","USA",1953.41,27.62,99.94%,8.08%,4.00,14.69%,14.98%,2.50,1191.34
"CCIX","Churchill Capital Corp IX","Financial","Shell Companies","USA",385.66,37.06,75.85%,0.01%,0.05,-0.75%,4.99%,,63.73
