"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"LYFT","Lyft Inc","Technology","Software - Application","USA",9579.94,107.68,92.51%,17.75%,3.52,57.66%,107.67%,2.56,18589.87
"ASTI","Ascent Solar Technologies Inc","Technology","Solar","USA",6.43,,0.60%,20.72%,0.22,33.54%,-29.08%,,2561.40
"ZBAO","Zhibao Technology Inc","Financial","Insurance Brokers","China",36.25,12.37,0.26%,0.26%,0.31,23.34%,-69.90%,,72.29
"ISPR","Ispire Technology Inc","Consumer Defensive","Tobacco","USA",195.31,,8.67%,3.45%,10.57,37.50%,-53.86%,1.00,60.57
"FRGT","Freight Technologies Inc","Technology","Software - Application","USA",3.66,,0.45%,0.71%,0.03,-33.17%,-89.44%,1.00,681.64
"CCG","Cheche Group Inc","Communication Services","Internet Content & Information","China",122.78,,0.62%,1.35%,0.90,94.97%,110.24%,1.00,328.44
"NMFC","New Mountain Finance Corp","Financial","Asset Management","USA",1048.67,12.97,33.53%,1.24%,2.51,-3.81%,-19.71%,,461.49
"BAM","Brookfield Asset Management Ltd","Financial","Asset Management","USA",95126.28,39.81,91.72%,1.44%,9.76,9.22%,31.48%,2.44,2256.61
"KBR","KBR Inc","Industrials","Engineering & Construction","USA",6254.52,16.56,100.27%,3.08%,2.72,-8.37%,-21.99%,1.78,1442.75
"WRD","WeRide Inc. ADR","Technology","Software - Application","China",2755.55,,7.25%,3.77%,1.46,34.06%,,1.00,6690.25
"VVV","Valvoline Inc","Consumer Cyclical","Auto & Truck Dealerships","USA",5190.10,18.99,108.42%,8.02%,5.70,11.13%,0.07%,1.94,1783.23
"EVLV","Evolv Technologies Holdings Inc","Industrials","Security & Protection Services","USA",1443.89,,46.96%,6.56%,2.87,60.61%,110.53%,1.00,3093.10
"IIPR","Innovative Industrial Properties Inc","Real Estate","REIT - Industrial","USA",1606.82,12.40,69.76%,6.86%,6.17,0.83%,-55.61%,3.33,306.48
"VNO","Vornado Realty Trust","Real Estate","REIT - Office","USA",8819.65,10.46,95.09%,4.90%,4.77,4.37%,16.17%,3.13,1830.79
"DAL","Delta Air Lines, Inc","Industrials","Airlines","USA",37831.82,8.40,81.50%,2.87%,2.01,22.44%,28.24%,1.48,9279.40
"PSKY","Paramount Skydance Corp","Communication Services","Entertainment","USA",18684.66,,81.70%,11.17%,3.33,46.62%,66.04%,3.59,16940.37
"GM","General Motors Company","Consumer Cyclical","Auto Manufacturers","USA",55676.56,9.27,86.31%,1.89%,2.07,21.12%,26.30%,2.10,8642.90
