"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"APLD","Applied Digital Corporation","Technology","Information Technology Services","USA",9453.50,,52.54%,34.55%,2.36,279.71%,360.49%,1.00,30593.18
"ASPI","ASP Isotopes Inc","Basic Materials","Chemicals","USA",978.87,,50.69%,22.09%,3.08,32.96%,269.79%,1.00,5223.33
"BITF","Bitfarms Ltd","Financial","Capital Markets","Canada",2621.26,,19.20%,11.26%,1.08,339.21%,157.80%,1.00,54514.51
"RYDE","Ryde Group Ltd","Technology","Software - Application","Singapore",24.28,,0.58%,0.53%,0.05,63.76%,-16.15%,1.00,1827.60
"CPSH","CPS Technologies Corporation","Technology","Electronic Components","USA",64.22,,22.98%,0.66%,0.38,75.40%,198.65%,,193.86
"SLI","Standard Lithium Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",992.65,9.39,6.82%,4.78%,3.02,75.00%,181.21%,1.25,2785.10
"ADUR","Aduro Clean Technologies Inc","Industrials","Pollution & Treatment Controls","Canada",537.92,,1.03%,3.62%,2.77,47.87%,300.60%,1.00,244.24
"PPTA","Perpetua Resources Corp","Basic Materials","Other Precious Metals & Mining","USA",2815.10,,77.30%,8.59%,3.40,78.51%,194.38%,1.00,2703.70
"AMBO","Ambow Education Holding Ltd ADR","Consumer Defensive","Education & Training Services","USA",15.75,,1.08%,0.21%,0.03,121.77%,43.78%,1.00,184.51
"CLSK","Cleanspark Inc","Financial","Capital Markets","USA",5892.92,23.88,61.86%,20.92%,2.18,66.39%,130.38%,1.38,26023.74
"ATLX","Atlas Lithium Corporation","Basic Materials","Other Industrial Metals & Mining","Brazil",126.94,,9.47%,10.33%,1.70,53.78%,-8.82%,1.00,617.13
"GREE","Greenidge Generation Holdings Inc","Financial","Capital Markets","USA",36.37,,4.38%,3.04%,1.29,31.07%,23.73%,1.00,231.50
"XTNT","Xtant Medical Holdings Inc","Healthcare","Medical Devices","USA",94.48,,67.52%,0.04%,0.47,12.68%,12.23%,1.00,90.35
"CRBP","Corbus Pharmaceuticals Holdings Inc","Healthcare","Biotechnology","USA",198.05,,65.16%,10.66%,8.76,93.30%,-17.47%,1.00,133.80
"RIOT","Riot Platforms Inc","Financial","Capital Markets","USA",8425.42,,60.30%,19.36%,1.66,82.21%,179.35%,1.06,39934.33
"TCRX","Tscan Therapeutics Inc","Healthcare","Biotechnology","USA",125.69,,60.01%,3.38%,4.49,15.36%,-60.38%,1.12,349.10
"AIRJ","AirJoule Technologies Corp","Industrials","Building Products & Equipment","USA",323.66,8.15,7.45%,5.50%,7.42,11.33%,-10.15%,1.00,145.65
"SOUN","SoundHound AI Inc","Technology","Software - Application","USA",7723.62,,43.22%,32.16%,1.94,65.46%,304.81%,1.60,60419.66
"TSLL","Direxion Daily TSLA Bull 2X Shares","Financial","Exchange Traded Fund","USA",,,,,0.39,76.49%,71.32%,,144100.78
"TSLT","T-REX 2X Long Tesla Daily Target ETF","Financial","Exchange Traded Fund","USA",,,,,0.15,76.00%,68.80%,,4827.34
"NIU","Niu Technologies ADR","Consumer Cyclical","Auto Manufacturers","China",356.81,,16.55%,1.95%,1.75,50.59%,76.55%,1.00,775.47
"ACET","Adicet Bio Inc","Healthcare","Biotechnology","USA",76.98,,42.74%,7.28%,4.95,18.75%,-35.34%,1.25,966.93
"CMPX","Compass Therapeutics Inc","Healthcare","Biotechnology","USA",706.02,,43.14%,13.47%,11.27,40.92%,137.86%,1.09,1314.30
