"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"EOSE","Eos Energy Enterprises Inc","Industrials","Electrical Equipment & Parts","USA",2251.07,,49.21%,30.37%,5.95,93.80%,237.33%,2.25,13683.73
"MOB","Mobilicom Limited ADR","Industrials","Aerospace & Defense","Israel",37.45,,16.63%,23.33%,2.54,218.42%,752.66%,1.00,442.78
"PDYN","Palladyne AI Corp","Technology","Software - Infrastructure","USA",309.15,,17.98%,23.79%,2.59,-14.50%,366.44%,2.00,2444.04
"BMBL","Bumble Inc","Communication Services","Internet Content & Information","USA",709.35,,72.57%,20.31%,3.15,38.62%,6.56%,3.00,3646.50
"ATYR","Atyr Pharma Inc","Healthcare","Biotechnology","USA",623.03,,67.61%,30.64%,6.34,17.10%,235.53%,1.00,4639.45
"NVTS","Navitas Semiconductor Corp","Technology","Semiconductors","USA",1334.05,,34.87%,26.62%,1.70,-19.85%,172.17%,2.44,25027.71
"FLWS","1-800 Flowers.com Inc","Consumer Cyclical","Specialty Retail","USA",336.55,,54.55%,34.94%,17.62,3.73%,-27.63%,3.00,619.01
"MPW","Medical Properties Trust Inc","Real Estate","REIT - Healthcare Facilities","USA",3086.65,,58.10%,33.54%,19.20,14.37%,6.98%,3.30,8660.07
"BBAI","BigBear.ai Holdings Inc","Technology","Information Technology Services","USA",1877.61,,34.18%,20.32%,0.61,32.25%,239.93%,1.67,118492.08
"KULR","KULR Technology Group Inc","Technology","Electronic Components","USA",184.78,,19.85%,21.63%,2.82,-54.32%,129.62%,1.00,2798.19
"EVGO","EVgo Inc","Consumer Cyclical","Specialty Retail","USA",1259.17,,66.96%,21.58%,6.41,-6.08%,0.61%,1.55,4283.17
"SPCE","Virgin Galactic Holdings Inc","Industrials","Aerospace & Defense","USA",193.22,,20.42%,20.13%,3.60,11.46%,-43.33%,3.00,3174.53
"SKIN","Beauty Health Company","Consumer Defensive","Household & Personal Products","USA",322.77,,59.06%,21.10%,13.97,63.14%,70.81%,3.50,1115.79
"WOLF","Wolfspeed Inc","Technology","Semiconductors","USA",345.02,,42.55%,28.07%,0.82,63.33%,-71.10%,3.50,53132.87
"LAZR","Luminar Technologies Inc","Consumer Cyclical","Auto Parts","USA",126.25,,19.33%,20.00%,3.22,-41.44%,-83.88%,3.50,3714.75
"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",1749.58,,37.97%,32.41%,5.49,16.54%,-19.41%,2.57,63583.55
"BLNK","Blink Charging Co","Industrials","Engineering & Construction","USA",139.98,,20.34%,20.13%,5.59,45.18%,-19.47%,2.00,3384.79
