"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"BIOX","Bioceres Crop Solutions Corp","Basic Materials","Agricultural Inputs","Argentina",120.36,,32.23%,1.58%,1.44,-48.82%,-74.44%,2.00,501.99
"ENVB","Enveric Biosciences Inc","Healthcare","Biotechnology","USA",5.20,,5.37%,5.73%,0.74,-34.66%,-86.72%,1.00,415.55
"SUPV","Grupo Supervielle S.A. ADR","Financial","Banks - Regional","Argentina",515.08,8.91,23.92%,4.79%,1.85,-34.41%,-16.70%,1.00,2048.05
"ASTL","Algoma Steel Group Inc","Basic Materials","Steel","Canada",459.07,,78.53%,3.98%,2.52,-36.59%,-56.16%,,1519.11
"GGAL","Grupo Financiero Galicia ADR","Financial","Banks - Regional","Argentina",4467.24,4.75,24.05%,4.95%,2.51,-29.33%,-32.26%,1.33,2610.36
"SRAD","Sportradar Group AG","Technology","Software - Application","Switzerland",8594.70,71.57,52.04%,5.82%,5.11,-8.94%,122.72%,1.43,2101.33
"YPF","YPF ADR","Energy","Oil & Gas Integrated","Argentina",10614.09,8.66,8.52%,2.35%,3.92,-12.68%,8.48%,1.67,2352.39
"HPP","Hudson Pacific Properties Inc","Real Estate","REIT - Office","USA",1038.32,,112.90%,8.30%,5.67,4.37%,-37.71%,2.50,5475.36
"XRAY","DENTSPLY Sirona Inc","Healthcare","Medical Instruments & Supplies","USA",2562.37,,101.81%,4.81%,2.74,-18.60%,-47.64%,2.56,3475.42
"SFM","Sprouts Farmers Market Inc","Consumer Defensive","Grocery Stores","USA",11143.23,23.49,98.45%,8.85%,4.39,-32.77%,-1.80%,1.94,1959.32
"UVIX","2x Long VIX Futures ETF","Financial","Exchange Traded Fund","USA",,,,,0.60,-41.65%,-78.54%,,20367.42
