"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"SOC","Sable Offshore Corp","Energy","Oil & Gas Drilling","USA",721.43,,61.35%,33.18%,4.44,-75.65%,-68.48%,1.00,5597.65
"UAA","Under Armour Inc","Consumer Cyclical","Apparel Manufacturing","USA",1936.96,,45.65%,27.46%,4.27,-5.28%,-51.86%,2.93,12121.72
"ABEO","Abeona Therapeutics Inc","Healthcare","Biotechnology","USA",235.88,7.29,64.88%,22.66%,8.58,-36.38%,-28.12%,1.00,1205.79
"UA","Under Armour Inc","Consumer Cyclical","Apparel Manufacturing","USA",1928.87,,21.43%,23.72%,5.05,-6.51%,-49.20%,2.93,5583.05
"DNUT","Krispy Kreme Inc","Consumer Defensive","Grocery Stores","USA",755.43,,52.79%,33.61%,3.67,26.00%,-61.40%,3.00,7846.81
"SVRA","Savara Inc","Healthcare","Biotechnology","USA",855.47,,42.50%,20.55%,11.35,44.52%,9.57%,1.00,1567.30
"ALT","Altimmune Inc","Healthcare","Biotechnology","USA",450.76,,36.02%,21.04%,7.54,17.39%,-43.75%,1.67,2888.84
"IOVA","Iovance Biotherapeutics Inc","Healthcare","Biotechnology","USA",1066.58,,48.47%,29.72%,6.79,9.67%,-74.62%,2.08,14062.48
"CRDF","Cardiff Oncology Inc","Healthcare","Biotechnology","USA",154.93,,37.02%,23.24%,15.61,-5.74%,-25.32%,1.25,912.78
"PROP","Prairie Operating Co","Energy","Oil & Gas E&P","USA",95.02,,18.09%,25.23%,3.33,-25.00%,-79.09%,1.75,1983.38
"SPWR","SunPower Inc","Technology","Solar","USA",154.58,,19.83%,24.49%,6.32,17.72%,-4.12%,1.00,2037.11
"ZYXI","Zynex Inc","Healthcare","Medical Distribution","USA",35.45,,16.24%,20.56%,33.28,-26.42%,-87.01%,3.00,101.55
