"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"MOGU","MOGU Inc ADR","Consumer Cyclical","Internet Retail","China",36.45,,22.53%,0.00%,0.00,139.56%,135.68%,3.00,17.14
"VNET","VNET Group Inc ADR","Technology","Information Technology Services","China",2433.16,472.82,43.70%,11.05%,4.48,53.16%,231.65%,1.36,6248.78
"JOBY","Joby Aviation Inc","Industrials","Airports & Air Services","USA",11948.47,,33.45%,11.57%,1.63,44.95%,179.74%,3.29,33692.30
"LAES","SEALSQ Corp","Technology","Semiconductors","Switzerland",409.44,,4.90%,12.09%,1.86,-36.65%,471.55%,1.00,8488.37
"ENLV","Enlivex Therapeutics Ltd","Healthcare","Biotechnology","Israel",25.29,,11.56%,1.17%,0.49,12.53%,-11.67%,1.00,538.21
"SLG","SL Green Realty Corp","Real Estate","REIT - Office","USA",4764.55,,84.64%,9.25%,6.41,-3.81%,0.17%,2.53,1024.44
"MLP","Maui Land & Pineapple Co., Inc","Real Estate","Real Estate Services","USA",349.17,,25.33%,1.68%,6.13,-0.70%,-27.70%,4.00,18.21
"WRD","WeRide Inc. ADR","Technology","Software - Application","China",2552.10,,7.25%,3.77%,1.43,9.17%,,1.00,6818.33
"CHWY","Chewy Inc","Consumer Cyclical","Internet Retail","USA",14809.73,101.23,51.01%,7.52%,2.11,-11.98%,35.99%,1.79,7784.12
"GM","General Motors Company","Consumer Cyclical","Auto Manufacturers","USA",55710.83,9.28,86.45%,1.89%,2.06,17.34%,23.45%,2.20,8681.07
"AESI","Atlas Energy Solutions Inc","Energy","Oil & Gas Equipment & Services","USA",1338.24,83.26,74.65%,23.21%,11.32,-24.79%,-45.60%,2.38,1606.46
"MSS","Maison Solutions Inc","Consumer Defensive","Grocery Stores","USA",15.41,16.72,3.17%,0.39%,0.08,25.49%,39.29%,,136.83
"CZR","Caesars Entertainment Inc","Consumer Cyclical","Resorts & Casinos","USA",5375.54,,106.71%,13.87%,4.56,-7.37%,-28.21%,1.55,5940.50
"GH","Guardant Health Inc","Healthcare","Diagnostics & Research","USA",7109.48,,100.20%,6.77%,3.25,16.28%,139.84%,1.54,2465.43
"PHG","Koninklijke Philips N.V. ADR","Healthcare","Medical Devices","Netherlands",27067.48,,5.23%,0.26%,2.53,20.55%,-5.18%,2.18,976.42
"STSS","Sharps Technology Inc","Healthcare","Medical Instruments & Supplies","USA",238.15,,3.96%,71.64%,0.64,53.81%,-99.49%,1.00,1128.16
"WRBY","Warby Parker Inc","Healthcare","Medical Instruments & Supplies","USA",3296.54,,81.35%,9.27%,5.21,19.60%,94.32%,2.00,1751.25
"AACT","Ares Acquisition Corporation II","Financial","Shell Companies","USA",706.13,43.69,92.06%,0.05%,0.08,0.84%,5.99%,,317.88
