"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"APP","Applovin Corp","Communication Services","Advertising Agencies","USA",198166.66,73.90,73.12%,7.34%,2.36,21.21%,75.92%,1.64,6957.50
"ODD","ODDITY Tech Ltd","Consumer Defensive","Household & Personal Products","Israel",2402.85,24.07,77.39%,15.48%,7.29,-29.50%,-5.53%,1.55,755.42
"GAP","Gap, Inc","Consumer Cyclical","Apparel Retail","USA",10214.93,12.33,60.91%,8.56%,2.05,26.98%,10.70%,2.10,10187.06
"IESC","IES Holdings Inc","Industrials","Engineering & Construction","USA",8353.81,28.01,96.83%,4.83%,6.02,16.12%,51.34%,1.00,155.38
"AMAT","Applied Materials Inc","Technology","Semiconductor Equipment & Materials","USA",199136.72,28.81,82.28%,1.87%,1.77,51.25%,42.94%,1.80,8375.21
"LRCX","Lam Research Corp","Technology","Semiconductor Equipment & Materials","USA",194860.49,34.19,84.99%,2.65%,2.84,49.04%,113.57%,1.71,11678.62
"RL","Ralph Lauren Corp","Consumer Cyclical","Apparel Manufacturing","USA",22517.98,27.42,63.35%,4.25%,2.65,24.72%,74.98%,1.70,602.58
"DFH","Dream Finders Homes Inc","Consumer Cyclical","Residential Construction","USA",1838.39,7.20,33.01%,15.23%,13.40,-28.99%,-37.38%,3.00,329.67
"MHO","MI Homes Inc","Consumer Cyclical","Residential Construction","USA",3649.28,8.19,95.49%,4.23%,4.25,-4.68%,-13.10%,1.25,253.67
"BLD","TopBuild Corp","Industrials","Engineering & Construction","USA",12776.25,23.11,107.04%,5.54%,4.68,6.97%,22.00%,1.59,330.34
"GSHD","Goosehead Insurance Inc","Financial","Insurance Brokers","USA",2643.55,63.10,108.91%,11.67%,8.16,-16.99%,-40.00%,2.25,334.11
"GCT","GigaCloud Technology Inc","Technology","Software - Infrastructure","USA",1382.96,11.21,48.56%,11.93%,3.31,42.88%,46.35%,1.67,901.48
"DXCM","Dexcom Inc","Healthcare","Medical Devices","USA",24387.71,34.80,95.82%,3.49%,2.08,-16.72%,-14.14%,1.50,6442.47
"YETI","YETI Holdings Inc","Consumer Cyclical","Leisure","USA",3229.04,21.60,115.87%,12.73%,5.50,19.05%,4.77%,2.41,1784.13
"BTCS","BTCS Inc","Financial","Capital Markets","USA",144.73,4.43,12.08%,4.91%,0.85,-28.97%,-12.96%,1.00,2301.28
"IDCC","Interdigital Inc","Technology","Software - Application","USA",9265.21,24.28,103.23%,12.77%,8.75,31.58%,89.30%,2.00,367.86
"GRBK","Green Brick Partners Inc","Consumer Cyclical","Residential Construction","USA",2973.32,8.98,77.73%,3.98%,6.62,-2.32%,-3.42%,3.00,240.88
"IBP","Installed Building Products Inc","Consumer Cyclical","Residential Construction","USA",7349.89,29.17,102.66%,7.94%,4.71,2.87%,26.09%,3.00,386.14
