"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"TRUE","Truecar Inc","Communication Services","Internet Content & Information","USA",209.60,,62.37%,1.17%,2.03,21.54%,-35.60%,3.00,391.49
"HIMS","Hims & Hers Health Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",13282.04,73.55,77.82%,35.04%,2.38,17.55%,214.42%,2.82,29897.58
"GFI","Gold Fields Ltd ADR","Basic Materials","Gold","South Africa",39256.38,21.03,16.84%,0.74%,1.99,82.91%,184.81%,2.50,3335.87
"ADM","Archer Daniels Midland Co","Consumer Defensive","Farm Products","USA",30571.96,28.01,83.78%,2.20%,2.87,18.85%,9.76%,2.92,3659.89
"BHR","Braemar Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel","USA",178.74,,46.87%,1.80%,2.44,6.07%,-17.61%,3.00,415.53
"VIA","Via Transportation Inc","Technology","Software - Application","USA",3809.38,,1.21%,10.49%,3.18,,,1.45,619.01
"KIM","Kimco Realty Corporation","Real Estate","REIT - Retail","USA",14714.76,26.22,95.92%,3.26%,5.52,0.32%,-5.96%,2.29,3919.52
"KVUE","Kenvue Inc","Consumer Defensive","Household & Personal Products","USA",31405.58,22.23,100.56%,1.79%,1.28,-25.10%,-23.74%,2.45,26700.33
"LBRT","Liberty Energy Inc","Energy","Oil & Gas Equipment & Services","USA",2010.68,9.54,96.58%,5.83%,2.18,7.03%,-39.29%,2.38,4165.92
"MTX","Minerals Technologies, Inc","Basic Materials","Specialty Chemicals","USA",1886.25,1324.17,100.18%,1.42%,1.84,4.53%,-21.91%,1.00,239.62
"O","Realty Income Corp","Real Estate","REIT - Retail","USA",54287.16,57.93,79.19%,4.21%,7.37,5.35%,-3.58%,2.54,5217.06
"BCE","BCE Inc","Communication Services","Telecom Services","Canada",21951.76,80.12,43.74%,3.45%,10.39,-2.28%,-28.71%,2.68,3091.27
"EXC","Exelon Corp","Utilities","Utilities - Regulated Electric","USA",48181.45,18.11,86.66%,2.77%,4.77,11.07%,20.04%,2.58,5854.04
"SON","Sonoco Products Co","Consumer Cyclical","Packaging & Containers","USA",3929.46,,84.17%,3.88%,3.72,-13.86%,-26.49%,1.92,1017.31
"LAND","Gladstone Land Corp","Real Estate","REIT - Specialty","USA",336.41,,43.44%,7.43%,5.59,-9.39%,-31.18%,2.33,447.52
"NVO","Novo Nordisk ADR","Healthcare","Drug Manufacturers - General","Denmark",191294.81,15.66,9.19%,0.93%,1.75,-12.96%,-52.66%,2.03,17927.32
"GOOD","Gladstone Commercial Corp","Real Estate","REIT - Diversified","USA",615.11,32.13,43.71%,3.89%,4.60,-15.82%,-28.11%,2.00,441.22
"CPS","Cooper-Standard Holdings Inc","Consumer Cyclical","Auto Parts","USA",581.38,20.41,61.91%,4.96%,4.12,39.11%,149.02%,1.67,201.62
