"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"WBTN","Webtoon Entertainment Inc","Communication Services","Internet Content & Information","USA",2511.39,,19.35%,17.72%,3.87,119.25%,86.50%,1.67,711.65
"IMCC","IM Cannabis Corp","Healthcare","Drug Manufacturers - Specialty & Generic","Israel",10.92,,3.40%,0.43%,0.08,-7.76%,-11.11%,2.00,90.04
"CRBP","Corbus Pharmaceuticals Holdings Inc","Healthcare","Biotechnology","USA",123.16,,64.46%,10.84%,8.39,14.99%,-80.52%,1.00,138.46
"AQMS","Aqua Metals Inc","Industrials","Waste Management","USA",5.35,,6.25%,2.68%,0.14,-52.23%,-91.38%,1.00,239.12
"TROX","Tronox Holdings plc","Basic Materials","Chemicals","USA",803.24,,75.16%,12.46%,3.67,-9.36%,-56.73%,2.20,3963.46
"JAKK","Jakks Pacific Inc","Consumer Cyclical","Leisure","USA",206.01,5.46,55.73%,6.34%,4.06,-15.10%,-21.22%,1.00,130.58
"RDW","Redwire Corporation","Industrials","Aerospace & Defense","USA",1332.37,,21.38%,10.48%,2.43,-55.03%,45.21%,1.56,4397.06
"ADAG","Adagene Inc ADR","Healthcare","Biotechnology","China",101.33,,0.68%,0.03%,0.11,11.40%,-28.09%,1.80,98.49
"UAVS","AgEagle Aerial Systems Inc","Technology","Computer Hardware","USA",58.53,,2.74%,9.49%,0.37,12.41%,-88.01%,1.00,8279.43
"NIQ","NIQ Global Intelligence plc","Financial","Closed-End Fund - Debt","USA",5472.25,,0.05%,8.78%,2.36,,,1.43,2095.20
"PLTK","Playtika Holding Corp","Communication Services","Electronic Gaming & Multimedia","Israel",1358.88,15.69,17.11%,12.25%,4.85,-23.71%,-51.07%,2.09,1849.68
"RSI","Rush Street Interactive Inc","Consumer Cyclical","Gambling","USA",4859.27,105.46,94.64%,8.73%,4.88,54.17%,112.60%,1.44,1633.81
"MAT","Mattel, Inc","Consumer Cyclical","Leisure","USA",5635.60,11.28,101.17%,2.67%,2.25,-9.51%,-5.51%,1.56,3798.60
"DBRG","DigitalBridge Group Inc","Financial","Asset Management","USA",2285.69,,94.02%,7.22%,5.88,18.60%,-13.18%,1.22,2207.16
