"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"JXG","JX Luxventure Group Inc","Consumer Cyclical","Apparel Manufacturing","China",12.11,0.47,0.62%,1.67%,0.61,-47.94%,-85.23%,,278.57
"UAMY","United States Antimony Corp","Basic Materials","Other Industrial Metals & Mining","USA",939.71,,25.31%,15.28%,2.60,182.95%,943.01%,1.00,6191.67
"LB","Landbridge Company LLC","Energy","Oil & Gas Equipment & Services","USA",4382.52,148.43,105.67%,16.22%,7.07,-17.19%,47.13%,1.89,571.09
"DALN","DallasNews Corporation","Communication Services","Publishing","USA",88.31,,36.81%,1.34%,0.30,290.07%,275.00%,,178.14
"SILO","SILO Pharma Inc","Healthcare","Biotechnology","USA",7.71,,4.30%,2.55%,0.34,31.98%,-23.08%,1.00,677.12
"LNTH","Lantheus Holdings Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",3539.78,13.83,115.66%,11.33%,4.82,-35.69%,-52.04%,1.31,1562.59
"VFC","VF Corp","Consumer Cyclical","Apparel Manufacturing","USA",5792.84,68.28,94.45%,9.78%,4.17,26.86%,-20.48%,2.83,8584.89
"SLDB","Solid Biosciences Inc","Healthcare","Biotechnology","USA",415.04,,83.79%,16.88%,7.70,9.78%,-33.38%,1.08,1278.06
"WBI","WaterBridge Infrastructure LLC","Utilities","Utilities - Regulated Water","USA",,,,,,,,,4104.46
"EQT","EQT Corp","Energy","Oil & Gas E&P","USA",31796.01,27.41,90.43%,2.95%,2.19,-15.56%,46.70%,1.63,8317.40
"NX","Quanex Building Products Corp","Industrials","Building Products & Equipment","USA",646.40,,102.47%,3.48%,3.04,-25.09%,-50.46%,1.00,519.58
"ERJ","Embraer S.A. ADR","Industrials","Aerospace & Defense","Brazil",11135.44,29.53,44.42%,1.94%,1.80,14.07%,74.48%,1.50,1971.82
"UAVS","AgEagle Aerial Systems Inc","Technology","Computer Hardware","USA",71.81,,2.74%,9.51%,0.37,99.06%,-84.13%,1.00,8158.22
