"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"FBGL","FBS Global Ltd","Industrials","Engineering & Construction","USA",,,,,0.14,22.94%,,,428.03
"TRX","TRX Gold Corp","Basic Materials","Gold","Canada",212.16,576.92,2.40%,0.75%,0.99,93.75%,114.16%,1.00,2099.08
"HBIO","Harvard Bioscience Inc","Healthcare","Medical Instruments & Supplies","USA",34.13,,36.00%,3.60%,0.21,56.48%,-65.05%,2.00,6475.98
"IINN","Inspira Technologies Oxy B.H.N. Ltd","Healthcare","Medical Devices","Israel",32.95,,1.09%,,0.68,-2.54%,-16.67%,1.00,275.91
"IAUX","i-80 Gold Corp","Basic Materials","Gold","USA",991.54,,39.84%,3.49%,4.28,46.00%,66.09%,,5941.16
"ZBAO","Zhibao Technology Inc","Financial","Insurance Brokers","China",41.99,13.66,0.12%,0.15%,0.58,20.95%,-54.64%,,39.32
"SID","Companhia Siderurgica Nacional ADR","Basic Materials","Steel","Brazil",2108.48,,2.64%,0.33%,1.84,13.57%,-20.90%,3.58,2351.91
"CTOR","Citius Oncology Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",136.96,,9.99%,2.57%,1.00,-18.41%,64.68%,1.00,239.49
"RMCF","Rocky Mountain Chocolate Factory Inc","Consumer Defensive","Confectioners","USA",13.26,,40.55%,1.00%,0.18,16.44%,-39.72%,1.00,331.11
"YTRA","Yatra Online Inc","Consumer Cyclical","Travel Services","India",108.20,263.64,39.77%,0.22%,0.67,20.00%,23.40%,1.00,154.17
"CERS","Cerus Corp","Healthcare","Medical Devices","USA",345.75,,71.10%,3.13%,4.19,41.73%,2.27%,1.50,1365.02
"OVID","Ovid Therapeutics Inc","Healthcare","Biotechnology","USA",128.18,,40.38%,5.87%,1.24,46.34%,65.14%,1.00,2831.44
"PVL","Permianville Royalty Trust","Energy","Oil & Gas E&P","USA",60.06,28.44,13.83%,0.16%,0.53,-8.08%,16.56%,3.00,72.46
"WDH","Waterdrop Inc ADR","Financial","Insurance - Diversified","China",520.72,11.10,3.23%,0.02%,0.13,5.11%,66.67%,1.40,392.73
"ABOS","Acumen Pharmaceuticals Inc","Healthcare","Biotechnology","USA",115.09,,51.02%,2.76%,4.21,39.71%,-13.64%,1.00,312.79
"CCO","Clear Channel Outdoor Holdings Inc","Communication Services","Advertising Agencies","USA",994.61,,64.49%,4.32%,4.45,58.73%,27.39%,3.00,3611.43
"MGN","Megan Holdings Ltd","Industrials","Engineering & Construction","Malaysia",35.91,34.53,0.06%,0.90%,0.08,,,,593.26
"PSHG","Performance Shipping Inc","Industrials","Marine Shipping","Greece",29.71,1.34,6.04%,4.42%,3.77,30.60%,34.27%,1.00,119.68
"STTK","Shattuck Labs Inc","Healthcare","Biotechnology","USA",152.51,,46.75%,1.80%,1.43,138.61%,123.15%,1.80,622.80
"DTI","Drilling Tools International Corporation","Energy","Oil & Gas Equipment & Services","USA",85.18,,10.17%,0.63%,1.30,28.04%,-28.82%,3.00,78.73
"ACRV","Acrivon Therapeutics Inc","Healthcare","Biotechnology","USA",76.36,,48.08%,16.65%,2.21,80.60%,-67.07%,1.00,1676.64
"GEG","Great Elm Group Inc","Financial","Asset Management","USA",85.55,,51.33%,0.78%,0.56,1.17%,40.76%,1.00,316.66
"PLAG","Planet Green Holdings Corp","Industrials","Conglomerates","USA",24.86,,0.13%,0.95%,0.32,59.64%,5.16%,,176.30
"VEEE","Twin Vee PowerCats Co","Consumer Cyclical","Recreational Vehicles","USA",5.99,,4.25%,2.80%,0.02,18.58%,-35.58%,1.00,2295.46
"EVC","Entravision Communications Corp","Communication Services","Advertising Agencies","USA",256.55,,52.48%,1.20%,1.74,13.25%,21.03%,1.00,433.44
"NEWP","New Pacific Metals Corp","Basic Materials","Silver","Canada",523.63,,17.60%,1.87%,2.61,46.15%,74.31%,2.00,780.67
"INDO","Indonesia Energy Corp Ltd","Energy","Oil & Gas E&P","Indonesia",43.02,,0.78%,3.34%,0.83,-2.05%,-8.31%,1.00,383.01
"FOSL","Fossil Group Inc","Consumer Cyclical","Footwear & Accessories","USA",171.03,,51.95%,10.97%,5.24,-3.99%,120.42%,1.00,1005.99
"CMTL","Comtech Telecommunications Corp","Technology","Communication Equipment","USA",93.34,,41.87%,3.78%,4.45,56.72%,-3.37%,1.00,225.78
"EUDA","Euda Health Holdings Limited","Real Estate","Real Estate Services","Singapore",117.79,,1.04%,0.30%,0.53,70.43%,-27.79%,1.00,104.09
"CMTG","Claros Mortgage Trust Inc","Real Estate","REIT - Mortgage","USA",469.73,,51.61%,2.49%,5.76,-7.46%,-49.17%,3.33,491.25
"ZKH","ZKH Group Ltd ADR","Consumer Cyclical","Internet Retail","China",436.40,,13.03%,0.03%,0.56,17.13%,-2.62%,1.00,55.42
"BRFH","Barfresh Food Group Inc","Consumer Defensive","Beverages - Non-Alcoholic","USA",53.66,,15.29%,0.47%,0.34,9.50%,13.90%,1.00,71.23
"DLTH","Duluth Holdings Inc","Consumer Cyclical","Apparel Retail","USA",125.11,,23.18%,2.92%,0.29,43.88%,-12.34%,2.00,1242.71
"BORR","Borr Drilling Ltd","Energy","Oil & Gas Drilling","Bermuda",986.26,13.82,59.16%,5.26%,2.84,25.00%,-4.70%,1.60,4442.85
"CYH","Community Health Systems, Inc","Healthcare","Medical Care Facilities","USA",502.83,1.50,71.29%,8.68%,5.02,28.72%,1.68%,3.00,1959.90
"DSWL","Deswell Industries, Inc","Technology","Electronic Components","China",59.75,4.79,2.32%,0.10%,0.21,-7.86%,42.05%,,20.89
"ACTG","Acacia Research Corp","Industrials","Business Equipment & Supplies","USA",371.37,77.46,87.16%,1.56%,7.87,15.62%,-14.44%,1.00,189.09
"VFF","Village Farms International Inc","Consumer Defensive","Farm Products","USA",459.76,21.71,20.74%,4.90%,1.83,46.32%,409.60%,1.25,2762.12
"APYX","Apyx Medical Corp","Healthcare","Medical Devices","USA",164.88,,38.37%,0.80%,2.34,109.38%,177.24%,1.50,119.60
"JLHL","Julong Holding Ltd","Industrials","Building Products & Equipment","China",86.10,,0.00%,1.03%,0.20,-8.68%,,,65.63
"MI","NFT Ltd","Consumer Cyclical","Internet Retail","Hong Kong",20.72,,0.30%,0.18%,0.32,31.94%,5.41%,,25.19
"SLI","Standard Lithium Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",1005.54,8.14,9.37%,2.24%,0.96,47.55%,154.22%,1.25,4919.92
"SSP","E.W. Scripps Co","Communication Services","Broadcasting","USA",376.52,,64.45%,5.06%,3.08,47.22%,120.83%,2.60,1045.14
"CTMX","CytomX Therapeutics Inc","Healthcare","Biotechnology","USA",726.87,10.26,65.28%,22.93%,8.21,106.25%,320.59%,1.38,3569.17
"BRBS","Blue Ridge Bankshares Inc (VA)","Financial","Banks - Regional","USA",405.30,109.11,34.61%,3.49%,6.73,15.60%,33.76%,,328.46
"DTST","Data Storage Corp","Technology","Information Technology Services","USA",33.29,,11.29%,1.91%,1.37,-2.20%,13.85%,1.00,57.69
"TMQ","Trilogy Metals Inc","Basic Materials","Other Industrial Metals & Mining","Canada",762.93,,28.61%,4.42%,0.33,175.31%,256.80%,2.67,13601.32
"TE","T1 Energy Inc","Industrials","Electrical Equipment & Parts","USA",949.28,,40.93%,7.83%,1.51,136.51%,107.91%,1.00,8211.62
"AMBO","Ambow Education Holding Ltd ADR","Consumer Defensive","Education & Training Services","USA",12.05,,1.27%,0.70%,0.09,35.29%,158.57%,1.00,192.14
"GTE","Gran Tierra Energy Inc","Energy","Oil & Gas E&P","Canada",162.71,,47.76%,3.50%,2.39,11.35%,-24.80%,2.20,459.20
"DVS","Dolly Varden Silver Corp","Basic Materials","Silver","Canada",419.87,,11.66%,1.55%,1.02,16.96%,50.61%,,871.04
"ULCC","Frontier Group Holdings Inc","Industrials","Airlines","USA",1057.76,,44.95%,33.61%,7.06,-17.65%,-17.06%,2.92,4032.45
"USAS","Americas Gold and Silver Corp","Basic Materials","Other Industrial Metals & Mining","Canada",1291.53,,32.63%,1.71%,1.24,70.40%,416.27%,1.00,2898.79
"VZLA","Vizsla Silver Corp","Basic Materials","Other Industrial Metals & Mining","Canada",1751.42,,57.55%,5.32%,3.53,33.95%,187.57%,1.12,4905.05
