"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"FGL","Founder Group Ltd","Industrials","Engineering & Construction","Malaysia",8.73,,0.47%,63.80%,0.14,-52.61%,-87.37%,,10601.62
"SMCZ","Defiance Daily Target 2X Short SMCI ETF","Financial","Exchange Traded Fund","USA",,,,,0.07,-23.33%,,,9485.08
"CHR","Cheer Holding Inc","Communication Services","Advertising Agencies","China",2.52,0.07,11.09%,3.96%,0.03,-92.27%,-95.28%,,13253.46
"GT","Goodyear Tire & Rubber Co","Consumer Cyclical","Auto Parts","USA",2125.33,,95.48%,10.27%,3.28,-25.25%,-7.24%,2.38,8613.31
"WEN","Wendy's Co","Consumer Cyclical","Restaurants","USA",1694.12,9.28,92.45%,13.41%,3.48,-11.45%,-53.48%,2.83,6664.18
"APO","Apollo Global Management Inc","Financial","Asset Management","USA",75093.67,24.62,64.49%,7.82%,8.93,-10.53%,-8.90%,1.60,3553.13
"LTH","Life Time Group Holdings Inc","Consumer Cyclical","Leisure","USA",5759.49,25.63,61.78%,4.24%,2.81,-3.00%,17.50%,1.14,2238.02
"SRTY","ProShares UltraPro Short Russell2000 -3x Shares","Financial","Exchange Traded Fund","USA",,,,,0.07,-26.47%,-43.78%,,9327.34
"UVXY","ProShares Ultra VIX Short-Term Futures ETF 2x Shares","Financial","Exchange Traded Fund","USA",,,,,0.31,-26.92%,-64.38%,,27860.86
"LABD","Direxion Daily S&P Biotech Bear 3X Shares","Financial","Exchange Traded Fund","USA",,,,,0.10,-51.70%,-48.41%,,1717.49
"ODFL","Old Dominion Freight Line, Inc","Industrials","Trucking","USA",29709.37,28.46,76.46%,6.19%,5.56,-5.72%,-29.78%,2.63,2019.63
"HALO","Halozyme Therapeutics Inc","Healthcare","Biotechnology","USA",7959.54,14.30,100.41%,9.95%,5.55,9.19%,34.57%,2.00,2074.26
"DXC","DXC Technology Co","Technology","Information Technology Services","USA",2357.78,6.69,90.41%,6.28%,5.98,2.19%,-31.82%,3.36,1837.63
