"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"DMAC","DiaMedica Therapeutics Inc","Healthcare","Biotechnology","USA",416.62,,24.90%,16.76%,10.34,32.34%,99.00%,1.00,398.37
"MLGO","MicroAlgo Inc","Technology","Software - Infrastructure","China",81.34,0.95,1.66%,3.74%,1.10,-22.97%,-93.53%,,369.13
"MVIS","Microvision Inc","Technology","Scientific & Technical Instruments","USA",299.29,,27.85%,17.05%,9.15,-12.50%,5.77%,1.00,5620.99
"NMTC","NeuroOne Medical Technologies Corp","Healthcare","Medical Devices","USA",33.21,,41.94%,0.10%,0.14,-13.83%,-8.86%,1.00,352.50
"OSS","One Stop Systems Inc","Technology","Computer Hardware","USA",113.75,,43.36%,0.54%,0.16,-25.16%,99.14%,1.00,683.53
"SND","Smart Sand Inc","Energy","Oil & Gas Equipment & Services","USA",125.41,29.45,26.79%,0.32%,0.77,46.94%,32.21%,3.00,125.00
"GOSS","Gossamer Bio Inc","Healthcare","Biotechnology","USA",736.03,,61.75%,13.48%,6.62,25.69%,356.57%,1.25,3761.45
"NRDY","Nerdy Inc","Technology","Software - Application","USA",200.44,,16.95%,12.11%,11.41,-20.74%,-14.40%,3.00,530.42
"RXRX","Recursion Pharmaceuticals Inc","Healthcare","Biotechnology","USA",2257.07,,48.86%,30.99%,3.06,-10.35%,-28.31%,2.43,42008.77
"FNGR","FingerMotion Inc","Communication Services","Telecom Services","Singapore",87.20,,1.45%,1.71%,2.84,-14.37%,-25.13%,1.00,276.47
"ACHR","Archer Aviation Inc","Industrials","Aerospace & Defense","USA",5450.48,,43.87%,12.98%,1.43,-19.74%,47.04%,1.43,56151.12
"CIA","Citizens, Inc","Financial","Insurance - Life","USA",291.72,27.15,26.06%,9.44%,32.30,8.01%,24.73%,1.00,130.41
"INDI","Indie Semiconductor Inc","Technology","Semiconductor Equipment & Materials","USA",746.75,,91.31%,25.93%,11.21,-26.72%,-25.27%,1.29,4571.15
"NXDT","NexPoint Diversified Real Estate Trust","Real Estate","REIT - Diversified","USA",136.77,,50.61%,1.68%,3.32,-25.00%,-46.24%,,205.22
"TMC","TMC the metals company Inc","Basic Materials","Other Industrial Metals & Mining","Canada",2208.04,,11.45%,13.39%,2.66,-0.56%,492.15%,1.00,9382.01
"SPIR","Spire Global Inc","Industrials","Specialty Business Services","USA",271.80,13.98,35.19%,9.18%,4.77,-13.13%,-44.94%,1.00,517.38
"WIMI","Wimi Hologram Cloud Inc","Communication Services","Advertising Agencies","China",59.74,2.68,2.47%,4.12%,1.08,-22.93%,-62.47%,,278.19
"NNBR","NN Inc","Industrials","Conglomerates","USA",64.75,,64.33%,4.28%,15.15,-46.69%,-65.92%,1.00,125.28
"UEIC","Universal Electronics Inc","Technology","Consumer Electronics","USA",43.18,,54.09%,1.15%,1.32,-37.40%,-72.39%,3.00,95.15
"DMRC","Digimarc Corporation","Technology","Software - Application","USA",155.35,,64.51%,10.06%,9.09,-15.10%,-77.23%,2.00,182.49
"LFMD","LifeMD Inc","Healthcare","Health Information Services","USA",191.10,,42.89%,10.65%,3.43,-38.92%,-26.75%,1.25,1217.74
"TOON","Kartoon Studios Inc","Communication Services","Entertainment","USA",34.14,,11.75%,2.03%,2.71,-16.02%,-14.71%,1.00,385.44
"ATNM","Actinium Pharmaceuticals Inc","Healthcare","Biotechnology","USA",42.74,,19.02%,2.82%,4.14,-23.03%,-1.44%,1.00,206.02
"MAPS","WM Technology Inc","Technology","Software - Application","USA",126.80,10.75,40.27%,1.83%,1.38,-31.07%,-31.65%,2.00,1120.53
"RVP","Retractable Technologies Inc","Healthcare","Medical Instruments & Supplies","USA",24.54,,8.24%,0.12%,0.12,-3.37%,39.86%,,128.55
"BMEA","Biomea Fusion Inc","Healthcare","Biotechnology","USA",71.41,,34.51%,12.82%,4.75,-44.81%,-83.92%,1.57,1781.16
"TROO","TROOPS Inc","Financial","Credit Services","Hong Kong",138.92,,0.10%,0.15%,0.36,14.73%,-25.72%,,185.03
"PDYN","Palladyne AI Corp","Technology","Software - Infrastructure","USA",222.80,,26.81%,13.81%,2.20,-32.66%,173.20%,2.00,1829.39
"CGC","Canopy Growth Corporation","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",390.11,,11.15%,11.05%,1.56,-22.45%,-69.68%,3.00,24146.31
"OCGN","Ocugen Inc","Healthcare","Biotechnology","USA",371.66,,14.72%,18.86%,12.21,14.42%,29.56%,1.00,4752.11
"NEOG","Neogen Corp","Healthcare","Diagnostics & Research","USA",1273.37,,114.57%,10.74%,4.41,4.09%,-60.67%,2.60,5246.73
"SENS","Senseonics Holdings Inc","Healthcare","Medical Devices","USA",223.90,,15.48%,8.71%,6.73,-40.28%,-13.65%,2.12,471.45
"OPTT","Ocean Power Technologies","Industrials","Specialty Industrial Machinery","USA",75.94,,10.18%,11.01%,3.06,-19.62%,176.60%,1.00,6091.16
"POWW","Outdoor Holding Co","Industrials","Aerospace & Defense","USA",206.11,,53.58%,4.73%,8.10,19.73%,47.90%,1.00,512.35
"PSQH","PSQ Holdings Inc","Technology","Software - Application","USA",61.50,,22.50%,15.51%,3.66,-24.00%,-39.55%,1.00,1298.67
"HPP","Hudson Pacific Properties Inc","Real Estate","REIT - Office","USA",684.30,,112.12%,9.05%,5.78,-33.33%,-44.89%,2.38,5861.90
