"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"BBAI","BigBear.ai Holdings Inc","Technology","Information Technology Services","USA",2961.92,,34.21%,20.12%,0.61,52.77%,405.70%,1.67,118428.81
"KPTI","Karyopharm Therapeutics Inc","Healthcare","Biotechnology","USA",64.87,,59.73%,27.58%,13.16,60.86%,-32.53%,2.00,165.80
"PRME","Prime Medicine Inc","Healthcare","Biotechnology","USA",960.48,,22.11%,21.00%,4.44,119.11%,37.85%,1.67,4332.56
"MVST","Microvast Holdings Inc","Consumer Cyclical","Auto Parts","USA",1340.46,,23.49%,21.52%,4.34,5.37%,1228.60%,1.00,7302.65
"SPCE","Virgin Galactic Holdings Inc","Industrials","Aerospace & Defense","USA",215.97,,20.42%,20.13%,3.52,27.55%,-42.31%,3.00,3247.86
"SANA","Sana Biotechnology Inc","Healthcare","Biotechnology","USA",843.37,,43.54%,20.89%,5.39,9.76%,-29.44%,1.00,5601.54
"DDD","3D Systems Corp","Technology","Computer Hardware","USA",360.39,,51.26%,28.95%,9.41,95.14%,7.25%,2.50,3776.23
"LAZR","Luminar Technologies Inc","Consumer Cyclical","Auto Parts","USA",158.16,,19.33%,20.89%,2.87,-14.50%,-80.63%,3.50,4161.41
"CTMX","CytomX Therapeutics Inc","Healthcare","Biotechnology","USA",347.97,3.69,65.38%,21.97%,10.48,-1.40%,80.34%,1.38,2572.37
"WTI","W & T Offshore Inc","Energy","Oil & Gas E&P","USA",274.42,,35.61%,20.80%,12.75,4.52%,-12.32%,1.00,1593.72
"AEMD","Aethlon Medical Inc","Healthcare","Medical Devices","USA",2.02,,15.43%,31.60%,0.25,-51.88%,-75.01%,3.00,3076.63
