"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"FLNC","Fluence Energy Inc","Utilities","Utilities - Renewable","USA",1370.63,,63.64%,21.87%,3.35,32.45%,-65.44%,2.90,4958.14
"BMBL","Bumble Inc","Communication Services","Internet Content & Information","USA",721.72,,72.57%,20.81%,3.13,32.67%,9.79%,3.00,3666.29
"NVTS","Navitas Semiconductor Corp","Technology","Semiconductors","USA",1257.40,,34.79%,26.39%,1.79,-13.99%,130.48%,2.67,23658.03
"PRME","Prime Medicine Inc","Healthcare","Biotechnology","USA",867.82,,22.11%,21.00%,4.39,201.55%,19.07%,1.67,4381.84
"MPW","Medical Properties Trust Inc","Real Estate","REIT - Healthcare Facilities","USA",2921.34,,58.09%,33.54%,18.35,9.46%,-23.70%,3.30,9061.39
"KULR","KULR Technology Group Inc","Technology","Electronic Components","USA",187.87,,19.89%,21.63%,3.00,-24.56%,100.58%,1.00,2624.18
"OPAD","Offerpad Solutions Inc","Real Estate","Real Estate Services","USA",128.45,,34.37%,29.20%,0.55,341.13%,-3.00%,3.00,9060.01
"SPCE","Virgin Galactic Holdings Inc","Industrials","Aerospace & Defense","USA",189.48,,20.42%,20.13%,3.61,11.15%,-52.93%,3.00,3166.53
"DNUT","Krispy Kreme Inc","Consumer Defensive","Grocery Stores","USA",534.28,,46.66%,24.68%,2.75,14.74%,-73.44%,3.25,7761.82
"SANA","Sana Biotechnology Inc","Healthcare","Biotechnology","USA",807.15,,43.53%,20.89%,5.36,11.03%,-30.20%,1.00,5637.52
"NFE","New Fortress Energy Inc","Energy","Oil & Gas Midstream","USA",796.75,,70.54%,25.02%,3.54,25.56%,-76.21%,2.80,13078.35
"WOLF","Wolfspeed Inc","Technology","Semiconductors","USA",416.22,,42.51%,28.07%,0.74,112.80%,-69.50%,3.50,58541.35
"VUZI","Vuzix Corporation","Technology","Consumer Electronics","USA",176.34,,31.01%,26.34%,11.12,-23.49%,123.53%,1.00,1513.46
"PROP","Prairie Operating Co","Energy","Oil & Gas E&P","USA",109.11,,17.48%,21.49%,2.89,-44.78%,-78.97%,1.75,1915.75
"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",1969.00,,37.97%,32.41%,5.58,56.42%,-13.01%,2.57,62502.03
"SPWR","Complete Solaria Inc","Technology","Solar","USA",132.09,,19.68%,21.34%,11.67,2.54%,-23.95%,1.00,961.12
"HUMA","Humacyte Inc","Healthcare","Biotechnology","USA",250.94,,36.77%,25.63%,7.97,-32.19%,-71.99%,1.43,4215.97
"AEMD","Aethlon Medical Inc","Healthcare","Medical Devices","USA",2.00,,15.43%,31.60%,0.25,-56.38%,-74.87%,3.00,3107.38
