"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"YMAT","J-Star Holding Co Ltd","Basic Materials","Specialty Chemicals","Taiwan",20.47,18.34,,0.01%,0.00,-70.83%,,,603.14
"FGL","Founder Group Ltd","Industrials","Engineering & Construction","Malaysia",7.91,,0.47%,63.80%,0.47,-61.38%,-85.97%,,3173.87
"JEM","707 Cayman Holdings Ltd","Consumer Cyclical","Apparel Retail","USA",,,,,0.02,-93.79%,,,5892.58
"ALTS","ALT5 Sigma Corp","Technology","Software - Application","USA",327.74,,10.61%,9.10%,0.95,-56.74%,-0.19%,1.00,10306.22
"ETHZ","ETHZilla Corp","Healthcare","Biotechnology","USA",379.16,,12.15%,14.31%,0.93,-34.40%,-40.57%,1.00,1727.88
"BYND","Beyond Meat Inc","Consumer Defensive","Packaged Foods","USA",793.23,,14.28%,13.51%,0.39,-38.43%,-69.07%,3.89,133976.26
"WHR","Whirlpool Corp","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",4370.94,,94.10%,17.78%,6.27,-6.62%,-29.15%,3.00,1525.09
"KOLD","ProShares UltraShort Bloomberg Natural Gas -2x Shares","Financial","Exchange Traded Fund","USA",,,,,0.52,11.92%,-46.05%,,3692.09
"IONZ","Defiance Daily Target 2x Short IONQ ETF","Financial","Exchange Traded Fund","USA",,,,,0.02,-79.05%,,,31876.70
"JBS","JBS N.V","Consumer Defensive","Packaged Foods","Netherlands",14111.46,10.18,7.52%,5.12%,3.12,-0.19%,7.86%,1.19,5686.40
