"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"ARQT","Arcutis Biotherapeutics Inc","Healthcare","Biotechnology","USA",3014.42,,101.42%,13.62%,8.02,72.43%,198.93%,1.25,1779.08
"SWVL","Swvl Holdings Corp","Industrials","Railroads","United Arab Emirates",37.62,,0.25%,0.27%,1.40,-9.30%,1.74%,3.00,11.89
"DDD","3D Systems Corp","Technology","Computer Hardware","USA",424.52,,57.77%,29.78%,8.37,98.20%,15.73%,2.50,4364.33
"CFLT","Confluent Inc","Technology","Software - Infrastructure","USA",8161.82,,77.37%,7.03%,2.20,-10.32%,8.60%,1.77,9137.20
"INTC","Intel Corp","Technology","Semiconductors","USA",197339.58,3039.89,62.60%,2.75%,0.92,107.74%,89.14%,3.16,126439.09
"BMRN","Biomarin Pharmaceutical Inc","Healthcare","Biotechnology","USA",10359.19,20.21,98.56%,4.50%,3.74,-8.26%,-23.36%,1.54,2278.87
"NVGS","Navigator Holdings Ltd","Energy","Oil & Gas Midstream","United Kingdom",1129.65,12.94,29.64%,3.67%,3.90,1.05%,3.29%,1.25,302.83
"ERO","Ero Copper Corp","Basic Materials","Copper","Canada",2171.15,15.28,79.12%,5.80%,6.24,61.46%,7.42%,2.00,880.19
"EQX","Equinox Gold Corp","Basic Materials","Gold","Canada",8380.90,,60.02%,4.45%,2.05,75.16%,83.25%,1.20,15893.42
"HMN","Horace Mann Educators Corp","Financial","Insurance - Property & Casualty","USA",1829.54,13.33,101.56%,1.35%,2.55,8.54%,19.76%,2.20,213.37
"SOFI","SoFi Technologies Inc","Financial","Credit Services","USA",35988.30,61.23,52.94%,8.64%,1.39,38.82%,177.77%,2.92,72072.85
"IMCR","Immunocore Holdings plc ADR","Healthcare","Biotechnology","United Kingdom",1705.53,,97.39%,17.32%,27.23,1.07%,4.18%,1.67,318.04
"REAX","The Real Brokerage Inc","Real Estate","Real Estate Services","USA",817.77,,18.44%,1.74%,1.11,-1.26%,-23.84%,1.00,1985.79
"CENT","Central Garden & Pet Co","Consumer Defensive","Packaged Foods","USA",1885.56,14.81,15.64%,8.39%,9.29,-17.27%,-3.46%,1.67,74.32
"SNCR","Synchronoss Technologies Inc","Technology","Software - Infrastructure","USA",58.31,,47.89%,2.70%,4.18,-34.92%,-54.12%,1.00,65.72
"SERV","Serve Robotics Inc","Industrials","Specialty Industrial Machinery","USA",948.66,,25.77%,23.72%,1.17,41.89%,50.37%,1.29,10289.99
"KGC","Kinross Gold Corp","Basic Materials","Gold","Canada",27916.16,18.45,60.65%,2.27%,1.55,48.54%,113.07%,1.80,17739.37
"BRSL","Brightstar Lottery PLC","Consumer Cyclical","Gambling","United Kingdom",3211.74,17.92,55.37%,4.76%,2.79,12.96%,-2.99%,1.86,1815.62
"HPE","Hewlett Packard Enterprise Co","Technology","Communication Equipment","USA",31913.40,30.55,87.27%,3.36%,1.70,15.78%,24.67%,2.17,25927.04
"BLX","Banco Latinoamericano De Comercio Exterior SA","Financial","Banks - Regional","Panama",1587.31,7.58,14.54%,0.55%,1.24,11.32%,38.63%,1.00,122.80
