"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"EB","Eventbrite Inc","Communication Services","Internet Content & Information","USA",432.69,,62.86%,2.92%,3.94,62.87%,20.38%,3.00,556.94
"PLUG","Plug Power Inc","Industrials","Electrical Equipment & Parts","USA",2949.83,,39.20%,23.12%,2.40,42.28%,-0.47%,2.88,127377.70
"ALMU","Aeluma Inc","Technology","Semiconductors","USA",248.41,,20.29%,10.50%,3.33,-27.25%,328.00%,1.00,395.54
"SCNI","Scinai Immunotherapeutics Ltd ADR","Healthcare","Biotechnology","Israel",0.88,0.21,10.89%,1.68%,0.18,-36.02%,-70.23%,1.00,79.46
"TTGT","Techtarget Inc","Technology","Information Technology Services","USA",375.94,,38.98%,7.12%,3.46,-5.79%,,1.00,589.61
"RYOJ","rYojbaba Co. Ltd","Industrials","Consulting Services","Japan",43.88,4875.00,1.52%,0.89%,0.02,102.60%,,,1179.65
"QMCO","Quantum Corp","Technology","Computer Hardware","USA",105.79,,6.46%,11.45%,0.79,6.93%,-56.83%,2.00,1923.58
"FLUX","Flux Power Holdings inc","Industrials","Electrical Equipment & Parts","USA",32.86,,36.70%,3.91%,0.77,-3.14%,-3.75%,1.00,794.17
"MLCI","Mount Logan Capital Inc","Financial","Asset Management","USA",215.03,,6.18%,0.07%,0.52,,,1.00,39.85
"EPOW","Sunrise New Energy Co. Ltd","Industrials","Electrical Equipment & Parts","China",37.08,,22.11%,1.13%,0.11,27.02%,46.06%,,1875.12
"OTH","Off The Hook YS Inc","Consumer Cyclical","Auto & Truck Dealerships","USA",86.52,,,0.16%,0.05,,,,197.08
"OII","Oceaneering International, Inc","Energy","Oil & Gas Equipment & Services","USA",2471.23,10.83,96.38%,3.97%,5.57,4.55%,-16.86%,2.60,695.52
"IBKR","Interactive Brokers Group Inc","Financial","Capital Markets","USA",28325.16,30.64,86.62%,2.25%,2.00,-0.55%,32.98%,1.40,4849.58
