"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"UPXI","Upexi Inc","Communication Services","Internet Content & Information","USA",207.29,,11.80%,20.76%,1.87,-55.44%,-31.12%,1.00,5819.26
"PXLW","Pixelworks Inc","Technology","Semiconductors","USA",42.80,,13.23%,7.59%,1.65,-29.31%,-20.85%,1.00,266.17
"BBAI","BigBear.ai Holdings Inc","Technology","Information Technology Services","USA",2789.56,,30.87%,18.39%,0.72,9.42%,263.07%,1.67,110809.53
"EVO","Evotec SE ADR","Healthcare","Drug Manufacturers - Specialty & Generic","Germany",1094.08,,1.45%,0.13%,8.81,-19.37%,-25.42%,1.78,50.74
"PROF","Profound Medical Corp","Healthcare","Medical Devices","Canada",200.13,,42.06%,3.20%,6.94,20.22%,-23.89%,1.20,128.63
"XTIA","XTI Aerospace Inc","Industrials","Aerospace & Defense","USA",51.90,,3.90%,4.79%,0.92,-7.49%,-88.29%,1.00,1595.89
"SONY","Sony Group Corporation ADR","Technology","Consumer Electronics","Japan",180784.06,23.19,7.77%,0.10%,1.52,11.31%,55.08%,1.44,4001.71
"SMTI","Sanara MedTech Inc","Healthcare","Medical Instruments & Supplies","USA",257.36,,12.43%,6.67%,6.95,-4.90%,-17.96%,1.00,28.34
"BWAY","Brainsway Ltd ADR","Healthcare","Medical Devices","Israel",304.16,57.27,17.82%,0.44%,0.97,21.20%,43.19%,1.00,75.35
"AMPX","Amprius Technologies Inc","Industrials","Electrical Equipment & Parts","USA",1722.40,,31.83%,13.91%,1.77,77.42%,663.01%,1.00,8671.22
"UMAC","Unusual Machines Inc","Technology","Computer Hardware","USA",407.11,,10.68%,8.47%,0.77,11.97%,249.37%,1.00,3754.44
"DAVA","Endava plc ADR","Technology","Software - Infrastructure","United Kingdom",287.50,35.32,78.30%,5.90%,1.88,-47.43%,-73.27%,2.27,1280.50
"INDI","Indie Semiconductor Inc","Technology","Semiconductor Equipment & Materials","USA",925.40,,92.40%,26.50%,11.32,-10.24%,-23.18%,1.29,4526.54
"SMX","SMX (Security Matters) Plc","Industrials","Specialty Business Services","Ireland",2.19,,0.00%,8.78%,0.06,-97.18%,-99.94%,,1964.10
"NWL","Newell Brands Inc","Consumer Defensive","Household & Personal Products","USA",1391.75,,100.47%,10.48%,4.99,-38.40%,-63.99%,2.30,8757.29
"ENPH","Enphase Energy Inc","Technology","Solar","USA",4069.73,21.52,91.95%,22.40%,3.38,-3.48%,-53.51%,3.13,8337.71
"BBBY","Bed Bath & Beyond Inc","Consumer Cyclical","Internet Retail","USA",495.69,,53.95%,7.59%,2.13,-20.44%,12.32%,2.43,2418.00
"SFL","SFL Corporation Ltd","Industrials","Marine Shipping","Bermuda",1116.32,,33.58%,5.39%,3.44,-6.66%,-18.35%,1.67,1492.17
"PSKY","Paramount Skydance Corp","Communication Services","Entertainment","USA",18046.88,,73.88%,9.31%,3.87,17.11%,52.12%,3.42,12136.18
"BMY","Bristol-Myers Squibb Co","Healthcare","Drug Manufacturers - General","USA",99548.33,16.51,81.35%,1.58%,2.20,2.28%,-9.68%,2.59,14592.42
"OPEN","Opendoor Technologies Inc","Real Estate","Real Estate Services","USA",6576.99,,49.27%,26.41%,0.62,179.94%,360.01%,3.50,262294.53
"TDW","Tidewater Inc","Energy","Oil & Gas Equipment & Services","USA",2923.23,19.89,102.68%,10.51%,6.45,5.62%,5.19%,3.00,757.59
"FNKO","Funko Inc","Consumer Cyclical","Leisure","USA",196.00,,67.35%,17.76%,5.50,33.59%,-68.34%,1.67,1257.99
