"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"CYCU","Cycurion Inc","Technology","Information Technology Services","USA",18.23,,0.85%,,0.11,-31.18%,-97.99%,,1510.86
"DVLT","Datavault AI Inc","Technology","Software - Infrastructure","USA",531.51,,2.27%,11.40%,0.35,290.94%,-1.61%,1.00,67599.51
"IQST","iQSTEL Inc","Communication Services","Telecom Services","USA",18.56,,4.25%,4.00%,1.39,-28.14%,-64.77%,1.00,95.06
"RLX","RLX Technology Inc ADR","Consumer Defensive","Tobacco","China",2338.01,33.25,21.13%,0.55%,1.56,15.25%,61.64%,1.50,2977.42
"HYPR","Hyperfine Inc","Healthcare","Medical Devices","USA",106.47,,9.00%,1.35%,1.51,-10.85%,23.52%,1.00,632.55
"REZI","Resideo Technologies Inc","Industrials","Industrial Distribution","USA",4942.09,,90.98%,2.73%,1.90,3.84%,32.25%,1.67,1915.87
"TPCS","Techprecision Corp","Industrials","Metal Fabrication","USA",46.98,,18.63%,0.15%,0.32,-11.11%,38.42%,,42.27
"TLSI","TriSalus Life Sciences Inc","Healthcare","Medical Devices","USA",227.40,,18.76%,2.08%,5.43,-6.17%,2.24%,1.00,118.42
"SGML","Sigma Lithium Corporation","Basic Materials","Other Industrial Metals & Mining","Brazil",674.36,,82.60%,9.99%,2.75,-6.05%,-55.41%,1.50,3851.06
"MCHX","Marchex Inc","Communication Services","Advertising Agencies","USA",69.81,,56.03%,0.13%,1.61,-20.20%,-15.96%,1.00,28.34
"ABTC","American Bitcoin Corp","Financial","Capital Markets","USA",4415.74,,0.08%,2.68%,1.05,-24.65%,17.11%,3.00,4444.76
"RDCM","Radcom","Communication Services","Telecom Services","Israel",209.18,20.62,46.85%,0.60%,1.45,-0.76%,21.51%,1.00,52.84
"BZH","Beazer Homes USA Inc","Consumer Cyclical","Residential Construction","USA",649.51,14.23,88.07%,5.19%,4.15,-14.58%,-31.85%,1.67,337.39
"SRG","Seritage Growth Properties","Real Estate","Real Estate Services","USA",234.31,,42.18%,13.90%,38.62,16.53%,-1.19%,1.00,135.11
"TOMZ","TOMI Environmental Solutions Inc","Industrials","Pollution & Treatment Controls","USA",16.47,,4.84%,0.10%,0.25,-9.82%,5.48%,1.00,43.34
"FLEX","Flex Ltd","Technology","Electronic Components","USA",22183.72,26.48,102.56%,1.37%,1.33,20.53%,58.03%,1.45,3770.12
"TRS","Trimas Corporation","Consumer Cyclical","Packaging & Containers","USA",1269.77,29.04,90.19%,9.12%,5.46,-15.15%,15.40%,1.50,525.77
"TRAK","ReposiTrak Inc","Technology","Software - Application","USA",274.99,41.71,40.31%,11.74%,24.95,-9.94%,-29.62%,1.00,56.69
"CTO","CTO Realty Growth Inc","Real Estate","REIT - Diversified","USA",564.89,,62.57%,4.91%,5.14,6.27%,-12.53%,1.00,295.68
