"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"MRM","MEDIROM Healthcare Technologies Inc ADR","Consumer Cyclical","Personal Services","Japan",32.15,23.14,0.92%,,0.08,201.48%,13.37%,1.00,3155.68
"DVLT","Datavault AI Inc","Technology","Software - Infrastructure","USA",219.97,,4.11%,13.93%,0.29,82.17%,-34.69%,1.00,26789.05
"EGG","Enigmatig Ltd","Industrials","Consulting Services","Singapore",202.37,,0.05%,0.14%,0.05,108.21%,,,254.80
"SNWV","Sanuwave Health Inc","Healthcare","Medical Devices","USA",327.29,,50.50%,4.59%,5.66,27.55%,263.81%,1.00,65.11
"DGNX","Diginex Ltd","Industrials","Consulting Services","United Kingdom",2797.01,,0.25%,0.37%,0.35,1627.88%,,,1396.69
"BB","BlackBerry Ltd","Technology","Software - Infrastructure","Canada",2892.39,,48.92%,5.92%,3.47,7.16%,98.57%,2.78,10133.11
"INTC","Intel Corp","Technology","Semiconductors","USA",163716.02,,62.61%,2.43%,0.92,54.50%,53.68%,3.09,110566.53
"CC","Chemours Company","Basic Materials","Specialty Chemicals","USA",2345.77,,100.63%,9.20%,3.30,33.70%,-19.85%,2.00,4141.78
"CELH","Celsius Holdings Inc","Consumer Defensive","Beverages - Non-Alcoholic","USA",13654.70,145.94,65.71%,9.94%,2.87,15.34%,67.35%,1.72,6068.24
"TTE","TotalEnergies SE ADR","Energy","Oil & Gas Integrated","France",139036.72,11.28,7.13%,0.24%,3.83,2.61%,-8.12%,2.33,1363.60
"MPB","Mid Penn Bancorp, Inc","Financial","Banks - Regional","USA",683.53,12.44,46.64%,1.95%,2.78,5.13%,0.07%,1.00,124.31
"HST","Host Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel","USA",11949.49,18.40,107.67%,6.27%,4.43,10.28%,-6.43%,1.89,9588.15
"FIS","Fidelity National Information Services, Inc","Technology","Information Technology Services","USA",33432.80,239.61,100.53%,2.36%,3.37,-20.79%,-23.84%,2.00,3650.73
