"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"ST","Sensata Technologies Holding Plc","Technology","Scientific & Technical Instruments","USA",4854.14,44.06,106.19%,4.19%,4.09,8.36%,-5.04%,2.42,1474.16
"BKV","BKV Corp","Energy","Oil & Gas E&P","USA",1840.98,,19.60%,9.62%,4.42,5.27%,20.38%,1.00,362.84
"GSK","GSK Plc ADR","Healthcare","Drug Manufacturers - General","United Kingdom",93260.91,21.62,19.08%,0.66%,2.82,24.89%,23.65%,2.80,4730.50
"AMRZ","Amrize Ltd","Basic Materials","Building Materials","Switzerland",29506.37,,32.87%,2.31%,3.05,4.43%,,1.73,3732.66
"RGTI","Rigetti Computing Inc","Technology","Computer Hardware","USA",12622.99,,38.35%,13.09%,0.54,168.55%,3091.80%,1.00,77508.60
"CGAU","Centerra Gold Inc","Basic Materials","Gold","Canada",2330.95,33.54,89.96%,1.53%,1.63,68.60%,58.14%,2.33,1871.87
"ZWS","Zurn Elkay Water Solutions Corp","Industrials","Pollution & Treatment Controls","USA",8022.41,47.31,91.51%,3.81%,5.35,8.20%,33.11%,2.44,1056.14
"QUBT","Quantum Computing Inc","Technology","Computer Hardware","USA",2888.12,,34.35%,23.94%,1.10,4.14%,1317.89%,1.50,32950.50
"BAER","Bridger Aerospace Group Holdings Inc","Industrials","Security & Protection Services","USA",97.45,,13.71%,1.69%,2.91,2.03%,-49.13%,1.00,195.64
"CTRI","Centuri Holdings Inc","Utilities","Utilities - Regulated Gas","USA",1843.46,,44.30%,2.60%,0.94,-4.61%,16.30%,2.71,2147.39
"ATOM","Atomera Inc","Technology","Semiconductor Equipment & Materials","USA",104.68,,35.83%,14.82%,8.33,-33.50%,-1.04%,1.00,525.29
"VZ","Verizon Communications Inc","Communication Services","Telecom Services","USA",169164.03,9.32,67.57%,2.31%,4.63,-6.17%,-3.04%,2.39,21042.83
"CTO","CTO Realty Growth Inc","Real Estate","REIT - Diversified","USA",547.30,,62.06%,4.31%,4.45,0.64%,-15.06%,1.00,304.26
"IVZ","Invesco Ltd","Financial","Asset Management","USA",10880.04,16.53,97.17%,3.11%,2.81,16.12%,38.38%,2.56,4902.04
"HOPE","Hope Bancorp Inc","Financial","Banks - Regional","USA",1408.06,27.73,90.47%,2.83%,4.48,9.96%,-11.91%,2.50,767.35
"CECO","Ceco Environmental Corp","Industrials","Pollution & Treatment Controls","USA",1742.54,34.85,83.45%,7.66%,4.03,9.73%,84.25%,1.00,569.04
"NU","Nu Holdings Ltd","Financial","Banks - Regional","Cayman Islands",78038.18,34.47,54.35%,3.02%,2.23,32.53%,8.40%,1.63,45895.48
"KGC","Kinross Gold Corp","Basic Materials","Gold","Canada",28568.20,18.88,60.64%,2.27%,1.56,46.50%,122.60%,1.80,17611.22
"BTSG","BrightSpring Health Services Inc","Healthcare","Health Information Services","USA",6249.68,57.63,70.39%,14.00%,4.30,67.17%,122.71%,1.17,3749.16
"FIVN","Five9 Inc","Technology","Software - Infrastructure","USA",1854.30,265.78,117.71%,9.55%,3.58,-7.08%,-18.78%,1.52,2007.48
"STNE","StoneCo Ltd","Technology","Software - Infrastructure","Cayman Islands",5303.22,,72.61%,6.68%,3.53,52.82%,70.42%,1.31,4718.06
"CIB","Grupo Cibest S.A. ADR","Financial","Banks - Regional","Colombia",6469.85,16.27,21.29%,1.25%,4.37,32.47%,83.71%,3.20,320.23
"IDAI","T Stamp Inc","Technology","Software - Application","USA",11.72,,19.34%,3.24%,0.12,65.83%,38.81%,1.00,554.76
"JMSB","John Marshall Bancorp Inc","Financial","Banks - Regional","USA",275.57,14.61,47.09%,0.60%,4.83,5.27%,-9.82%,1.00,15.34
"CFLT","Confluent Inc","Technology","Software - Infrastructure","USA",8369.51,,77.76%,7.03%,2.13,34.98%,6.19%,1.77,9438.69
"GXO","GXO Logistics Inc","Industrials","Integrated Freight & Logistics","USA",6243.37,103.33,100.87%,6.70%,7.62,9.72%,-10.77%,1.39,987.31
"SG","Sweetgreen Inc","Consumer Cyclical","Restaurants","USA",828.08,,93.31%,23.43%,4.01,-45.61%,-81.31%,2.14,5994.27
"PAGS","PagSeguro Digital Ltd","Technology","Software - Infrastructure","Brazil",3205.44,7.88,39.48%,8.03%,3.55,25.82%,20.81%,1.93,4709.02
"CMG","Chipotle Mexican Grill","Consumer Cyclical","Restaurants","USA",54191.87,35.72,89.29%,2.06%,1.48,-5.75%,-32.01%,1.60,18439.84
"GCMG","GCM Grosvenor Inc","Financial","Asset Management","USA",2267.68,82.29,102.97%,14.56%,11.58,-1.31%,-0.55%,1.80,646.96
"QTWO","Q2 Holdings Inc","Technology","Software - Application","USA",3876.96,1012.86,103.85%,5.15%,2.44,-23.54%,-25.52%,1.71,1261.35
"POR","Portland General Electric Co","Utilities","Utilities - Regulated Electric","USA",5032.20,16.86,100.15%,5.17%,5.13,11.70%,-4.99%,2.54,1100.55
"SCOR","Comscore Inc","Communication Services","Internet Content & Information","USA",38.51,,29.10%,1.01%,0.53,46.85%,26.52%,3.00,58.43
"GTLB","Gitlab Inc","Technology","Software - Infrastructure","USA",8048.61,,76.83%,10.97%,3.02,10.16%,-12.45%,1.61,5038.29
