"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"DENN","Denny's Corp","Consumer Cyclical","Restaurants","USA",318.26,31.92,93.54%,9.49%,5.17,73.60%,-3.59%,2.67,845.75
"KORE","Kore Group Holdings Inc","Communication Services","Telecom Services","USA",73.82,,38.25%,0.78%,1.86,78.06%,105.85%,2.00,20.83
"BOW","Bowhead Specialty Holdings Inc","Financial","Insurance - Property & Casualty","USA",834.29,17.31,56.90%,4.62%,2.95,-20.72%,-12.57%,1.86,342.97
"BRKR","Bruker Corp","Healthcare","Medical Devices","USA",6126.43,,82.40%,12.97%,3.41,31.70%,-28.67%,2.15,3909.09
"HRTG","Heritage Insurance Holdings Inc","Financial","Insurance - Property & Casualty","USA",741.63,6.91,60.84%,4.94%,2.42,25.71%,131.01%,1.67,496.98
"OOMA","Ooma Inc","Technology","Software - Application","USA",333.14,,70.67%,2.73%,4.40,5.78%,0.92%,1.33,149.65
"MSBI","Midland States Bancorp Inc","Financial","Banks - Regional","USA",348.35,,65.63%,2.33%,3.40,-5.77%,-34.82%,3.00,138.54
"FTS","Fortis Inc","Utilities","Utilities - Regulated Electric","Canada",25431.80,20.74,55.05%,1.62%,13.70,0.12%,16.82%,3.00,594.62
"MO","Altria Group Inc","Consumer Defensive","Tobacco","USA",96204.67,10.93,61.98%,2.12%,4.36,-9.25%,5.23%,2.82,8173.70
"HRB","H&R Block Inc","Consumer Cyclical","Personal Services","USA",6390.84,11.17,97.01%,9.59%,7.68,-9.03%,-16.32%,3.00,1573.98
"FIHL","Fidelis Insurance Holdings Ltd","Financial","Insurance - Diversified","Bermuda",1893.81,,45.70%,2.11%,2.14,12.38%,4.63%,2.40,539.42
"FAF","First American Financial Corp","Financial","Insurance - Specialty","USA",6386.08,13.47,90.19%,1.80%,2.56,0.02%,-2.31%,1.80,684.75
"FER","Ferrovial S.E","Industrials","Engineering & Construction","Netherlands",45173.35,12.44,33.12%,0.35%,2.34,20.50%,56.13%,,678.63
"CNNE","Cannae Holdings Inc","Consumer Cyclical","Restaurants","USA",992.02,,91.26%,5.73%,4.17,-13.57%,-10.78%,1.00,683.62
"KR","Kroger Co","Consumer Defensive","Grocery Stores","USA",42252.36,16.14,85.77%,3.92%,3.64,-13.52%,14.33%,2.19,7077.02
"SMBK","SmartFinancial Inc","Financial","Banks - Regional","USA",598.94,12.83,56.42%,0.60%,1.53,5.23%,6.12%,2.67,56.06
"CLCO","Cool Company Ltd","Energy","Oil & Gas Midstream","United Kingdom",512.12,5.30,15.20%,0.45%,0.40,29.28%,-3.49%,3.00,240.07
"STAG","STAG Industrial Inc","Real Estate","REIT - Industrial","USA",7201.08,29.79,92.95%,4.21%,5.46,11.12%,3.47%,2.42,1433.36
"MAIN","Main Street Capital Corporation","Financial","Asset Management","USA",5112.73,9.42,22.27%,5.99%,8.71,-10.47%,13.05%,2.71,590.02
