"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"FLNC","Fluence Energy Inc","Utilities","Utilities - Renewable","USA",2454.71,,63.53%,28.74%,4.10,79.81%,-41.32%,2.90,5322.36
"CLNN","Clene Inc","Consumer Defensive","Packaged Foods","USA",70.19,,5.93%,5.15%,4.12,76.46%,44.61%,1.00,83.05
"PRPO","Precipio Inc","Healthcare","Diagnostics & Research","USA",33.20,,11.95%,0.10%,0.08,87.73%,215.38%,1.00,16.10
"TCRX","Tscan Therapeutics Inc","Healthcare","Biotechnology","USA",118.60,,60.01%,3.71%,6.47,42.18%,-58.53%,1.12,266.07
"SLI","Standard Lithium Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",777.39,7.35,7.06%,4.77%,3.39,70.85%,133.74%,1.25,2484.42
"BKSY","BlackSky Technology Inc","Industrials","Specialty Business Services","USA",795.11,,49.18%,23.71%,3.27,10.61%,402.69%,1.29,1968.49
"ATLX","Atlas Lithium Corporation","Basic Materials","Other Industrial Metals & Mining","Brazil",106.58,,9.47%,8.55%,1.63,34.11%,-27.62%,1.00,529.13
"MVST","Microvast Holdings Inc","Consumer Cyclical","Auto Parts","USA",1359.98,,23.49%,22.95%,5.11,17.75%,1394.46%,1.00,6644.23
"THM","International Tower Hill Mines Ltd","Basic Materials","Gold","Canada",367.95,,62.21%,0.10%,0.38,93.65%,209.06%,1.00,460.27
"IMTX","Immatics N.V","Healthcare","Biotechnology","Germany",1093.95,,74.39%,3.76%,5.59,61.00%,-23.27%,1.00,640.43
"SPWR","Complete Solaria Inc","Technology","Solar","USA",152.09,,19.68%,21.68%,13.31,-6.15%,-37.54%,1.00,856.28
"RPID","Rapid Micro Biosystems Inc","Healthcare","Medical Devices","USA",152.97,,9.69%,1.73%,4.44,-2.26%,284.44%,1.00,86.54
"USAS","Americas Gold and Silver Corp","Basic Materials","Other Industrial Metals & Mining","Canada",1028.43,,41.60%,1.02%,1.62,80.26%,396.92%,1.75,1275.82
"APPS","Digital Turbine Inc","Technology","Software - Application","USA",707.69,,60.38%,11.88%,2.95,11.62%,107.96%,2.33,3768.36
"AVTX","Avalo Therapeutics Inc","Healthcare","Biotechnology","USA",170.46,,53.08%,1.91%,0.69,162.35%,37.87%,1.00,292.64
"MARA","MARA Holdings Inc","Financial","Capital Markets","USA",6894.22,16.67,61.29%,29.71%,1.96,4.55%,7.63%,1.93,54850.72
"SHPU","Direxion Daily SHOP Bull 2X ETF","Financial","Exchange Traded Fund","USA",,,,,0.04,,,,24.45
