"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"TRX","TRX Gold Corp","Basic Materials","Gold","Canada",186.93,508.31,2.40%,0.86%,1.16,88.75%,85.62%,1.00,2055.36
"IAUX","i-80 Gold Corp","Basic Materials","Gold","USA",842.80,,39.71%,3.56%,4.43,33.51%,82.44%,,5862.88
"GLBS","Globus Maritime Ltd","Industrials","Marine Shipping","Greece",24.90,,11.87%,2.93%,3.55,17.48%,-11.68%,1.00,124.64
"STEC","Santech Holdings Ltd. ADR","Technology","Software - Application","China",111.72,,0.00%,,0.13,104.58%,26.67%,1.00,1968.77
"GLDG","GoldMining Inc","Basic Materials","Gold","Canada",288.01,,10.15%,1.02%,0.76,54.94%,56.16%,1.00,2654.07
"LAB","Standard BioTools Inc","Healthcare","Medical Devices","USA",546.08,,74.11%,3.11%,7.86,10.08%,-11.80%,2.33,1457.10
"GUTS","Fractyl Health Inc","Healthcare","Biotechnology","USA",200.08,,57.62%,6.42%,2.25,44.55%,-29.13%,1.00,3215.29
"TLPH","Talphera Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",68.05,,38.15%,5.37%,1.15,162.92%,106.68%,1.00,1551.38
"OVID","Ovid Therapeutics Inc","Healthcare","Biotechnology","USA",106.11,,40.38%,5.81%,1.25,22.13%,43.27%,1.00,2778.44
"RDZN","Roadzen Inc","Technology","Software - Application","USA",121.17,,3.68%,1.59%,1.77,53.00%,96.15%,1.00,427.06
"HLP","Hongli Group Inc","Basic Materials","Steel","China",116.76,115.22,0.15%,0.04%,0.11,127.14%,40.58%,,194.62
"CVGI","Commercial Vehicle Group Inc","Consumer Cyclical","Auto Parts","USA",59.87,,36.43%,1.10%,2.50,-7.39%,-31.80%,1.00,126.25
"YTRA","Yatra Online Inc","Consumer Cyclical","Travel Services","India",101.99,248.48,39.77%,0.22%,0.65,10.81%,17.99%,1.00,154.07
"SMRT","SmartRent Inc","Technology","Software - Application","USA",315.96,,56.07%,2.29%,4.05,12.08%,12.84%,3.00,908.01
"CERS","Cerus Corp","Healthcare","Medical Devices","USA",324.63,,71.10%,2.86%,3.89,27.07%,1.81%,1.50,1341.65
"HYFT","MindWalk Holdings Corp","Healthcare","Biotechnology","USA",81.23,,8.90%,1.74%,0.71,-36.00%,356.08%,1.00,982.23
"WDH","Waterdrop Inc ADR","Financial","Insurance - Diversified","China",512.28,11.04,3.23%,0.05%,0.35,0.00%,58.26%,1.40,383.47
"XTKG","X3 Holdings Co Ltd","Technology","Software - Application","Singapore",179.93,,0.14%,0.46%,0.35,-11.06%,2.78%,1.00,1282.64
"CCO","Clear Channel Outdoor Holdings Inc","Communication Services","Advertising Agencies","USA",929.96,,65.47%,4.54%,4.66,48.41%,19.87%,3.00,3615.75
"ADAG","Adagene Inc ADR","Healthcare","Biotechnology","China",89.55,,0.84%,0.15%,0.41,-19.83%,-9.09%,1.80,134.45
"IRD","Opus Genetics Inc","Healthcare","Biotechnology","USA",137.93,,22.29%,1.05%,1.14,65.98%,104.08%,1.00,439.23
"SKYX","SKYX Platforms Corp","Industrials","Electrical Equipment & Parts","USA",227.50,,13.26%,3.69%,4.08,65.29%,106.23%,1.00,628.77
"REFR","Research Frontiers Inc","Technology","Electronic Components","USA",69.99,,12.50%,1.10%,3.95,48.78%,6.67%,1.00,72.39
"NFGC","New Found Gold Corp","Basic Materials","Gold","Canada",742.24,,6.76%,5.61%,5.26,31.74%,33.33%,1.00,1605.24
"WHWK","Whitehawk Therapeutics Inc","Healthcare","Biotechnology","USA",104.15,16.27,45.39%,3.93%,0.61,22.10%,-0.45%,3.00,1693.18
"WRN","Western Copper & Gold Corp","Basic Materials","Other Industrial Metals & Mining","Canada",452.61,,26.92%,0.85%,1.36,57.75%,98.23%,1.00,1023.70
"PALI","Palisade Bio Inc","Healthcare","Biotechnology","USA",339.73,,28.72%,5.43%,1.01,236.04%,-6.56%,1.00,7534.32
"TRAW","Traws Pharma Inc","Healthcare","Biotechnology","USA",19.42,0.10,16.14%,0.78%,0.18,72.34%,-45.88%,1.00,292.80
"FOSL","Fossil Group Inc","Consumer Cyclical","Footwear & Accessories","USA",137.14,,51.95%,10.08%,5.08,-15.77%,109.17%,1.00,956.05
"PLAG","Planet Green Holdings Corp","Industrials","Conglomerates","USA",23.93,,0.13%,1.12%,0.43,45.71%,-24.78%,,158.46
"MTC","Mmtec Inc","Technology","Software - Application","Hong Kong",64.22,,0.78%,0.14%,0.00,160.20%,-1.75%,,8486.86
"GEG","Great Elm Group Inc","Financial","Asset Management","USA",84.88,,51.33%,0.83%,0.61,4.47%,44.38%,1.00,311.87
"ORMP","Oramed Pharmaceuticals, Inc","Healthcare","Biotechnology","USA",103.09,2.58,18.61%,0.72%,1.62,22.17%,14.60%,3.00,148.87
"PODC","PodcastOne Inc","Communication Services","Internet Content & Information","USA",70.24,,3.29%,1.29%,0.96,59.15%,44.21%,1.00,59.53
"ACRS","Aclaris Therapeutics Inc","Healthcare","Biotechnology","USA",297.95,,67.19%,4.58%,3.61,51.93%,-30.56%,1.29,1172.43
"GANX","Gain Therapeutics Inc","Healthcare","Biotechnology","USA",102.16,,12.03%,2.62%,1.03,47.40%,70.48%,1.00,881.08
"CREX","Creative Realities Inc","Technology","Software - Application","USA",31.24,,14.13%,1.36%,1.46,16.02%,-9.45%,1.00,68.87
"ICMB","Investcorp Credit Management BDC Inc","Financial","Asset Management","USA",43.26,,31.63%,0.47%,1.58,4.13%,-1.48%,2.50,35.51
"ITRG","Integra Resources Corp","Basic Materials","Other Precious Metals & Mining","Canada",519.78,37.21,44.56%,0.63%,0.44,44.13%,216.49%,1.17,2316.43
"ESPR","Esperion Therapeutics Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",757.84,,53.00%,11.05%,3.72,44.75%,31.54%,1.71,6961.32
"GOSS","Gossamer Bio Inc","Healthcare","Biotechnology","USA",736.03,,61.75%,13.48%,6.62,25.69%,356.57%,1.25,3761.45
"ASRV","Ameriserv Financial Inc","Financial","Banks - Regional","USA",52.78,10.43,41.61%,0.64%,3.54,4.75%,7.58%,,22.51
"LPCN","Lipocine Inc","Healthcare","Biotechnology","USA",18.04,,9.53%,1.97%,2.54,4.84%,-31.00%,1.00,41.83
"BFLY","Butterfly Network Inc","Healthcare","Medical Devices","USA",828.54,,34.77%,9.29%,2.89,106.29%,-1.20%,1.00,6091.43
"TALK","Talkspace Inc","Healthcare","Health Information Services","USA",549.98,136.07,49.50%,4.73%,4.72,24.34%,5.06%,1.00,1392.48
"TCRT","Alaunos Therapeutics Inc","Healthcare","Biotechnology","USA",7.50,,2.92%,4.28%,0.16,79.68%,57.75%,3.00,516.29
"SERA","Sera Prognostics Inc","Healthcare","Medical Devices","USA",130.45,,42.77%,1.80%,7.88,10.82%,-43.95%,1.67,60.63
"ACTG","Acacia Research Corp","Industrials","Business Equipment & Supplies","USA",347.26,72.43,87.15%,1.72%,8.74,9.42%,-19.10%,1.00,187.88
"NAII","Natural Alternatives International, Inc","Consumer Defensive","Packaged Foods","USA",22.73,,33.48%,0.06%,0.15,-6.72%,-14.62%,,20.88
"GROY","Gold Royalty Corp","Basic Materials","Gold","Canada",648.76,,23.23%,4.66%,1.79,10.68%,186.92%,1.14,3308.76
"DSWL","Deswell Industries, Inc","Technology","Electronic Components","China",59.44,4.77,2.32%,0.13%,0.24,-0.27%,42.63%,,25.72
"DLNG","Dynagas LNG Partners LP","Energy","Oil & Gas Midstream","Greece",138.59,2.45,12.81%,0.42%,1.61,5.57%,-10.61%,1.00,45.02
"SLI","Standard Lithium Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",936.44,7.58,9.37%,2.36%,1.03,37.41%,136.75%,1.25,4847.57
"USAS","Americas Gold and Silver Corp","Basic Materials","Other Industrial Metals & Mining","Canada",1080.84,,32.75%,1.08%,0.82,62.55%,324.16%,1.00,2764.46
"CTMX","CytomX Therapeutics Inc","Healthcare","Biotechnology","USA",672.66,9.49,65.28%,22.47%,7.96,95.57%,356.27%,1.38,3610.06
"HLLY","Holley Inc","Consumer Cyclical","Auto Parts","USA",479.63,,56.30%,1.80%,1.31,2.31%,50.19%,1.62,1055.81
"KORE","Kore Group Holdings Inc","Communication Services","Telecom Services","USA",73.84,,26.84%,1.34%,0.46,79.15%,121.58%,2.00,97.14
"BGSF","BGSF Inc","Industrials","Staffing & Employment Services","USA",47.48,,25.88%,2.47%,0.87,-3.86%,5.22%,1.00,295.74
"VOXR","Vox Royalty Corp","Basic Materials","Other Precious Metals & Mining","Canada",294.93,,53.59%,1.25%,1.34,19.67%,60.59%,1.00,557.93
"ANIX","Anixa Biosciences Inc","Healthcare","Biotechnology","USA",143.19,,16.59%,1.84%,3.07,45.48%,42.86%,1.00,186.77
"ADCT","Adc Therapeutics SA","Healthcare","Biotechnology","Switzerland",541.35,,52.66%,6.53%,7.33,37.85%,120.71%,1.00,884.69
"DTST","Data Storage Corp","Technology","Information Technology Services","USA",32.76,,11.66%,1.94%,1.39,-5.00%,12.05%,1.00,57.97
"TSHA","Taysha Gene Therapies Inc","Healthcare","Biotechnology","USA",1210.72,,89.57%,19.79%,7.04,49.32%,119.90%,1.08,6303.93
"ACCL","Acco Group Holdings Ltd","Industrials","Consulting Services","Hong Kong",61.44,470.21,,,0.54,,,,230.16
"RENT","Rent the Runway Inc","Consumer Cyclical","Apparel Retail","USA",33.69,,14.07%,35.10%,4.40,-3.77%,-43.57%,3.00,120.34
"CURI","CuriosityStream Inc","Communication Services","Broadcasting","USA",274.00,,32.68%,5.10%,2.89,5.86%,201.52%,1.00,694.69
"VTGN","Vistagen Therapeutics Inc","Healthcare","Biotechnology","USA",186.41,,44.96%,4.24%,2.45,52.26%,80.84%,1.00,553.02
"QD","Qudian Inc ADR","Financial","Credit Services","China",489.90,11.39,15.44%,,0.90,-0.41%,94.35%,4.00,344.52
"OBIO","Orchestra BioMed Holdings Inc","Healthcare","Biotechnology","USA",273.29,,40.60%,2.28%,3.21,61.33%,-8.33%,1.50,308.20
"SOPH","SOPHiA Genetics SA","Healthcare","Health Information Services","Switzerland",328.44,,26.15%,0.26%,1.38,43.79%,53.31%,1.00,99.74
"SB","Safe Bulkers, Inc","Industrials","Marine Shipping","Monaco",502.39,11.50,30.01%,2.94%,4.21,13.13%,16.08%,2.00,354.90
"CMPX","Compass Therapeutics Inc","Healthcare","Biotechnology","USA",880.42,,61.22%,13.65%,10.06,57.14%,261.31%,1.09,1660.19
"ACRE","Ares Commercial Real Estate Corp","Real Estate","REIT - Mortgage","USA",274.03,,43.14%,3.43%,4.27,8.26%,-29.86%,3.43,414.89
