"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"QVCGA","QVC Group Inc","Consumer Cyclical","Internet Retail","USA",51.55,,49.87%,8.70%,3.04,28.23%,-77.98%,3.00,192.88
"ACVA","ACV Auctions Inc","Consumer Cyclical","Auto & Truck Dealerships","USA",912.30,,103.59%,6.97%,3.37,-60.31%,-70.08%,1.64,3402.78
"DASH","DoorDash Inc","Consumer Cyclical","Internet Retail","USA",87352.80,103.86,75.00%,3.28%,3.11,-20.15%,28.23%,1.70,3622.10
"RELY","Remitly Global Inc","Technology","Software - Infrastructure","USA",2660.11,203.93,74.12%,6.82%,2.98,-33.03%,-34.27%,1.00,3773.45
"NCLH","Norwegian Cruise Line Holdings Ltd","Consumer Cyclical","Travel Services","USA",8581.61,14.36,80.09%,,2.13,-20.56%,-27.33%,1.80,15671.77
"FMC","FMC Corp","Basic Materials","Agricultural Inputs","USA",1669.55,,94.53%,8.16%,2.92,-61.96%,-78.99%,2.52,3460.07
"KMX","Carmax Inc","Consumer Cyclical","Auto & Truck Dealerships","USA",4647.64,9.30,106.30%,9.90%,3.02,-43.42%,-57.15%,2.91,4787.65
"SAFE","Safehold Inc","Real Estate","REIT - Diversified","USA",942.88,9.04,63.98%,7.34%,9.25,-6.21%,-36.43%,1.91,393.93
"WPP","WPP Plc. ADR","Communication Services","Advertising Agencies","United Kingdom",3889.97,7.92,9.22%,0.97%,4.12,-26.92%,-66.87%,3.21,506.42
"CCOI","Cogent Communications Holdings Inc","Communication Services","Telecom Services","USA",1254.65,,96.56%,13.57%,3.94,-21.17%,-68.73%,2.46,1612.63
"LRHC","La Rosa Holdings Corp","Real Estate","Real Estate Services","USA",4.79,,0.85%,1.05%,0.19,-28.26%,-94.25%,,26.81
"PENN","PENN Entertainment Inc","Consumer Cyclical","Resorts & Casinos","USA",2166.71,,100.93%,10.97%,4.47,-11.67%,-19.08%,2.15,3530.30
