"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"EONR","EON Resources Inc","Energy","Oil & Gas E&P","USA",21.64,,1.76%,2.40%,0.29,88.68%,-53.95%,1.00,2551.91
"XLO","Xilio Therapeutics Inc","Healthcare","Biotechnology","USA",44.05,,18.99%,23.46%,8.23,27.56%,-37.96%,1.00,638.19
"EDTK","Skillful Craftsman Education Technology Ltd","Consumer Defensive","Education & Training Services","China",17.37,,3.68%,0.01%,0.08,25.29%,5.36%,,8.84
"CTM","Castellum Inc","Technology","Information Technology Services","USA",120.90,,35.39%,4.57%,0.82,8.33%,744.16%,1.00,3774.34
"TLPH","Talphera Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",65.72,,27.94%,3.10%,0.42,258.78%,53.21%,1.00,2458.58
"EQ","Equillium Inc","Healthcare","Biotechnology","USA",92.23,,3.25%,2.65%,0.10,160.07%,12.32%,1.00,7869.67
"LVTX","LAVA Therapeutics NV","Healthcare","Biotechnology","Netherlands",42.88,,28.42%,0.81%,0.51,8.31%,-15.10%,3.00,352.51
"MIRA","Mira Pharmaceuticals Inc","Healthcare","Drug Manufacturers - General","USA",32.42,,5.40%,2.49%,0.09,11.11%,-22.73%,1.00,3083.77
"SWAG","Stran & Company Inc","Communication Services","Advertising Agencies","USA",36.00,,5.97%,0.23%,0.24,35.66%,77.17%,1.00,95.14
"RCT","RedCloud Holdings PLC","Technology","Software - Application","United Kingdom",87.13,,2.48%,0.29%,0.07,-13.97%,,1.00,1874.48
"PERF","Perfect Corp","Technology","Software - Application","Taiwan",210.83,36.83,6.85%,0.07%,0.33,7.25%,11.29%,1.67,159.45
"BYSI","BeyondSpring Inc","Healthcare","Biotechnology","USA",83.49,,3.71%,6.98%,56.03,0.98%,-4.61%,2.00,37.59
"CNET","ZW Data Action Technologies Inc","Communication Services","Advertising Agencies","China",5.55,,0.01%,1.22%,0.17,63.08%,7.06%,,156.30
"PSHG","Performance Shipping Inc","Industrials","Marine Shipping","Greece",26.35,1.07,4.68%,4.37%,3.84,26.95%,5.99%,1.00,115.95
