"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"GLOB","Globant S.A","Technology","Information Technology Services","Luxembourg",2730.38,25.22,98.39%,14.65%,3.98,-32.41%,-68.71%,1.76,1580.45
"DOW","Dow Inc","Basic Materials","Chemicals","USA",16877.58,,68.76%,3.99%,1.89,-16.34%,-56.42%,2.80,14915.78
"STTK","Shattuck Labs Inc","Healthcare","Biotechnology","USA",154.47,,44.64%,0.83%,0.17,193.50%,-29.91%,1.67,2214.58
"TBN","Tamboran Resources Corp","Energy","Oil & Gas E&P","Australia",518.92,,24.15%,0.14%,0.31,46.04%,43.31%,1.50,45.10
"NCLH","Norwegian Cruise Line Holdings Ltd","Consumer Cyclical","Travel Services","USA",11099.58,17.68,78.73%,7.72%,2.33,11.74%,19.75%,1.84,14920.40
"SMLR","Semler Scientific Inc","Healthcare","Medical Devices","USA",616.59,12.97,72.66%,19.48%,2.93,-22.20%,33.63%,1.00,885.60
"CURB","Curbline Properties Corp","Real Estate","REIT - Retail","USA",2384.16,142.97,100.44%,5.52%,9.03,-1.05%,-5.93%,2.33,585.90
"LFMD","LifeMD Inc","Healthcare","Health Information Services","USA",323.15,,50.61%,13.30%,3.02,-45.48%,30.06%,1.25,1645.48
"AI","C3.ai Inc","Technology","Software - Infrastructure","USA",2430.98,,49.93%,30.30%,4.11,-31.51%,-27.22%,3.44,9154.84
"SLQT","SelectQuote Inc","Financial","Insurance Brokers","USA",341.31,,44.57%,1.61%,1.34,-18.39%,-8.99%,2.00,1605.00
"RFAI","RF Acquisition Corp II","Financial","Shell Companies","Singapore",161.19,44.78,65.82%,0.00%,0.05,2.75%,,,10.61
"GME","Gamestop Corporation","Consumer Cyclical","Specialty Retail","USA",12461.69,38.05,39.96%,16.34%,7.87,18.00%,21.40%,4.00,8494.50
"STSS","Sharps Technology Inc","Healthcare","Medical Instruments & Supplies","USA",179.96,,0.15%,1.21%,0.26,17.07%,-99.32%,1.00,1209.61
"HTH","Hilltop Holdings Inc","Financial","Financial Conglomerates","USA",2078.12,14.84,57.24%,2.92%,2.86,3.37%,2.57%,3.00,446.29
