"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"AGAE","Allied Gaming & Entertainment Inc","Communication Services","Entertainment","USA",61.78,,2.94%,1.01%,2.17,-54.23%,16.91%,1.00,70.78
"WBD","Warner Bros. Discovery Inc","Communication Services","Entertainment","USA",47646.24,63.73,71.28%,4.02%,1.44,89.42%,174.15%,2.00,64927.54
"IONQ","IonQ Inc","Technology","Computer Hardware","USA",16472.68,,43.96%,15.71%,2.30,42.95%,701.98%,1.44,19293.00
"ANEB","Anebulo Pharmaceuticals Inc","Healthcare","Biotechnology","USA",96.96,,54.99%,1.85%,1.11,85.83%,22.28%,3.00,406.98
"OCC","Optical Cable Corp","Technology","Communication Equipment","USA",79.23,,18.27%,0.15%,0.03,264.77%,247.65%,,291.59
"PSKY","Paramount Skydance Corp","Communication Services","Entertainment","USA",19845.14,,81.73%,11.17%,3.44,56.11%,84.74%,3.62,16413.43
"LOOP","Loop Industries Inc","Basic Materials","Specialty Chemicals","Canada",91.14,,6.55%,2.32%,1.77,17.90%,41.48%,1.33,283.93
"SMCI","Super Micro Computer Inc","Technology","Computer Hardware","USA",26849.27,27.22,52.10%,18.61%,2.56,4.20%,9.47%,2.61,37151.29
"CULP","Culp Inc","Consumer Cyclical","Textile Manufacturing","USA",59.12,,61.87%,0.25%,1.44,14.95%,-13.94%,1.00,19.27
"JOBY","Joby Aviation Inc","Industrials","Airports & Air Services","USA",11893.87,,33.45%,11.57%,1.64,56.65%,169.81%,3.29,33523.92
"CGAU","Centerra Gold Inc","Basic Materials","Gold","Canada",1884.66,27.12,96.37%,2.68%,4.34,28.21%,40.24%,2.09,1232.56
