"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"WOLF","Wolfspeed Inc","Technology","Semiconductors","USA",572.54,,86.31%,140.27%,1.89,-85.68%,-97.92%,4.00,3372.72
"NRIM","Northrim Bancorp, Inc","Financial","Banks - Regional","USA",557.35,8.98,72.03%,2.40%,3.88,9.20%,17.10%,1.00,132.80
"FIVN","Five9 Inc","Technology","Software - Infrastructure","USA",1562.29,56.11,112.05%,11.42%,4.17,-24.17%,-51.15%,1.57,2085.01
"BHB","Bar Harbor Bankshares Inc","Financial","Banks - Regional","USA",507.34,13.10,54.99%,0.98%,2.63,-4.85%,-15.65%,2.00,60.46
"TOST","Toast Inc","Technology","Software - Infrastructure","USA",20462.28,79.82,75.65%,5.37%,2.94,-20.53%,-19.46%,1.81,8655.61
"PATH","UiPath Inc","Technology","Software - Infrastructure","USA",7488.15,395.00,55.89%,10.37%,1.84,29.37%,-0.55%,2.82,22913.51
"CFLT","Confluent Inc","Technology","Software - Infrastructure","USA",7879.75,,76.15%,6.94%,2.72,17.44%,-28.01%,1.76,7469.40
"ETSY","Etsy Inc","Consumer Cyclical","Internet Retail","USA",5416.98,38.37,126.22%,17.99%,3.33,6.15%,0.18%,2.56,5261.80
"PRDO","Perdoceo Education Corporation","Consumer Defensive","Education & Training Services","USA",1807.14,12.01,96.53%,5.28%,5.36,-14.37%,2.61%,1.00,615.93
"TRN","Trinity Industries, Inc","Industrials","Railroads","USA",2136.65,23.26,87.78%,3.37%,5.24,-6.30%,-29.28%,3.00,509.51
"TILE","Interface Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",1637.14,14.62,101.24%,4.57%,5.70,5.80%,4.54%,1.00,455.79
"ET","Energy Transfer LP","Energy","Oil & Gas Midstream","USA",57629.40,13.44,28.64%,0.98%,2.16,-5.17%,-12.58%,1.26,13872.46
"IVZ","Invesco Ltd","Financial","Asset Management","USA",10919.69,16.66,91.85%,2.85%,2.66,13.32%,35.17%,2.53,4739.02
"VPV","Invesco Pennsylvania Value Municipal Income Trust","Financial","Closed-End Fund - Debt","USA",187.66,,7.79%,0.24%,1.23,4.90%,-5.91%,,34.31
"EDIV","SPDR S&P Emerging Markets Dividend ETF","Financial","Exchange Traded Fund","USA",,,,,0.51,1.37%,9.37%,,99.99
"IOT","Samsara Inc","Technology","Software - Infrastructure","USA",21844.07,,53.86%,6.99%,4.38,7.30%,-31.25%,1.65,5296.93
"ASYS","Amtech Systems Inc","Technology","Semiconductor Equipment & Materials","USA",112.50,,58.88%,2.36%,0.90,32.66%,34.82%,2.00,291.16
"GLDD","Great Lakes Dredge & Dock Corporation","Industrials","Engineering & Construction","USA",868.96,10.78,81.27%,2.04%,3.24,9.97%,2.03%,1.00,415.43
"SCHD","Schwab US Dividend Equity ETF","Financial","Exchange Traded Fund","USA",,,,,0.09,-0.84%,-6.26%,,17605.59
