"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"PT","Pintec Technology Holdings Ltd ADR","Financial","Credit Services","China",14.25,,1.24%,,0.08,-1.00%,5.28%,,636.19
"LAB","Standard BioTools Inc","Healthcare","Medical Devices","USA",499.93,,73.83%,3.11%,8.01,4.84%,-13.91%,2.33,1430.70
"PLBY","Playboy Inc","Consumer Cyclical","Leisure","USA",190.19,,9.08%,3.66%,4.98,6.97%,56.19%,1.67,361.93
"XTKG","X3 Holdings Co Ltd","Technology","Software - Application","Singapore",182.85,,0.14%,0.46%,0.35,-14.93%,-35.13%,1.00,1278.58
"ADAG","Adagene Inc ADR","Healthcare","Biotechnology","China",89.31,,0.84%,0.15%,0.64,-19.36%,-14.64%,1.80,85.15
"PACB","Pacific Biosciences of California Inc","Healthcare","Medical Devices","USA",587.21,,52.61%,12.00%,4.17,47.35%,13.08%,2.27,7794.19
"RPTX","Repare Therapeutics Inc","Healthcare","Biotechnology","Canada",91.99,,37.21%,1.74%,1.29,35.44%,-25.69%,2.00,416.24
"NAUT","Nautilus Biotechnology Inc","Healthcare","Biotechnology","USA",275.53,,25.80%,0.31%,0.37,203.86%,-2.62%,1.00,503.83
"PODC","PodcastOne Inc","Communication Services","Internet Content & Information","USA",62.70,,3.29%,1.29%,0.97,79.23%,32.39%,1.00,59.08
"EDAP","EDAP TMS S.A. ADR","Healthcare","Medical Distribution","France",90.11,,36.74%,0.10%,0.38,75.91%,0.84%,2.33,93.30
"IVVD","Invivyd Inc","Healthcare","Biotechnology","USA",566.48,,70.53%,12.93%,2.29,334.16%,216.65%,1.00,10526.58
"BFLY","Butterfly Network Inc","Healthcare","Medical Devices","USA",618.85,,34.78%,9.29%,2.94,58.06%,-19.68%,1.00,5984.53
"ORMP","Oramed Pharmaceuticals, Inc","Healthcare","Biotechnology","USA",99.31,2.49,18.61%,0.72%,1.75,14.98%,8.48%,3.00,137.93
"BWEN","Broadwind Inc","Industrials","Specialty Industrial Machinery","USA",60.09,11.79,26.47%,0.20%,0.16,17.19%,63.92%,1.00,248.13
"VRA","Vera Bradley Inc","Consumer Cyclical","Footwear & Accessories","USA",74.17,,50.67%,6.66%,2.05,30.79%,-47.53%,1.00,622.69
"BHR","Braemar Hotels & Resorts Inc","Real Estate","REIT - Hotel & Motel","USA",187.95,,48.85%,1.66%,1.97,25.23%,-17.76%,3.00,478.84
"ERAS","Erasca Inc","Healthcare","Biotechnology","USA",807.16,,48.42%,10.24%,10.18,78.93%,1.97%,1.50,1607.14
"ICMB","Investcorp Credit Management BDC Inc","Financial","Asset Management","USA",41.96,,31.63%,0.46%,1.62,0.31%,-4.28%,2.50,34.53
"ESPR","Esperion Therapeutics Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",736.32,,53.00%,11.05%,3.77,43.26%,27.80%,1.71,6876.86
"LPCN","Lipocine Inc","Healthcare","Biotechnology","USA",17.57,,9.53%,1.97%,2.56,4.76%,-33.53%,1.00,41.56
"SERA","Sera Prognostics Inc","Healthcare","Medical Devices","USA",123.13,,42.77%,1.81%,7.72,20.85%,-48.37%,1.67,61.91
"NAT","Nordic American Tankers Ltd","Energy","Oil & Gas Midstream","Bermuda",790.68,58.53,43.05%,6.62%,5.27,24.05%,22.43%,1.80,2656.52
