"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"AXTI","AXT Inc","Technology","Semiconductor Equipment & Materials","USA",419.27,,31.37%,2.76%,0.80,330.81%,212.37%,1.00,1465.94
"MVLL","GraniteShares 2x Long MRVL Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.02,30.41%,,,801.20
"PLUT","Plutus Financial Group Ltd","Financial","Capital Markets","USA",,,,,0.76,42.32%,,,28.29
"WKEY","WISeKey International Holding Ltd ADR","Technology","Semiconductors","Switzerland",37.99,,9.63%,,0.41,230.42%,835.64%,1.00,622.12
"LPTH","Lightpath Technologies, Inc","Technology","Electronic Components","USA",387.92,,36.29%,3.60%,0.91,164.36%,467.59%,1.00,1632.03
"PCSA","Processa Pharmaceuticals Inc","Healthcare","Biotechnology","USA",18.60,,0.76%,31.43%,1.29,59.91%,-72.64%,2.00,10672.89
"TSLL","Direxion Daily TSLA Bull 2X Shares","Financial","Exchange Traded Fund","USA",,,,,0.42,94.08%,64.11%,,137769.36
"TSLR","GraniteShares 2x Long TSLA Daily ETF","Financial","Exchange Traded Fund","USA",,,,,0.57,94.60%,69.77%,,2410.46
"VRA","Vera Bradley Inc","Consumer Cyclical","Footwear & Accessories","USA",64.82,,56.93%,9.14%,8.57,21.47%,-55.64%,1.00,203.13
"NNVC","NanoViricides Inc","Healthcare","Biotechnology","USA",29.98,,7.67%,0.28%,0.26,8.18%,19.44%,1.00,178.05
