"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"BLNE","Beeline Holdings Inc","Financial","Mortgage Finance","USA",50.80,,9.29%,5.77%,0.74,18.83%,-66.62%,1.00,1669.40
"DFLI","Dragonfly Energy Holdings Corp","Industrials","Electrical Equipment & Parts","USA",99.31,,2.37%,11.65%,0.37,154.00%,-75.28%,1.00,37049.18
"AEO","American Eagle Outfitters Inc","Consumer Cyclical","Apparel Retail","USA",3344.36,19.01,99.51%,14.97%,2.27,49.39%,14.69%,3.25,10116.87
"MESO","Mesoblast Ltd ADR","Healthcare","Biotechnology","Australia",2051.36,,2.68%,1.87%,10.05,-0.81%,47.78%,1.00,238.24
"BODI","Beachbody Company Inc","Communication Services","Internet Content & Information","USA",68.69,,23.19%,5.22%,0.97,73.66%,58.59%,1.67,196.35
"XYF","X Financial ADR","Financial","Credit Services","China",191.33,1.33,15.68%,,1.16,-49.93%,20.00%,3.00,211.22
"STGW","Stagwell Inc","Communication Services","Advertising Agencies","USA",1409.06,72.87,38.75%,7.28%,3.17,0.16%,-28.89%,1.50,2385.33
"WRD","WeRide Inc. ADR","Technology","Software - Application","China",2708.05,,15.43%,2.54%,1.08,-12.00%,-54.07%,1.00,7238.35
"BWAY","Brainsway Ltd ADR","Healthcare","Medical Devices","Israel",297.12,48.22,17.57%,0.44%,1.08,-0.46%,54.37%,1.00,67.77
"GLDD","Great Lakes Dredge & Dock Corporation","Industrials","Engineering & Construction","USA",829.59,10.29,81.27%,1.50%,2.38,2.69%,-0.97%,1.00,414.63
"LX","LexinFintech Holdings Ltd ADR","Financial","Credit Services","China",506.40,2.69,55.69%,8.28%,3.17,-38.89%,15.74%,1.00,3462.78
"GEVO","Gevo Inc","Basic Materials","Specialty Chemicals","USA",496.74,,35.01%,13.88%,5.92,15.17%,47.48%,2.00,5408.44
"NXXT","NextNRG Inc","Utilities","Utilities - Renewable","USA",147.84,,2.91%,3.34%,0.75,-37.50%,-56.00%,1.00,1689.11
"CGC","Canopy Growth Corporation","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",393.53,,11.15%,11.05%,1.55,-23.84%,-70.21%,3.00,24254.85
"VICI","VICI Properties Inc","Real Estate","REIT - Diversified","USA",30910.02,11.00,100.16%,2.62%,2.94,-14.31%,-10.66%,1.54,9480.27
"RKT","Rocket Companies Inc","Financial","Mortgage Finance","USA",51361.83,229.72,12.83%,5.50%,1.18,0.88%,41.62%,2.38,39308.25
"UNFI","United Natural Foods Inc","Consumer Defensive","Food Distribution","USA",2168.32,,94.45%,6.15%,3.56,29.91%,51.42%,2.50,1029.73
"WULF","TeraWulf Inc","Financial","Capital Markets","USA",5317.26,,67.34%,41.98%,2.57,39.10%,81.69%,1.14,42628.01
"BUD","Anheuser-Busch InBev SA/NV ADR","Consumer Defensive","Beverages - Brewers","Belgium",108525.92,17.87,6.04%,0.52%,4.17,-0.13%,14.66%,1.36,2169.52
"CHWY","Chewy Inc","Consumer Cyclical","Internet Retail","USA",13548.02,92.16,52.22%,6.99%,2.05,-19.24%,-8.95%,1.62,7546.17
"MO","Altria Group Inc","Consumer Defensive","Tobacco","USA",96607.54,10.98,62.14%,2.31%,4.62,-13.34%,2.71%,2.75,8365.82
"HPE","Hewlett Packard Enterprise Co","Technology","Communication Equipment","USA",27919.56,26.72,89.87%,3.56%,1.49,-6.91%,-2.67%,2.26,31292.15
"CIFR","Cipher Mining Inc","Financial","Capital Markets","USA",6621.75,,56.42%,19.53%,1.23,139.77%,170.76%,1.25,51184.56
"BAC","Bank Of America Corp","Financial","Banks - Diversified","USA",380094.89,14.19,77.69%,1.51%,3.09,3.31%,12.03%,1.59,35696.31
"SBH","Sally Beauty Holdings Inc","Consumer Cyclical","Specialty Retail","USA",1523.89,8.27,126.07%,20.13%,8.60,10.85%,20.51%,2.60,2253.60
"BROS","Dutch Bros Inc","Consumer Cyclical","Restaurants","USA",8785.49,107.29,89.49%,8.78%,2.67,-27.06%,2.55%,1.30,4060.40
