"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"DCTH","Delcath Systems Inc","Healthcare","Medical Devices","USA",318.71,1049.42,49.75%,12.88%,5.10,-17.13%,-8.93%,1.00,832.14
"PXS","Pyxis Tankers Inc","Energy","Oil & Gas Midstream","Greece",29.15,,1.21%,0.36%,0.81,4.32%,-32.36%,1.00,19.60
"AMWD","American Woodmark Corp","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",719.26,8.81,100.00%,5.45%,4.16,-26.34%,-47.74%,2.00,184.85
"HBB","Hamilton Beach Brands Holding Co","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",199.22,6.34,30.61%,3.63%,8.16,2.21%,-24.50%,3.00,23.23
"DXCM","Dexcom Inc","Healthcare","Medical Devices","USA",23295.16,33.24,95.81%,2.91%,1.75,-21.37%,-20.23%,1.45,6368.02
"CARS","Cars.com","Communication Services","Internet Content & Information","USA",659.74,24.03,102.24%,11.56%,7.28,-14.69%,-40.38%,1.86,852.87
"RPTX","Repare Therapeutics Inc","Healthcare","Biotechnology","Canada",91.99,,37.21%,1.74%,1.29,35.44%,-25.69%,2.00,416.24
"POLA","Polar Power Inc","Industrials","Electrical Equipment & Parts","USA",6.25,,19.01%,15.00%,0.45,15.22%,-21.49%,1.00,570.73
"AGI","Alamos Gold Inc","Basic Materials","Gold","Canada",13793.72,25.73,63.69%,3.08%,3.27,15.56%,74.61%,1.00,3948.23
"BEKE","KE Holdings Inc ADR","Real Estate","Real Estate Services","China",19206.71,41.83,18.11%,2.01%,3.98,-8.32%,-16.36%,1.26,5587.42
"WPP","WPP Plc. ADR","Communication Services","Advertising Agencies","United Kingdom",4144.56,8.44,10.03%,0.89%,3.46,-28.16%,-62.76%,3.27,554.89
"CLST","Catalyst Bancorp Inc","Financial","Banks - Regional","USA",61.66,25.88,21.15%,0.27%,1.36,18.97%,30.80%,,6.63
