"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"AEHL","Antelope Enterprise Holdings Ltd","Industrials","Building Products & Equipment","China",8.66,,0.34%,25.91%,0.29,-17.46%,-74.80%,,768.12
"OSCR","Oscar Health Inc","Healthcare","Healthcare Plans","USA",4364.64,,53.26%,17.77%,2.22,-3.45%,-3.00%,3.70,16813.89
"GELS","Gelteq Ltd","Healthcare","Drug Manufacturers - Specialty & Generic","Australia",10.00,,1.00%,0.20%,0.01,-17.19%,-29.80%,,1269.76
"RUM","Rumble Inc","Communication Services","Internet Content & Information","USA",2830.96,,13.34%,17.40%,5.60,-15.56%,7.96%,2.00,3418.20
"WKHS","Workhorse Group Inc","Consumer Cyclical","Auto Manufacturers","USA",23.82,,2.81%,6.77%,0.87,-28.49%,-92.43%,3.00,1856.89
"GDS","GDS Holdings Limited ADR","Technology","Information Technology Services","China",6733.16,58.65,34.49%,4.76%,3.82,-0.86%,80.45%,1.11,2508.34
"TROX","Tronox Holdings plc","Basic Materials","Chemicals","USA",537.49,,71.48%,16.98%,4.95,-17.72%,-70.98%,2.40,4003.00
"CVNA","Carvana Co","Consumer Cyclical","Auto & Truck Dealerships","USA",71984.70,75.38,93.77%,8.17%,3.63,-11.10%,35.34%,1.71,2977.23
"BEAM","Beam Therapeutics Inc","Healthcare","Biotechnology","USA",2396.84,,93.01%,21.65%,7.77,41.95%,-3.55%,1.29,2552.74
"CODI","Compass Diversified Holdings","Industrials","Conglomerates","USA",483.02,,64.97%,5.90%,2.64,-14.29%,-72.04%,3.00,1491.92
"ACVA","ACV Auctions Inc","Consumer Cyclical","Auto & Truck Dealerships","USA",1225.86,,100.68%,6.65%,2.70,-38.35%,-66.68%,1.73,4030.27
"REAX","The Real Brokerage Inc","Real Estate","Real Estate Services","USA",828.84,,29.45%,1.84%,1.23,-23.39%,-20.28%,1.00,2105.82
"DNOW","Dnow Inc","Industrials","Industrial Distribution","USA",2575.12,15.86,60.12%,3.87%,4.10,-12.77%,-5.32%,1.00,1711.19
"CRNC","Cerence Inc","Technology","Software - Application","USA",483.10,,70.81%,17.01%,3.71,4.07%,281.21%,3.00,1932.40
"UAL","United Airlines Holdings Inc","Industrials","Airlines","USA",30955.83,9.58,90.44%,4.02%,2.17,-8.17%,1.05%,1.38,5957.89
"BRBR","Bellring Brands Inc","Consumer Defensive","Packaged Foods","USA",3679.92,18.32,106.01%,6.10%,2.06,-22.68%,-58.67%,1.56,3494.60
"WRBY","Warby Parker Inc","Healthcare","Medical Instruments & Supplies","USA",2293.03,4939.47,82.24%,10.20%,4.83,-29.67%,-19.34%,2.00,2096.26
"TRMB","Trimble Inc","Technology","Scientific & Technical Instruments","USA",18808.84,53.76,99.22%,2.15%,3.84,-2.93%,12.17%,1.53,1326.70
"OBDC","Blue Owl Capital Corp","Financial","Asset Management","USA",6464.76,8.99,51.74%,1.74%,1.75,-10.60%,-15.27%,1.38,5037.69
"ELV","Elevance Health Inc","Healthcare","Healthcare Plans","USA",73249.90,13.48,91.50%,1.57%,1.89,6.31%,-17.08%,2.04,1837.28
"SITC","SITE Centers Corp","Real Estate","REIT - Retail","USA",379.30,13.10,105.60%,5.90%,2.31,-7.27%,-21.73%,2.50,1271.59
"CE","Celanese Corp","Basic Materials","Chemicals","USA",4243.31,,103.90%,7.08%,3.75,-17.71%,-46.84%,2.20,2057.99
"ULCC","Frontier Group Holdings Inc","Industrials","Airlines","USA",886.04,,44.95%,32.15%,6.86,-20.21%,-29.25%,2.92,3968.20
