"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"PT","Pintec Technology Holdings Ltd ADR","Financial","Credit Services","China",14.53,,1.24%,,0.08,1.81%,6.32%,,634.75
"IAUX","i-80 Gold Corp","Basic Materials","Gold","USA",888.26,,40.76%,3.56%,4.55,49.47%,207.06%,,5702.79
"PZG","Paramount Gold Nevada Corp","Basic Materials","Gold","USA",95.59,,10.62%,0.51%,0.41,42.96%,166.61%,1.00,653.37
"GLDG","GoldMining Inc","Basic Materials","Gold","Canada",299.40,,10.22%,1.02%,0.80,78.29%,57.12%,1.00,2516.03
"SKYX","SKYX Platforms Corp","Industrials","Electrical Equipment & Parts","USA",195.65,,13.26%,3.68%,4.25,49.57%,57.80%,1.00,603.32
"XTKG","X3 Holdings Co Ltd","Technology","Software - Application","Singapore",168.26,,0.12%,0.46%,0.36,-21.72%,-31.62%,1.00,1245.04
"DLPN","Dolphin Entertainment Inc","Communication Services","Advertising Agencies","USA",22.30,,2.98%,1.31%,1.97,76.92%,67.27%,1.00,61.95
"BCG","Binah Capital Group Inc","Financial","Asset Management","USA",35.86,55.81,1.84%,0.23%,0.01,11.34%,-38.11%,,667.66
"PALI","Palisade Bio Inc","Healthcare","Biotechnology","USA",326.32,,17.75%,5.10%,1.04,201.65%,-13.10%,1.00,7330.85
"PLAG","Planet Green Holdings Corp","Industrials","Conglomerates","USA",20.64,,0.17%,1.44%,0.67,27.91%,-41.33%,,100.85
"PSHG","Performance Shipping Inc","Industrials","Marine Shipping","Greece",27.60,1.12,6.04%,4.46%,3.63,14.43%,14.43%,1.00,125.26
"NFGC","New Found Gold Corp","Basic Materials","Gold","Canada",543.40,,9.39%,5.53%,5.49,40.57%,20.16%,1.00,1539.29
"WRN","Western Copper & Gold Corp","Basic Materials","Other Industrial Metals & Mining","Canada",453.62,,26.92%,0.85%,1.44,76.77%,74.03%,1.00,965.20
"BFLY","Butterfly Network Inc","Healthcare","Medical Devices","USA",596.17,,34.77%,9.29%,3.04,69.79%,0.43%,1.00,5778.76
"UCL","Ucloudlink Group Inc ADR","Communication Services","Telecom Services","Hong Kong",61.21,11.54,0.83%,,0.20,-25.48%,109.83%,1.00,56.53
"CCCC","C4 Therapeutics Inc","Healthcare","Biotechnology","USA",241.32,,57.42%,6.34%,2.50,-4.60%,-42.23%,1.38,1924.58
"RLX","RLX Technology Inc ADR","Consumer Defensive","Tobacco","China",2291.61,30.98,20.31%,0.55%,1.52,12.46%,49.05%,1.50,3038.85
"ORMP","Oramed Pharmaceuticals, Inc","Healthcare","Biotechnology","USA",101.10,2.53,18.61%,0.72%,1.82,23.30%,13.90%,3.00,132.90
"BWEN","Broadwind Inc","Industrials","Specialty Industrial Machinery","USA",60.32,11.83,26.47%,0.20%,0.16,22.07%,67.74%,1.00,243.48
"AP","Ampco-Pittsburgh Corp","Industrials","Metal Fabrication","USA",55.70,,46.51%,0.68%,1.30,-2.14%,65.06%,1.00,81.11
"CREX","Creative Realities Inc","Technology","Software - Application","USA",30.71,,14.13%,1.36%,1.49,23.21%,-17.28%,1.00,67.49
"RAVE","Rave Restaurant Group Inc","Consumer Cyclical","Restaurants","USA",43.39,15.60,20.25%,0.24%,0.44,-3.07%,9.83%,3.00,50.19
"APUS","Apimeds Pharmaceuticals US Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",39.36,,3.18%,2.28%,0.65,37.89%,,,108.06
"ASRV","Ameriserv Financial Inc","Financial","Banks - Regional","USA",52.05,10.29,41.37%,0.64%,3.57,6.78%,6.42%,,22.36
"GRCE","Grace Therapeutics Inc","Healthcare","Biotechnology","USA",44.79,,26.23%,0.23%,0.29,-3.95%,1.92%,1.00,76.98
"AXG","Solowin Holdings","Financial","Capital Markets","Hong Kong",687.96,,0.08%,2.41%,0.98,-14.73%,59.78%,,1122.79
"ANNX","Annexon Inc","Healthcare","Biotechnology","USA",539.85,,80.21%,8.79%,4.57,71.89%,-39.05%,1.00,2002.45
"GROY","Gold Royalty Corp","Basic Materials","Gold","Canada",672.24,,23.23%,4.58%,1.82,22.31%,204.33%,1.14,3249.81
"SLI","Standard Lithium Ltd","Basic Materials","Other Industrial Metals & Mining","Canada",951.93,7.71,9.32%,2.36%,1.07,44.75%,152.85%,1.25,4663.76
"MSC","Studio City International Holdings Ltd ADR","Consumer Cyclical","Resorts & Casinos","Hong Kong",781.92,,20.24%,0.00%,0.21,-5.58%,-33.11%,1.00,21.57
"KORE","Kore Group Holdings Inc","Communication Services","Telecom Services","USA",73.84,,26.84%,1.34%,0.47,94.91%,110.50%,2.00,95.14
"MOLN","Molecular Partners AG ADR","Healthcare","Biotechnology","Switzerland",158.58,,9.58%,0.06%,3.80,19.18%,-14.34%,1.57,6.36
"SVRA","Savara Inc","Healthcare","Biotechnology","USA",877.96,,37.15%,19.68%,11.41,41.48%,44.80%,1.00,1559.31
"IMMX","Immix Biopharma Inc","Healthcare","Biotechnology","USA",145.40,,8.60%,4.34%,1.68,89.91%,172.33%,1.00,506.23
"TMQ","Trilogy Metals Inc","Basic Materials","Other Industrial Metals & Mining","Canada",743.46,,28.67%,3.41%,0.28,163.41%,239.55%,2.67,12642.71
"CLLS","Cellectis ADR","Healthcare","Biotechnology","France",322.74,,11.59%,0.46%,2.22,61.62%,139.41%,1.75,129.57
"OBIO","Orchestra BioMed Holdings Inc","Healthcare","Biotechnology","USA",266.41,,40.60%,2.15%,3.26,89.48%,-19.21%,1.50,303.90
"SB","Safe Bulkers, Inc","Industrials","Marine Shipping","Monaco",495.23,11.34,30.01%,2.94%,4.24,14.69%,13.35%,2.00,351.97
"ACRE","Ares Commercial Real Estate Corp","Real Estate","REIT - Mortgage","USA",270.46,,44.22%,3.43%,4.30,12.73%,-28.77%,3.43,411.87
"FHTX","Foghorn Therapeutics Inc","Healthcare","Biotechnology","USA",286.43,,39.29%,2.86%,4.14,0.50%,-36.77%,1.00,187.91
"NEOV","NeoVolta Inc","Industrials","Electrical Equipment & Parts","USA",176.78,,22.64%,4.99%,4.51,41.36%,-5.59%,1.00,328.82
"YDDL","One and one Green Technologies. Inc","Industrials","Waste Management","Philippines",277.56,,,1.02%,0.10,,,,804.52
