"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"ATXS","Astria Therapeutics Inc","Healthcare","Biotechnology","USA",677.21,,82.82%,6.86%,9.34,89.57%,14.29%,1.00,332.68
"AKA","a.k.a. Brands Holding Corp","Consumer Cyclical","Apparel Retail","USA",152.36,,0.36%,0.61%,0.25,27.03%,-35.70%,2.20,11.62
"ACI","Albertsons Companies Inc","Consumer Defensive","Grocery Stores","USA",10166.81,11.07,59.27%,5.81%,3.64,-11.54%,-0.77%,2.00,6414.51
"CALC","CalciMedica Inc","Healthcare","Biotechnology","USA",48.20,,20.94%,1.09%,0.80,57.89%,-12.61%,1.00,81.65
"CIFR","Cipher Mining Inc","Financial","Capital Markets","USA",8219.61,,46.16%,21.69%,1.62,233.33%,469.48%,1.29,39881.65
"NXXT","NextNRG Inc","Utilities","Utilities - Renewable","USA",290.06,,1.50%,3.06%,0.85,28.33%,-19.08%,1.00,857.52
"INMB","INmune Bio Inc","Healthcare","Biotechnology","USA",49.44,,21.23%,17.35%,2.29,-20.52%,-62.95%,1.80,1433.27
"TEF","Telefonica S.A ADR","Communication Services","Telecom Services","Spain",28245.98,,1.22%,0.07%,6.50,-3.84%,5.03%,3.23,622.26
"MGM","MGM Resorts International","Consumer Cyclical","Resorts & Casinos","USA",8650.23,17.51,71.25%,11.94%,5.28,-14.80%,-19.73%,1.88,4687.02
"BCE","BCE Inc","Communication Services","Telecom Services","Canada",22688.45,82.81,43.74%,3.45%,10.87,-0.41%,-25.96%,2.89,2953.63
"CADL","Candel Therapeutics Inc","Healthcare","Biotechnology","USA",356.27,,37.50%,19.12%,9.18,-5.26%,7.99%,1.33,786.51
"GIS","General Mills, Inc","Consumer Defensive","Packaged Foods","USA",25689.33,9.12,86.51%,5.58%,5.13,-3.85%,-32.45%,2.87,5781.50
