"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"IDN","Intellicheck Inc","Technology","Software - Application","USA",142.77,713.74,45.62%,0.62%,0.35,37.20%,195.65%,1.00,337.93
"IRIX","IRIDEX Corp","Healthcare","Medical Devices","USA",16.71,,16.29%,2.28%,3.25,-19.64%,-42.47%,3.00,84.99
"DMAC","DiaMedica Therapeutics Inc","Healthcare","Biotechnology","USA",375.64,,24.91%,16.76%,11.03,21.64%,79.88%,1.00,373.50
"ALMS","Alumis Inc","Healthcare","Biotechnology","USA",697.23,,47.16%,4.19%,4.16,45.65%,-24.29%,1.12,675.56
"EU","enCore Energy Corp","Energy","Uranium","USA",485.91,,60.34%,15.36%,5.86,17.69%,-27.72%,1.00,4784.34
"ABSI","Absci Corp","Healthcare","Biotechnology","USA",442.85,,65.07%,22.40%,5.73,15.04%,3.70%,1.00,5304.04
"CTSO","Cytosorbents Corp","Healthcare","Medical Devices","USA",40.44,,32.03%,2.84%,14.95,-23.70%,-28.04%,2.00,104.74
"VTSI","VirTra Inc","Technology","Software - Application","USA",55.71,,17.28%,1.20%,2.66,-11.49%,-27.12%,1.00,47.41
"ATER","Aterian Inc","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",7.37,,5.79%,1.78%,1.50,-27.94%,-71.01%,2.00,91.42
"TRX","TRX Gold Corp","Basic Materials","Gold","Canada",182.32,495.77,2.38%,0.86%,1.18,89.39%,79.08%,1.00,2025.18
"AISP","Airship AI Holdings Inc","Technology","Software - Infrastructure","USA",112.73,,25.53%,14.07%,3.06,-29.51%,15.75%,1.00,1064.61
"MCHX","Marchex Inc","Communication Services","Advertising Agencies","USA",65.83,,56.75%,0.13%,1.63,-23.20%,-12.35%,1.00,28.09
"BZFD","BuzzFeed Inc","Communication Services","Internet Content & Information","USA",35.80,,12.04%,3.53%,2.96,-49.63%,-68.56%,1.00,296.44
"SERV","Serve Robotics Inc","Industrials","Specialty Industrial Machinery","USA",683.39,,35.43%,20.28%,1.17,-0.81%,14.69%,1.29,10707.37
"TGB","Taseko Mines Ltd","Basic Materials","Copper","Canada",1590.70,,37.27%,1.73%,1.21,42.74%,124.62%,1.25,5044.77
"ASRT","Assertio Holdings Inc","Healthcare","Drug Manufacturers - Specialty & Generic","USA",73.35,,26.55%,4.66%,11.44,-1.04%,-6.09%,1.00,379.72
"KPTI","Karyopharm Therapeutics Inc","Healthcare","Biotechnology","USA",108.41,,40.55%,4.41%,3.78,5.61%,-47.93%,1.50,171.68
"TMC","TMC the metals company Inc","Basic Materials","Other Industrial Metals & Mining","Canada",2280.45,,11.46%,13.39%,2.67,11.42%,454.28%,1.00,9340.14
"NTWK","Netsol Technologies, Inc","Technology","Software - Application","USA",34.86,72.60,21.38%,0.08%,0.07,-25.94%,9.85%,1.00,122.52
"SPRY","ARS Pharmaceuticals Inc","Healthcare","Biotechnology","USA",710.72,,64.62%,33.46%,7.64,-51.65%,-48.68%,1.00,2585.14
"SMSI","Smith Micro Software, Inc","Technology","Software - Application","USA",14.06,,6.33%,8.18%,2.49,-10.78%,-25.54%,1.00,519.93
"SND","Smart Sand Inc","Energy","Oil & Gas Equipment & Services","USA",120.18,28.22,26.79%,0.32%,0.80,38.69%,30.70%,3.00,120.74
"VUZI","Vuzix Corporation","Technology","Consumer Electronics","USA",177.10,,28.37%,18.76%,5.53,15.72%,142.32%,1.00,2284.73
"IZEA","IZEA Worldwide Inc","Communication Services","Internet Content & Information","USA",90.94,,11.17%,0.59%,0.39,23.78%,83.11%,1.00,182.02
"PAYS","PaySign Inc","Technology","Software - Infrastructure","USA",277.69,38.37,44.69%,3.40%,2.05,-3.17%,49.26%,1.00,579.12
"STXS","Stereotaxis Inc","Healthcare","Medical Instruments & Supplies","USA",216.04,,45.75%,3.79%,5.30,-18.49%,13.48%,1.00,553.52
