"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"DSGN","Design Therapeutics Inc","Healthcare","Biotechnology","USA",399.88,,45.76%,6.14%,10.49,45.64%,26.26%,2.33,182.05
"ULBI","Ultralife Corp","Industrials","Electrical Equipment & Parts","USA",117.84,36.99,33.87%,1.36%,2.46,4.12%,-21.51%,1.00,55.43
"LNKB","Linkbancorp Inc","Financial","Banks - Regional","USA",273.38,7.12,33.41%,0.99%,3.34,6.96%,3.69%,2.00,71.31
"SEV","Aptera Motors Corp","Consumer Cyclical","Auto Manufacturers","USA",209.68,,,0.00%,0.00,,,,853.01
"MLCI","Mount Logan Capital Inc","Financial","Asset Management","USA",227.35,,0.71%,0.05%,0.25,,,1.00,41.98
"PLCE","Childrens Place Inc","Consumer Cyclical","Apparel Manufacturing","USA",178.68,,18.64%,41.92%,3.88,87.01%,-41.25%,3.00,704.01
"SHIP","Seanergy Maritime Holdings Corp","Industrials","Marine Shipping","Greece",178.02,11.26,9.10%,2.38%,2.50,16.83%,-13.09%,1.00,128.98
"COMP","Compass Inc","Real Estate","Real Estate Services","USA",4572.52,,68.95%,8.76%,3.57,3.03%,24.18%,2.00,10909.00
"FIGS","Figs Inc","Consumer Cyclical","Apparel Manufacturing","USA",1443.33,215.61,88.43%,6.71%,5.13,40.99%,39.87%,2.91,1929.01
"TRTX","TPG RE Finance Trust Inc","Real Estate","REIT - Mortgage","USA",704.74,13.82,75.81%,6.66%,7.68,2.80%,2.33%,2.00,615.12
"FNWB","First Northwest Bancorp","Financial","Banks - Regional","USA",85.52,,49.00%,0.95%,2.89,16.26%,-6.39%,2.00,25.97
"SHO","Sunstone Hotel Investors Inc","Real Estate","REIT - Hotel & Motel","USA",1796.16,443.90,102.94%,7.45%,7.37,9.56%,-9.09%,2.55,1896.35
"UBFO","United Security Bancshares (CA)","Financial","Banks - Regional","USA",166.03,14.49,32.66%,1.40%,7.22,8.94%,8.32%,,25.01
"LXP","LXP Industrial Trust","Real Estate","REIT - Industrial","USA",2813.01,25.10,99.69%,3.32%,2.69,17.99%,2.37%,1.57,3537.38
"EC","Ecopetrol SA ADR","Energy","Oil & Gas Integrated","Colombia",19900.53,6.71,1.31%,0.66%,7.11,13.48%,28.04%,3.36,1910.72
"MODG","Topgolf Callaway Brands Corp","Consumer Cyclical","Leisure","USA",1803.70,,68.10%,8.93%,5.20,19.63%,-2.49%,2.38,2226.42
"AFRI","Forafric Global PLC","Consumer Defensive","Farm Products","United Kingdom",266.06,,2.15%,4.44%,24.49,26.79%,-5.72%,,9.85
