"Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Institutional Ownership","Short Float","Short Ratio","Performance (Quarter)","Performance (Year)","Analyst Recom","Average Volume"
"SLDP","Solid Power Inc","Consumer Cyclical","Auto Parts","USA",1542.73,,25.42%,12.40%,1.42,89.96%,633.62%,1.00,12837.69
"SMX","SMX (Security Matters) Plc","Industrials","Specialty Business Services","Ireland",2.55,,0.00%,6.84%,0.10,-96.03%,-99.93%,,714.82
"VCYT","Veracyte Inc","Healthcare","Diagnostics & Research","USA",3622.04,121.32,107.57%,8.74%,6.69,66.33%,34.19%,1.62,1005.03
"AIP","Arteris Inc","Technology","Semiconductors","USA",662.36,,46.97%,5.89%,1.54,66.81%,125.73%,1.50,1098.55
"EGHT","8X8 Inc","Technology","Software - Application","USA",300.01,,76.68%,2.59%,4.82,18.92%,0.00%,2.33,701.92
"RDNW","RideNow Group Inc","Consumer Cyclical","Auto & Truck Dealerships","USA",157.54,,42.74%,5.61%,1.86,112.31%,-19.77%,2.33,689.31
"FTRE","Fortrea Holdings Inc","Healthcare","Biotechnology","USA",1085.06,,110.26%,10.91%,6.30,65.06%,-29.08%,3.08,1562.23
"ZETA","Zeta Global Holdings Corp","Technology","Software - Infrastructure","USA",4746.53,,66.52%,13.18%,2.94,1.84%,-28.50%,1.46,8699.15
"SNDA","Sonida Senior Living Inc","Healthcare","Medical Care Facilities","USA",555.66,,88.69%,1.29%,11.08,21.63%,16.50%,3.00,20.93
"RVLV","Revolve Group Inc","Consumer Cyclical","Internet Retail","USA",1581.34,28.81,67.52%,16.57%,5.39,12.42%,-11.14%,1.93,1232.84
"BLNK","Blink Charging Co","Industrials","Engineering & Construction","USA",187.89,,18.52%,14.83%,3.38,81.42%,-19.61%,1.80,4511.01
"LGIH","LGI Homes Inc","Consumer Cyclical","Residential Construction","USA",1122.34,10.73,91.92%,15.79%,7.79,-15.03%,-52.57%,2.67,408.71
"NKLR","Terra Innovatum Global N.V","Utilities","Utilities - Regulated Electric","Italy",40.88,51.26,56.66%,2.53%,0.29,-31.77%,,1.00,1936.62
"CBLL","Ceribell Inc","Healthcare","Medical Devices","USA",431.90,,51.62%,7.00%,4.70,-6.36%,-55.41%,1.00,302.22
"CNK","Cinemark Holdings Inc","Communication Services","Entertainment","USA",3311.87,15.80,119.01%,12.70%,3.47,15.21%,-3.55%,1.62,3782.85
"TSAT","Telesat Corp","Technology","Communication Equipment","Canada",422.98,,56.81%,5.98%,7.40,29.26%,126.83%,2.00,114.16
"HCKT","Hackett Group Inc","Technology","Information Technology Services","USA",521.05,49.37,85.26%,5.67%,5.19,-9.29%,-21.80%,1.00,267.64
"SDST","Stardust Power Inc","Industrials","Electrical Equipment & Parts","USA",34.17,,2.43%,3.06%,0.67,0.82%,-94.57%,2.00,367.76
